3
1000 1000 1000  
1 388 178 159 
2 225 297 226 
3 235 186 291 
4 237 251 100 
5 177 154 374 
6 113 360 206 
7 242 110 338 
8 130 227 350 
9 345 100 363 
10 212 351 104 
11 111 125 395 
12 143 393 260 
13 316 221 287 
14 257 159 129 
15 379 325 186 
16 105 190 126 
17 380 169 327 
18 172 249 175 
19 188 208 236 
20 215 253 199 
21 159 139 302 
22 379 223 286 
23 170 265 279 
24 230 162 194 
25 186 217 203 
26 108 146 281 
27 341 325 101 
28 286 310 211 
29 155 235 257 
30 268 121 290 
31 300 147 122 
32 380 313 385 
33 277 302 381 
34 175 360 395 
35 325 234 312 
36 111 231 216 
37 320 291 101 
38 375 111 310 
39 372 378 290 
40 164 295 126 
41 219 160 184 
42 350 244 390 
43 372 283 247 
44 220 194 350 
45 283 274 378 
46 317 192 215 
47 258 145 173 
48 296 267 197 
49 312 165 273 
50 115 345 364 
51 204 117 246 
52 375 228 143 
53 318 104 368 
54 190 104 286 
55 316 302 297 
56 319 177 199 
57 389 351 327 
58 262 116 279 
59 374 289 203 
60 392 370 309 
61 353 248 377 
62 370 246 170 
63 305 398 339 
64 336 276 228 
65 215 298 337 
66 318 346 152 
67 128 155 256 
68 185 274 207 
69 388 203 144 
70 121 154 260 
71 247 325 183 
72 162 299 146 
73 376 185 348 
74 385 189 225 
75 100 133 161 
76 229 359 351 
77 104 264 246 
78 310 208 104 
79 275 137 219 
80 188 147 374 
81 151 151 192 
82 253 389 236 
83 383 348 390 
84 194 206 149 
85 328 287 323 
86 135 227 185 
87 104 298 103 
88 150 271 233 
89 263 114 179 
90 181 295 331 
91 348 179 179 
92 312 112 270 
93 297 141 136 
94 377 277 184 
95 275 291 149 
96 134 293 283 
97 105 334 222 
98 215 232 255 
99 280 370 315 
100 116 277 126 
101 265 196 266 
102 309 382 297 
103 287 297 246 
104 271 170 331 
105 160 299 256 
106 119 100 178 
107 371 145 159 
108 203 369 325 
109 215 298 260 
110 321 246 345 
111 130 265 381 
112 313 208 174 
113 166 190 314 
114 118 355 228 
115 364 353 169 
116 214 237 159 
117 281 326 125 
118 138 386 147 
119 103 105 382 
120 312 123 359 
121 150 347 318 
122 265 137 331 
123 145 369 213 
124 234 168 295 
125 127 209 336 
126 139 312 134 
127 344 340 331 
128 312 165 164 
129 329 372 247 
130 351 162 180 
131 103 279 290 
132 248 205 383 
133 248 290 156 
134 177 244 242 
135 382 301 165 
136 277 193 261 
137 213 317 257 
138 282 100 159 
139 249 126 187 
140 215 203 125 
141 200 345 262 
142 387 245 346 
143 266 324 275 
144 360 217 260 
145 250 214 138 
146 395 201 125 
147 386 119 214 
148 175 348 386 
149 252 340 279 
150 208 259 258 
151 396 271 230 
152 297 326 360 
153 226 293 207 
154 252 205 104 
155 134 285 157 
156 331 292 113 
157 327 379 363 
158 168 241 357 
159 117 299 329 
160 257 331 344 
161 321 147 157 
162 278 262 391 
163 297 230 125 
164 248 382 302 
165 213 274 268 
166 114 363 396 
167 248 115 206 
168 307 114 268 
169 257 328 195 
170 172 386 245 
171 138 199 204 
172 224 369 156 
173 250 353 256 
174 230 167 374 
175 153 270 293 
176 159 332 140 
177 139 224 316 
178 285 329 250 
179 126 281 272 
180 145 144 213 
181 254 393 307 
182 225 168 233 
183 239 157 264 
184 366 330 282 
185 393 314 143 
186 120 323 213 
187 112 304 125 
188 189 323 248 
189 268 178 178 
190 334 346 197 
191 287 253 109 
192 246 101 234 
193 145 140 314 
194 182 349 331 
195 386 250 260 
196 110 339 333 
197 193 160 238 
198 135 331 261 
199 314 347 246 
200 305 277 305 
201 260 305 241 
202 117 141 313 
203 219 168 138 
204 177 391 296 
205 212 101 334 
206 145 133 158 
207 124 375 230 
208 189 223 121 
209 134 246 317 
210 338 114 236 
211 217 257 225 
212 233 380 115 
213 239 225 161 
214 373 146 394 
215 316 379 188 
216 189 246 196 
217 134 237 268 
