3
1000 1000 1000
1 126 183 59
2 91 88 199
3 136 124 173
4 66 195 90
5 64 58 123
6 138 197 83
7 81 147 158
8 111 118 90
9 79 126 111
10 132 161 136
11 85 65 198
12 56 134 90
13 133 147 79
14 159 84 126
15 162 181 173
16 50 122 57
17 151 182 167
18 54 145 177
19 112 63 51
20 190 57 137
21 129 112 132
22 199 80 178
23 52 195 160
24 64 68 161
25 186 110 151
26 162 114 136
27 180 159 162
28 154 63 176
29 117 199 95
30 87 119 103
31 189 154 97
32 199 87 130
33 184 115 139
34 69 94 174
35 100 150 118
36 59 98 64
37 92 81 197
38 98 54 125
39 90 94 156
40 153 123 182
41 65 148 149
42 180 93 166
43 148 169 150
44 68 161 97
45 120 172 184
46 101 137 169
47 167 81 78
48 150 69 190
49 91 174 141
50 154 164 75
51 182 65 162
52 185 88 169
53 195 147 154
54 134 124 52
55 200 116 104
56 196 154 121
57 73 121 96
58 96 167 135
59 79 140 74
60 179 52 91
61 153 121 156
62 139 134 106
63 129 136 109
64 85 148 73
65 63 120 135
66 194 66 161
67 147 83 188
68 145 169 60
69 74 50 166
70 58 135 100
71 181 118 83
72 137 79 160
73 71 89 133
74 190 156 117
75 125 52 163
76 60 189 174
77 75 165 83
78 194 91 136
79 144 151 144
80 62 111 147
81 134 103 169
82 95 54 50
83 60 128 88
84 192 191 109
85 59 185 139
86 111 62 99
87 196 127 130
88 55 123 99
89 100 115 155
90 187 146 178
91 170 90 175
92 152 151 81
93 52 129 129
94 144 59 173
95 180 195 54
96 190 72 176
97 125 199 132
98 101 132 127
99 170 151 134
100 182 180 114
101 69 158 137
102 126 166 77
103 174 156 166
104 192 64 95
105 120 114 123
106 72 172 160
107 68 195 66
108 71 186 71
109 187 112 87
110 80 77 83
111 102 120 109
112 113 70 158
113 197 183 54
114 185 72 139
115 132 126 61
116 90 169 191
117 187 139 179
118 124 181 180
119 50 182 87
120 185 178 188
121 58 91 181
122 183 71 131
123 91 119 74
124 68 165 103
125 148 145 152
126 125 113 119
127 88 152 131
128 153 135 182
129 51 153 109
130 178 90 172
131 68 172 110
132 134 167 76
133 51 135 140
134 148 51 155
135 165 189 160
136 129 192 123
137 151 159 149
138 54 121 166
139 169 61 156
140 72 54 143
141 104 172 135
142 104 174 100
143 80 184 186
144 100 130 94
145 51 86 52
146 110 71 84
147 143 150 179
148 79 191 146
149 88 151 96
150 144 135 84
151 198 89 60
152 193 141 122
153 167 96 50
154 59 55 137
155 94 165 77
156 145 77 200
157 55 184 190
158 85 112 57
159 200 164 114
160 95 99 114
161 140 183 60
162 83 145 172
163 160 119 137
164 181 139 144
165 98 116 151
166 90 149 154
167 194 132 132
168 141 159 168
169 53 128 142
170 88 188 111
171 106 76 50
172 196 111 65
173 193 152 128
174 82 80 99
175 154 146 146
176 68 189 82
177 188 193 103
178 64 177 137
179 177 103 168
180 159 57 62
181 82 175 58
182 159 142 199
183 136 63 175
184 128 125 66
185 187 141 62
186 115 155 113
187 139 130 101
188 157 159 133
189 86 153 146
190 84 178 133
191 114 193 73
192 58 180 73
193 66 159 65
194 163 118 76
195 175 188 61
196 181 145 181
197 91 99 81
198 56 70 58
199 63 154 154
200 177 83 77
201 165 120 166
202 200 154 144
203 60 190 159
204 156 198 129
205 50 117 117
206 149 96 150
207 183 110 54
208 146 64 132
209 87 133 119
210 87 66 69
211 59 72 191
212 190 154 95
213 61 109 109
214 99 114 135
215 84 78 194
216 176 164 101
217 52 182 166
218 165 55 100
219 58 71 88
220 194 178 86
221 155 117 77
222 143 165 193
223 194 142 121
224 155 190 196
225 97 52 77
226 127 200 199
227 113 110 81
228 125 132 96
229 146 145 105
230 151 138 126
231 87 170 62
232 180 52 124
233 122 181 53
234 200 139 67
235 100 119 119
236 112 111 186
237 175 51 166
238 136 171 98
239 124 156 158
240 131 90 132
241 68 138 171
242 192 115 168
243 50 88 181
244 130 74 157
245 180 89 119
246 59 59 150
247 187 176 178
248 193 121 137
249 159 89 149
250 83 149 54
251 168 91 192
252 84 182 51
253 66 169 94
254 84 129 165
255 177 115 153
256 86 160 66
257 135 188 94
258 112 117 106
259 110 198 77
260 153 60 171
261 71 89 158
262 119 167 179
263 176 52 60
264 150 56 153
265 171 121 191
266 155 161 79
267 70 145 165
268 55 119 104
269 122 116 141
270 82 145 103
271 146 187 137
272 200 128 128
273 166 94 90
274 87 186 69
275 67 184 161
276 83 93 84
277 152 132 199
278 121 88 191
279 66 120 104
280 145 88 113
281 195 74 164
282 156 146 92
283 155 183 134
284 116 55 128
285 181 94 62
286 135 129 133
287 144 89 153
288 188 100 133
289 83 189 136
290 68 127 185
291 157 106 110
292 80 114 83
293 100 135 81
294 100 190 122
295 50 117 119
296 133 140 195
297 104 59 123
298 88 129 129
299 122 199 155
300 56 183 172
301 60 124 121
302 147 56 91
303 178 97 87
304 96 179 194
305 90 158 165
306 190 58 160
307 134 110 165
308 173 83 78
309 152 184 133
310 65 83 57
311 59 72 91
312 50 173 163
313 67 192 113
314 60 187 106
315 114 141 136
316 122 92 109
317 110 81 142
318 168 68 190
319 198 193 149
320 172 51 155
321 182 179 68
322 59 119 104
323 124 90 165
324 174 171 199
325 63 175 127
326 132 83 141
327 176 110 122
328 103 89 181
329 156 173 179
330 52 58 121
331 80 133 94
332 133 94 134
333 75 78 97
334 91 153 192
335 196 171 182
336 79 92 182
337 81 53 122
338 130 122 55
339 64 183 180
340 82 183 130
341 102 177 161
342 170 135 92
343 96 111 194
344 74 129 172
345 83 83 178
346 55 133 55
347 127 182 70
348 170 101 151
349 68 123 58
350 145 80 62
351 175 160 111
352 106 65 142
353 183 148 129
354 127 128 50
355 62 96 105
356 51 122 76
357 152 176 73
358 88 104 99
359 189 162 122
360 59 83 140
361 69 154 80
362 176 79 101
363 115 176 199
364 179 131 106
365 66 200 176
366 164 109 81
367 191 159 71
368 107 85 169
369 135 154 134
370 90 171 191
371 113 184 105
372 174 189 63
373 126 88 60
374 173 179 105
375 52 57 129
376 91 67 70
377 60 134 122
378 67 139 106
379 129 96 90
380 148 171 190
381 161 159 166
382 190 167 169
383 173 90 176
384 189 113 100
385 101 85 76
386 126 62 150
387 166 192 106
388 125 58 193
389 63 92 67
390 139 128 142
391 87 58 107
392 101 92 52
393 176 68 121
394 92 192 150
395 200 62 195
396 114 117 75
397 140 199 117
398 97 158 142
399 198 129 189
400 86 93 56
