3
100 100 100  
1 11 6 8 
2 23 31 41 
3 36 49 30 
4 31 45 27 
5 35 25 38 
6 28 35 6 
7 25 37 15 
8 16 29 23 
9 41 14 40 
10 20 47 26 
11 8 30 22 
12 24 21 20 
13 3 7 3 
14 21 46 24 
15 7 30 44 
16 40 2 6 
17 38 8 26 
18 10 34 40 
19 37 38 34 
20 3 14 41 
21 29 6 5 
22 35 47 42 
23 39 21 44 
24 35 14 39 
25 4 1 50 
26 37 1 41 
27 17 27 10 
28 48 49 16 
29 10 27 18 
30 37 42 27 
31 36 37 43 
32 14 23 46 
33 22 45 15 
34 27 21 8 
35 43 16 49 
36 43 9 39 
37 5 21 28 
38 21 35 4 
39 44 46 43 
40 8 7 40 
41 8 20 37 
42 34 24 33 
43 15 41 49 
44 27 42 16 
45 12 16 38 
46 27 48 2 
47 33 43 42 
48 42 3 8 
49 23 36 38 
50 40 40 25 
51 24 15 4 
52 14 11 3 
53 30 26 4 
54 25 44 35 
55 15 38 36 
56 27 2 29 
57 48 8 12 
58 8 49 48 
59 44 38 42 
60 7 8 10 
61 32 4 34 
62 36 16 20 
63 27 8 27 
64 40 6 39 
65 19 13 26 
66 48 24 49 
67 10 44 16 
68 15 13 8 
69 37 1 13 
70 42 42 11 
71 44 10 17 
72 31 15 31 
73 20 32 31 
74 13 2 50 
75 13 14 42 
76 11 44 32 
77 17 18 12 
78 15 50 30 
79 8 14 19 
80 5 13 35 
81 15 13 9 
82 4 3 9 
83 11 8 19 
84 12 2 41 
85 19 4 25 
86 37 19 29 
87 35 37 23 
88 8 1 10 
89 9 45 48 
90 17 3 17 
91 34 38 36 
92 37 12 25 
93 5 50 23 
94 23 8 38 
95 13 28 18 
96 32 48 21 
97 39 39 41 
98 2 22 20 
99 6 38 10 
100 43 29 18 
101 19 10 8 
102 42 11 2 
103 14 34 17 
104 21 10 29 
105 22 50 26 
106 37 47 14 
107 23 27 5 
108 4 50 38 
109 32 8 32 
110 48 9 36 
111 26 1 27 
112 4 10 1 
113 38 26 43 
114 15 18 20 
115 21 26 14 
116 30 29 23 
117 2 50 3 
118 31 27 33 
119 34 11 23 
120 7 27 5 
121 50 23 10 
122 24 48 12 
123 38 33 11 
124 47 1 8 
125 43 30 30 
126 26 20 24 
127 27 29 33 
128 7 18 22 
129 22 5 46 
130 20 3 24 
131 42 50 27 
132 10 5 50 
133 23 28 14 
134 22 20 5 
135 43 21 49 
136 44 44 27 
137 45 2 5 
138 44 23 29 
139 25 6 1 
140 33 21 7 
141 21 11 46 
142 43 49 18 
143 28 3 44 
144 7 20 48 
145 27 15 22 
146 20 49 14 
147 18 19 6 
148 41 40 34 
149 50 6 9 
150 34 30 25 
151 37 47 47 
152 13 6 40 
153 10 47 13 
154 41 11 36 
155 17 21 21 
156 35 19 24 
157 12 46 26 
158 26 13 28 
159 9 35 30 
160 37 8 10 
161 7 2 15 
162 39 45 41 
163 34 45 39 
164 48 27 40 
165 11 19 38 
166 4 20 38 
167 44 3 13 
168 6 5 19 
169 40 17 48 
170 1 10 43 
171 22 38 6 
172 11 29 8 
173 5 18 49 
174 32 24 22 
175 36 14 22 
176 25 28 43 
177 1 33 48 
178 2 27 32 
179 15 35 48 
180 7 38 43 
181 8 28 18 
182 21 15 43 
183 14 13 45 
184 12 27 45 
185 38 46 45 
186 3 5 2 
187 29 35 49 
188 23 43 45 
189 34 35 41 
190 3 45 32 
191 7 43 6 
192 23 45 1 
193 15 7 50 
194 40 19 3 
195 16 20 29 
196 44 26 42 
197 23 25 7 
198 11 47 47 
199 1 35 36 
200 49 46 47 
201 12 42 48 
202 34 13 19 
203 41 30 17 
204 5 37 4 
205 33 37 49 
206 22 49 2 
207 15 17 39 
208 46 16 36 
209 27 9 35 
210 23 1 4 
211 40 8 21 
212 3 43 16 
213 1 16 47 
214 30 30 13 
215 50 17 44 
216 49 33 16 
217 15 19 20 
218 18 13 6 
219 40 30 17 
220 23 50 35 
221 41 7 14 
222 50 20 33 
223 4 24 32 
224 18 41 34 
225 49 41 39 
226 40 5 23 
227 47 11 21 
228 3 1 12 
229 23 42 11 
230 49 7 21 
231 11 10 17 
232 47 8 45 
233 34 27 15 
234 43 49 7 
235 6 40 5 
236 14 49 6 
237 30 15 4 
238 8 32 31 
239 17 12 31 
240 28 49 37 
241 3 23 17 
242 50 44 47 
243 43 8 24 
244 39 12 20 
245 21 24 1 
246 9 38 6 
247 40 29 49 
248 13 50 12 
249 22 13 24 
250 48 27 5 
251 14 44 8 
252 44 7 38 
253 24 27 30 
254 6 16 22 
255 50 3 33 
256 28 22 48 
257 10 17 37 
258 48 17 28 
259 13 15 36 
260 41 1 12 
261 36 8 31 
262 23 33 22 
263 7 33 48 
264 48 39 46 
265 33 2 44 
266 13 7 39 
267 30 46 41 
268 43 42 29 
269 36 8 49 
270 3 3 15 
271 10 2 28 
272 21 33 27 
273 30 8 13 
274 2 16 6 
275 7 27 20 
276 16 14 10 
277 4 47 26 
278 11 7 48 
279 48 35 26 
280 13 22 12 
281 44 17 34 
282 28 17 21 
283 3 43 37 
284 2 32 15 
285 45 34 5 
286 26 33 45 
287 30 18 37 
288 12 24 39 
289 47 26 22 
290 43 45 43 
291 4 38 48 
292 13 34 8 
293 17 25 15 
294 50 2 5 
295 46 35 50 
296 3 28 8 
297 38 17 15 
298 12 19 31 
299 31 32 45 
300 19 45 14 
301 27 27 4 
302 14 47 17 
303 32 49 42 
304 32 16 24 
305 22 13 24 
306 20 49 8 
307 43 9 26 
308 6 45 42 
309 47 45 12 
310 6 22 18 
311 3 24 23 
312 33 18 28 
313 16 13 16 
314 32 49 9 
315 31 32 26 
316 34 31 50 
317 23 3 6 
318 1 18 20 
319 26 19 16 
320 47 15 16 
321 40 9 9 
322 36 8 50 
323 8 29 46 
324 11 32 18 
325 35 31 42 
326 17 29 35 
327 45 42 23 
328 39 21 43 
329 41 47 25 
330 12 39 33 
331 4 30 29 
332 19 20 9 
333 15 42 50 
334 7 25 19 
335 42 3 29 
336 13 15 36 
337 33 33 4 
338 27 16 47 
339 31 32 37 
340 39 30 50 
341 6 44 46 
342 12 36 1 
343 15 31 42 
344 40 40 47 
345 2 42 13 
346 18 40 10 
347 11 10 36 
348 42 1 11 
349 47 27 33 
350 7 43 37 
351 14 27 47 
352 12 36 40 
353 33 2 20 
354 45 43 19 
355 18 6 16 
356 27 37 25 
357 14 14 34 
358 14 19 8 
359 7 50 32 
360 6 5 9 
361 41 33 24 
362 3 14 21 
363 31 34 39 
364 3 10 1 
365 1 6 25 
366 11 45 11 
367 47 20 29 
368 50 39 10 
369 18 19 11 
370 47 47 13 
371 22 21 31 
372 26 46 19 
373 36 29 20 
374 13 36 28 
375 48 41 26 
376 43 11 47 
377 8 33 1 
378 41 13 6 
379 46 29 8 
380 20 16 1 
381 21 22 46 
382 50 6 7 
383 45 45 26 
384 1 20 42 
385 49 46 1 
386 9 23 42 
387 20 28 13 
388 31 15 35 
389 42 26 20 
390 29 36 36 
391 31 25 25 
392 9 16 49 
393 5 20 21 
394 24 17 6 
395 48 11 20 
396 32 49 2 
397 7 32 10 
398 46 3 24 
399 30 10 19 
400 16 17 16 
