400 
100 100 100  
1 46 48 19 
2 34 44 17 
3 34 7 12 
4 16 5 45 
5 50 43 39 
6 26 37 28 
7 5 4 33 
8 22 24 47 
9 47 31 31 
10 18 34 33 
11 2 35 31 
12 21 1 43 
13 49 26 49 
14 42 11 18 
15 20 15 32 
16 37 8 1 
17 17 14 50 
18 21 23 29 
19 40 41 7 
20 49 36 11 
21 36 49 12 
22 38 22 45 
23 31 2 10 
24 15 23 23 
25 16 10 29 
26 22 44 25 
27 40 29 47 
28 15 27 39 
29 49 22 29 
30 26 19 7 
31 17 2 24 
32 19 47 6 
33 21 18 47 
34 49 41 33 
35 4 49 39 
36 16 5 5 
37 1 2 46 
38 25 37 7 
39 26 43 38 
40 18 30 25 
41 42 40 39 
42 22 50 29 
43 18 25 7 
44 7 2 35 
45 22 6 16 
46 46 15 18 
47 33 44 27 
48 24 25 14 
49 26 22 9 
50 15 32 38 
51 41 36 12 
52 20 17 35 
53 48 7 31 
54 11 49 39 
55 11 7 6 
56 44 11 31 
57 14 17 34 
58 30 13 44 
59 33 1 29 
60 28 18 12 
61 18 28 41 
62 9 42 30 
63 26 46 28 
64 37 21 49 
65 37 24 5 
66 29 49 49 
67 38 13 31 
68 23 1 46 
69 30 39 43 
70 20 43 39 
71 30 8 17 
72 40 5 37 
73 15 50 31 
74 5 2 34 
75 31 6 50 
76 36 20 17 
77 38 14 23 
78 45 34 4 
79 20 37 29 
80 9 44 28 
81 43 14 9 
82 23 1 31 
83 47 10 19 
84 2 24 24 
85 26 38 28 
86 35 11 42 
87 50 48 33 
88 38 19 19 
89 29 14 50 
90 44 30 36 
91 38 12 26 
92 39 8 34 
93 40 10 23 
94 42 42 26 
95 14 11 28 
96 36 15 17 
97 29 36 37 
98 11 30 1 
99 2 35 28 
100 20 28 5 
101 33 6 9 
102 3 23 23 
103 47 39 47 
104 46 11 42 
105 21 47 12 
106 12 19 7 
107 7 9 6 
108 14 26 38 
109 9 25 23 
110 42 45 33 
111 21 25 33 
112 22 21 31 
113 33 49 50 
114 4 11 22 
115 47 38 9 
116 44 20 26 
117 37 3 12 
118 2 33 29 
119 45 34 8 
120 46 46 7 
121 25 17 8 
122 12 13 5 
123 10 43 15 
124 37 33 36 
125 50 48 44 
126 17 21 1 
127 12 9 19 
128 19 2 46 
129 35 22 3 
130 43 23 31 
131 33 27 12 
132 27 43 30 
133 32 4 27 
134 11 18 8 
135 30 37 49 
136 26 32 14 
137 37 16 24 
138 37 17 31 
139 34 14 20 
140 28 18 16 
141 34 31 8 
142 45 11 47 
143 30 15 23 
144 22 21 41 
145 46 9 3 
146 6 15 35 
147 41 43 4 
148 8 3 4 
149 4 16 28 
150 5 32 4 
151 16 16 10 
152 10 15 8 
153 18 50 46 
154 33 17 17 
155 17 33 18 
156 50 37 14 
157 34 8 39 
158 38 26 29 
159 1 31 48 
160 22 3 45 
161 12 22 6 
162 46 4 2 
163 46 14 39 
164 31 5 8 
165 36 14 7 
166 1 33 46 
167 13 13 21 
168 15 10 37 
169 15 33 16 
170 29 26 20 
171 40 50 38 
172 23 30 18 
173 14 2 31 
174 38 44 29 
175 20 25 22 
176 5 30 30 
177 8 16 32 
178 3 48 35 
179 11 40 11 
180 48 3 20 
181 25 25 36 
182 7 12 36 
183 33 4 50 
184 15 4 48 
185 12 28 9 
186 48 3 19 
187 7 12 34 
188 29 42 17 
189 1 45 49 
190 29 44 1 
191 3 22 37 
192 36 35 41 
193 4 44 4 
194 43 25 15 
195 33 31 12 
196 38 13 40 
197 14 40 5 
198 3 41 29 
199 18 3 27 
200 39 7 21 
201 1 7 28 
202 14 33 22 
203 19 9 49 
204 22 27 33 
205 47 29 32 
206 18 9 32 
207 17 14 50 
208 34 41 1 
209 9 41 10 
210 25 21 11 
211 40 49 10 
212 4 30 25 
213 45 37 48 
214 14 11 18 
215 6 15 24 
216 49 28 9 
217 1 40 22 
218 20 43 15 
219 28 10 25 
220 19 32 33 
221 1 39 22 
222 21 33 33 
223 32 49 36 
224 9 6 14 
225 47 12 16 
226 45 41 19 
227 43 28 26 
228 3 20 26 
229 34 6 42 
230 40 40 28 
231 36 26 24 
232 40 45 14 
233 5 7 25 
234 39 46 40 
235 21 28 22 
236 11 38 5 
237 13 18 30 
238 28 46 37 
239 8 2 12 
240 24 45 3 
241 14 13 43 
242 21 46 40 
243 48 22 19 
244 35 49 23 
245 1 44 22 
246 14 23 46 
247 3 14 13 
248 25 32 50 
249 3 10 48 
250 18 45 17 
251 2 9 8 
252 48 18 3 
253 5 24 49 
254 33 45 8 
255 8 2 36 
256 17 1 21 
257 33 16 25 
258 15 1 13 
259 37 22 50 
260 50 13 36 
261 3 18 16 
262 9 37 49 
263 35 29 33 
264 29 22 36 
265 10 35 10 
266 29 43 19 
267 14 12 20 
268 26 27 10 
269 12 23 43 
270 5 14 2 
271 50 33 25 
272 22 4 34 
273 35 36 13 
274 8 38 13 
275 10 38 36 
276 26 32 23 
277 8 19 9 
278 48 20 39 
279 19 11 16 
280 45 37 48 
281 45 15 26 
282 35 32 7 
283 13 29 12 
284 35 33 20 
285 24 9 41 
286 35 45 2 
287 4 47 16 
288 13 37 25 
289 30 26 20 
290 9 23 32 
291 10 3 43 
292 29 12 31 
293 22 5 46 
294 21 42 21 
295 18 44 29 
296 42 1 5 
297 45 1 7 
298 15 21 36 
299 10 40 19 
300 39 35 29 
301 12 44 16 
302 5 28 47 
303 40 43 17 
304 6 9 2 
305 7 31 13 
306 10 46 23 
307 13 19 25 
308 45 16 34 
309 41 49 15 
310 48 23 10 
311 14 31 11 
312 33 46 48 
313 10 35 8 
314 39 12 50 
315 4 47 14 
316 22 36 38 
317 29 45 12 
318 21 34 25 
319 26 3 6 
320 17 37 19 
321 40 6 10 
322 36 10 46 
323 24 25 17 
324 32 3 49 
325 44 41 16 
326 34 6 25 
327 10 24 31 
328 22 28 8 
329 48 8 19 
330 15 26 41 
331 45 41 8 
332 48 43 31 
333 42 27 36 
334 29 20 2 
335 8 22 23 
336 28 30 10 
337 44 8 42 
338 37 5 45 
339 37 23 3 
340 45 1 18 
341 20 49 35 
342 33 13 18 
343 4 15 10 
344 43 7 16 
345 32 1 38 
346 16 17 9 
347 45 43 37 
348 10 45 48 
349 7 5 48 
350 46 48 12 
351 47 20 28 
352 34 35 49 
353 43 4 35 
354 11 48 18 
355 41 41 31 
356 48 18 19 
357 50 9 37 
358 7 32 2 
359 39 28 19 
360 29 40 12 
361 50 49 25 
362 8 10 33 
363 24 32 41 
364 32 30 45 
365 1 23 22 
366 33 38 19 
367 8 2 11 
368 39 40 48 
369 41 1 35 
370 10 28 17 
371 10 42 37 
372 49 36 5 
373 21 9 34 
374 40 18 46 
375 22 13 50 
376 42 40 11 
377 35 48 34 
378 10 49 16 
379 15 8 37 
380 48 22 5 
381 45 26 1 
382 28 44 16 
383 49 24 42 
384 39 27 36 
385 42 33 25 
386 42 46 11 
387 30 33 21 
388 39 46 28 
389 33 14 38 
390 13 3 44 
391 48 24 47 
392 17 48 31 
393 15 38 50 
394 47 1 14 
395 29 38 31 
396 11 19 13 
397 50 12 27 
398 10 7 21 
399 12 14 42 
400 47 44 17 
