800 
1000 1000 1000  
1 620 442 998 
2 147 683 462 
3 882 171 692 
4 167 917 223 
5 530 47 442 
6 829 500 914 
7 633 849 75 
8 21 263 223 
9 864 471 857 
10 166 793 299 
11 749 196 582 
12 858 256 703 
13 399 267 239 
14 661 783 770 
15 687 332 561 
16 5 381 388 
17 250 83 171 
18 319 269 379 
19 551 38 416 
20 850 519 352 
21 400 872 484 
22 950 553 492 
23 629 335 637 
24 60 631 400 
25 883 557 75 
26 206 264 241 
27 134 55 813 
28 59 213 651 
29 944 123 772 
30 589 809 969 
31 909 719 893 
32 47 139 385 
33 718 728 302 
34 815 77 877 
35 685 619 429 
36 999 152 380 
37 903 239 535 
38 703 925 703 
39 452 720 274 
40 619 363 698 
41 608 485 393 
42 838 729 431 
43 310 815 8 
44 652 390 354 
45 634 299 755 
46 548 646 650 
47 821 876 948 
48 243 760 498 
49 519 888 75 
50 238 492 453 
51 931 213 838 
52 732 81 399 
53 429 322 478 
54 274 332 859 
55 745 101 75 
56 814 714 657 
57 430 540 329 
58 299 813 315 
59 186 720 578 
60 670 393 673 
61 614 649 867 
62 812 465 11 
63 621 885 99 
64 304 234 223 
65 981 818 539 
66 401 906 398 
67 474 303 438 
68 614 221 557 
69 499 477 809 
70 408 967 172 
71 213 161 971 
72 597 695 636 
73 69 193 977 
74 884 876 502 
75 1000 288 196 
76 445 482 556 
77 392 782 159 
78 17 52 254 
79 994 976 406 
80 19 945 46 
81 214 196 582 
82 598 370 101 
83 241 23 201 
84 372 392 679 
85 914 818 539 
86 704 545 779 
87 384 491 906 
88 307 639 298 
89 894 107 244 
90 957 801 883 
91 844 845 167 
92 331 333 743 
93 576 54 60 
94 805 464 833 
95 980 624 704 
96 41 622 238 
97 586 350 715 
98 889 34 749 
99 655 542 993 
100 322 610 481 
101 286 703 841 
102 523 115 136 
103 314 318 289 
104 862 627 385 
105 509 402 450 
106 12 211 582 
107 64 127 174 
108 888 796 315 
109 339 691 875 
110 35 447 559 
111 663 343 249 
112 821 964 698 
113 899 241 466 
114 538 529 512 
115 26 395 811 
116 52 407 555 
117 620 749 722 
118 678 795 88 
119 266 60 593 
120 334 71 242 
121 646 75 757 
122 223 845 603 
123 966 79 472 
124 973 763 553 
125 962 130 28 
126 642 3 351 
127 345 434 444 
128 497 959 369 
129 283 403 299 
130 554 942 488 
131 358 333 863 
132 112 781 333 
133 252 537 645 
134 760 159 765 
135 397 752 13 
136 418 534 741 
137 146 703 574 
138 79 954 483 
139 388 308 571 
140 453 229 570 
141 950 867 26 
142 757 102 653 
143 560 482 431 
144 427 940 987 
145 929 894 377 
146 197 8 15 
147 381 33 692 
148 215 291 103 
149 618 221 892 
150 759 733 491 
151 372 486 300 
152 606 959 827 
153 981 253 463 
154 553 274 228 
155 506 449 202 
156 55 937 46 
157 236 640 593 
158 172 161 585 
159 257 310 566 
160 72 484 86 
161 627 444 260 
162 954 165 23 
163 930 200 491 
164 405 880 443 
165 293 933 331 
166 888 966 693 
167 195 785 361 
168 835 988 300 
169 924 776 629 
170 804 259 103 
171 214 77 773 
172 218 667 938 
173 585 929 181 
174 843 955 389 
175 840 359 95 
176 540 358 741 
177 480 987 935 
178 396 788 523 
179 913 842 400 
180 78 46 938 
181 565 317 212 
182 594 157 972 
183 623 515 763 
184 23 823 710 
185 323 92 781 
186 793 973 520 
187 904 547 842 
188 551 325 505 
189 904 78 230 
190 793 430 404 
191 294 956 575 
192 702 483 848 
193 947 109 977 
194 236 668 440 
195 570 269 273 
196 988 20 439 
197 52 508 291 
198 838 266 51 
199 509 434 964 
200 380 529 341 
201 386 230 158 
202 769 763 719 
203 583 430 15 
204 597 507 801 
205 792 117 836 
206 570 481 577 
207 900 298 103 
208 226 19 809 
209 460 977 960 
210 257 348 292 
211 270 710 618 
212 898 235 58 
213 105 377 539 
214 217 410 464 
215 205 542 711 
216 44 145 563 
217 439 360 600 
218 293 657 475 
219 538 173 596 
220 880 483 636 
221 426 726 498 
222 476 236 761 
223 976 214 180 
224 238 558 130 
225 755 961 302 
226 571 957 891 
227 8 675 568 
228 939 734 751 
229 440 345 211 
230 240 159 23 
231 19 985 745 
232 812 273 36 
233 334 912 578 
234 351 64 938 
235 396 368 393 
236 448 715 536 
237 763 796 79 
238 521 620 954 
239 326 479 365 
240 999 634 670 
241 357 400 728 
242 319 905 674 
243 648 789 207 
244 72 551 256 
