400 
1000 1000 1000  
1 62 39 34 
2 58 55 43 
3 65 55 62 
4 84 100 49 
5 60 54 58 
6 57 84 76 
7 82 79 50 
8 40 84 25 
9 64 54 79 
10 34 53 33 
11 65 52 46 
12 100 81 94 
13 25 32 84 
14 45 73 87 
15 48 78 100 
16 91 86 39 
17 84 69 91 
18 84 86 56 
19 61 45 45 
20 45 84 94 
21 98 47 26 
22 96 27 79 
23 54 38 54 
24 97 66 33 
25 35 39 68 
26 43 90 39 
27 33 88 31 
28 40 75 44 
29 33 55 74 
30 69 95 44 
31 74 86 54 
32 42 55 38 
33 60 66 46 
34 35 49 82 
35 45 86 65 
36 75 34 52 
37 59 77 100 
38 68 82 28 
39 25 54 61 
40 48 50 63 
41 40 87 88 
42 91 73 62 
43 54 44 95 
44 55 41 86 
45 82 27 81 
46 51 99 89 
47 52 57 90 
48 43 60 95 
49 57 78 39 
50 93 27 81 
51 26 43 51 
52 32 76 50 
53 85 37 90 
54 53 90 27 
55 86 49 98 
56 70 25 34 
57 88 28 63 
58 58 92 50 
59 61 45 41 
60 42 54 56 
61 51 68 76 
62 87 71 85 
63 64 37 34 
64 52 88 67 
65 83 43 77 
66 42 97 45 
67 99 37 60 
68 100 92 73 
69 28 62 65 
70 56 45 91 
71 91 34 91 
72 49 28 43 
73 82 66 63 
74 92 34 55 
75 29 53 95 
76 66 100 72 
77 42 58 58 
78 70 49 41 
79 43 47 35 
80 44 61 65 
81 50 28 87 
82 64 63 78 
83 75 34 51 
84 92 76 28 
85 26 33 27 
86 84 45 98 
87 96 60 39 
88 54 56 79 
89 49 72 62 
90 30 36 58 
91 80 53 73 
92 97 42 50 
93 42 96 53 
94 52 71 87 
95 51 33 56 
96 42 31 31 
97 60 32 100 
98 52 34 71 
99 58 75 52 
100 95 56 80 
101 79 54 44 
102 68 77 100 
103 43 50 49 
104 63 98 33 
105 54 47 79 
106 73 90 87 
107 47 52 91 
108 85 91 54 
109 61 31 60 
110 73 64 60 
111 45 65 45 
112 57 28 28 
113 53 93 36 
114 77 89 76 
115 67 46 61 
116 71 32 43 
117 93 65 72 
118 91 94 91 
119 74 37 87 
120 81 40 60 
121 77 87 35 
122 35 60 89 
123 90 54 46 
124 74 83 40 
125 26 51 40 
126 25 36 45 
127 74 73 83 
128 32 32 85 
129 55 25 52 
130 45 35 57 
131 98 42 99 
132 26 38 68 
133 65 34 57 
134 78 72 57 
135 35 84 62 
136 32 84 73 
137 97 92 95 
138 49 95 85 
139 36 84 55 
140 60 54 72 
141 96 65 87 
142 31 80 81 
143 98 64 40 
144 38 37 94 
145 28 88 42 
146 39 51 75 
147 92 82 81 
148 68 98 83 
149 25 35 25 
150 26 91 29 
151 44 93 34 
152 82 72 30 
153 92 71 58 
154 42 96 96 
155 82 60 26 
156 79 33 28 
157 60 58 47 
158 39 99 86 
159 79 92 72 
160 52 90 88 
161 33 99 56 
162 65 44 88 
163 36 63 44 
164 61 84 59 
165 35 47 69 
166 44 84 33 
167 95 76 98 
168 61 36 30 
169 81 51 27 
170 93 55 86 
171 35 60 54 
172 31 53 44 
173 83 41 53 
174 87 99 63 
175 28 72 82 
176 68 72 39 
177 49 82 89 
178 26 69 98 
179 62 94 93 
180 37 90 42 
181 27 62 57 
182 65 69 40 
183 45 71 61 
184 51 37 76 
185 96 44 86 
186 66 37 27 
187 52 100 32 
188 79 65 81 
189 95 57 91 
190 84 98 87 
191 33 42 35 
192 32 75 59 
