3
1000 1000 1000  
1 201 228 293 
2 294 372 220 
3 367 373 361 
4 218 233 183 
5 118 282 262 
6 358 389 174 
7 129 398 185 
8 252 370 366 
9 334 396 355 
10 328 291 138 
11 345 180 110 
12 139 173 372 
13 214 127 130 
14 390 246 129 
15 189 370 373 
16 253 216 374 
17 104 294 351 
18 298 118 381 
19 378 176 375 
20 235 335 293 
21 235 149 104 
22 229 233 165 
23 293 262 359 
24 124 245 150 
25 110 176 195 
26 338 289 311 
27 361 219 172 
28 212 176 137 
29 229 350 126 
30 120 381 118 
31 137 245 388 
32 116 199 107 
33 267 133 171 
34 286 336 125 
35 183 382 160 
36 115 238 327 
37 367 276 291 
38 195 179 109 
39 126 224 204 
40 340 281 116 
41 272 275 347 
42 311 268 174 
43 164 138 366 
44 285 103 137 
45 396 194 238 
46 248 262 143 
47 106 373 185 
48 311 160 353 
49 226 242 245 
50 115 199 315 
51 209 263 123 
52 283 245 320 
53 159 121 185 
54 353 362 229 
55 199 320 389 
56 179 189 189 
57 262 205 309 
58 231 262 366 
59 219 278 332 
60 383 368 362 
61 207 167 153 
62 344 395 245 
63 142 197 267 
64 226 174 238 
65 328 277 155 
66 103 282 351 
67 371 332 136 
68 219 365 246 
69 154 199 342 
70 371 278 221 
71 326 265 380 
72 168 297 183 
73 192 245 235 
74 343 373 283 
75 312 114 139 
76 277 201 362 
77 395 255 121 
78 257 260 383 
79 377 134 327 
80 342 357 105 
81 276 321 200 
82 195 253 177 
83 224 397 260 
84 293 305 223 
85 307 289 307 
86 222 258 389 
87 361 223 347 
88 222 385 202 
89 198 385 340 
90 123 348 343 
91 137 179 375 
92 178 335 242 
93 241 187 116 
94 119 318 151 
95 109 276 304 
96 371 282 386 
97 185 353 275 
98 101 339 232 
99 330 382 152 
100 280 353 226 
101 242 175 254 
102 377 286 264 
103 142 242 134 
104 330 385 134 
105 157 226 244 
106 308 163 103 
107 184 129 351 
108 261 112 179 
109 270 383 174 
110 269 323 371 
111 370 160 189 
112 130 181 142 
113 177 303 125 
114 387 225 381 
115 379 103 251 
116 274 324 246 
117 197 221 235 
118 376 385 147 
119 280 141 287 
120 215 396 206 
121 297 100 146 
122 136 257 315 
123 172 141 153 
124 217 143 295 
125 396 187 172 
126 268 108 193 
127 278 353 278 
128 228 399 195 
129 380 323 206 
130 225 129 377 
131 130 200 210 
132 142 167 202 
133 197 267 125 
134 282 329 343 
135 280 233 145 
136 278 281 241 
137 113 392 244 
138 300 157 155 
139 302 200 368 
140 382 122 354 
141 164 126 388 
142 101 154 197 
143 385 244 259 
144 384 400 293 
145 113 170 262 
146 285 182 218 
147 386 210 260 
148 200 365 108 
149 269 169 275 
150 288 253 245 
151 351 191 321 
152 109 104 246 
153 158 365 221 
154 277 314 250 
155 361 262 292 
156 308 171 191 
157 345 177 381 
158 199 357 226 
159 196 302 198 
160 313 162 349 
161 172 331 304 
162 134 292 147 
163 152 165 134 
164 267 186 168 
165 152 129 342 
166 265 278 306 
167 278 379 274 
168 384 293 144 
169 328 393 154 
170 282 106 186 
171 273 279 172 
172 176 229 320 
173 227 276 318 
174 315 220 361 
175 116 298 265 
176 278 130 333 
177 315 144 255 
178 123 372 378 
179 321 100 130 
180 379 158 233 
181 387 318 214 
182 241 115 387 
183 330 108 388 
184 283 272 305 
185 159 100 308 
186 385 235 225 
187 272 135 357 
188 357 181 342 
189 269 255 366 
190 349 136 291 
191 154 120 129 
192 344 137 170 
193 348 107 184 
194 234 235 154 
195 344 233 135 
196 305 251 327 
197 301 235 164 
198 284 135 251 
199 110 124 265 
200 320 153 103 
201 215 298 281 
202 381 112 171 
203 301 397 381 
204 267 328 352 
205 394 261 178 
206 389 362 173 
207 302 317 322 
208 234 126 301 
209 299 195 183 
210 209 276 222 
211 372 185 353 
212 161 184 298 
213 168 204 185 
214 380 284 315 
215 345 150 249 
216 335 364 100 
217 261 107 239 
218 319 123 171 
219 396 371 223 
220 102 200 173 
221 237 116 193 
222 295 330 334 
223 262 123 335 
224 370 226 224 
225 154 110 146 
226 192 292 297 
227 354 130 128 
228 137 137 109 
229 200 159 315 
230 396 292 326 
231 318 339 233 
232 350 335 229 
233 156 134 267 
234 241 265 335 
235 371 376 165 
236 212 330 103 
237 210 168 227 
238 396 240 314 
239 159 138 321 
240 267 360 114 
241 185 175 148 
242 313 101 127 
243 398 292 166 
244 129 158 323 
245 142 262 318 
246 102 347 203 
247 343 315 221 
248 342 396 333 
249 187 372 335 
250 333 122 342 
251 269 245 228 
252 263 128 368 
253 304 286 259 
254 171 393 182 
255 283 232 224 
256 179 136 325 
257 152 217 359 
258 235 101 107 
259 313 171 118 
260 201 394 198 
261 198 400 139 
262 256 115 300 
263 122 370 151 
264 269 296 392 
265 250 318 371 
266 125 197 104 
267 373 213 251 
268 374 214 271 
269 367 279 374 
270 170 194 389 
271 213 230 345 
272 176 108 124 
273 334 151 314 
274 100 232 322 
275 230 340 160 
276 243 301 280 
277 231 226 383 
278 157 385 279 
279 180 121 371 
280 154 170 293 
281 124 281 129 
282 249 253 269 
283 341 400 228 
284 366 226 352 
285 361 227 281 
286 384 357 281 
287 267 176 151 
288 137 293 208 
289 178 109 359 
290 363 208 156 
291 195 189 239 
292 120 250 126 
293 176 299 387 
294 153 226 315 
295 324 388 208 
296 231 189 184 
297 284 315 194 
298 264 266 101 
299 378 115 236 
300 164 328 319 
301 303 270 114 
302 108 284 390 
303 219 235 302 
304 387 348 264 
305 236 276 138 
306 150 258 266 
307 106 215 399 
308 299 188 120 
309 394 138 364 
310 306 245 189 
311 282 117 186 
312 293 366 331 
313 261 179 201 
314 275 211 142 
315 387 335 398 
316 332 103 344 
317 149 323 120 
318 127 291 290 
319 370 318 155 
320 237 280 238 
321 285 121 246 
322 204 176 166 
323 236 283 150 
324 202 248 193 
325 188 162 297 
326 278 371 356 
327 287 324 275 
328 250 225 228 
329 152 359 203 
330 207 252 147 
331 195 219 216 
332 398 390 352 
333 134 340 106 
334 370 312 272 
335 277 334 245 
336 351 233 304 
337 359 119 160 
338 230 333 321 
339 193 217 260 
340 142 264 180 
341 104 282 211 
342 369 206 203 
343 114 325 109 
344 147 246 349 
345 233 191 153 
346 336 205 178 
347 145 203 142 
348 169 218 271 
349 170 342 263 
350 316 188 388 
351 327 375 334 
352 167 129 203 
353 361 320 208 
354 276 178 271 
355 139 349 118 
356 392 202 142 
357 333 176 396 
358 123 175 173 
359 337 378 178 
360 211 319 234 
361 329 352 199 
362 331 184 137 
363 218 274 222 
364 221 311 201 
365 235 251 140 
366 255 377 283 
367 170 252 355 
368 285 276 340 
369 316 353 345 
370 387 175 214 
371 128 188 168 
372 386 120 396 
373 255 157 356 
374 316 122 345 
375 141 300 369 
376 125 187 294 
377 206 153 126 
378 232 109 265 
379 122 298 116 
380 325 280 350 
381 292 150 320 
382 183 291 232 
383 257 345 191 
384 184 262 244 
385 179 188 132 
386 233 168 385 
387 300 133 127 
388 205 225 379 
389 136 349 141 
390 258 255 152 
391 138 391 163 
392 164 390 221 
393 328 122 259 
394 291 253 392 
395 311 165 167 
396 376 250 227 
397 173 176 194 
398 166 155 156 
399 372 287 236 
400 388 274 175 
401 242 282 334 
402 371 365 357 
403 311 209 103 
404 233 332 366 
405 252 278 346 
406 100 242 137 
407 116 374 377 
408 274 383 389 
409 240 274 285 
410 339 169 223 
411 243 211 200 
412 286 358 356 
413 175 310 148 
414 268 340 212 
415 378 358 205 
416 332 281 232 
417 301 188 219 
418 298 316 357 
419 136 238 122 
420 132 362 150 
421 302 279 365 
422 112 325 269 
423 303 131 339 
424 217 298 119 
425 142 196 357 
426 302 147 249 
427 146 184 101 
428 273 234 286 
429 221 265 309 
430 249 226 111 
431 238 174 295 
432 326 300 214 
433 373 225 150 
434 365 188 208 
435 240 208 350 
436 398 231 318 
437 159 246 258 
438 276 261 178 
439 300 108 396 
440 154 396 345 
441 175 377 235 
442 186 380 249 
443 315 249 311 
444 362 135 240 
445 380 397 378 
446 165 213 188 
447 117 303 395 
448 384 278 349 
449 284 211 375 
450 135 325 107 
451 149 356 330 
452 301 108 379 
453 184 124 299 
454 315 387 400 
455 222 259 140 
456 217 185 234 
457 200 298 380 
458 161 106 325 
459 204 398 220 
460 317 106 239 
461 311 398 261 
462 392 326 210 
463 302 291 308 
464 210 201 366 
465 391 142 256 
466 246 202 139 
467 176 339 360 
468 358 144 293 
469 225 119 108 
470 386 382 301 
471 379 296 343 
472 309 341 337 
473 273 153 202 
474 182 398 255 
475 253 258 310 
476 390 140 100 
