3
100 100 100  
1 44 5 26 
2 43 27 32 
3 24 23 32 
4 19 47 11 
5 40 24 43 
6 49 14 28 
7 10 46 4 
8 16 39 20 
9 49 34 46 
10 26 45 11 
11 39 40 50 
12 4 45 46 
13 35 27 45 
14 13 5 20 
15 45 23 7 
16 39 22 8 
17 20 28 23 
18 23 18 4 
19 47 41 19 
20 44 12 35 
21 18 19 44 
22 24 39 37 
23 43 4 7 
24 24 7 40 
25 35 38 48 
26 25 23 12 
27 14 1 40 
28 3 3 39 
29 50 32 4 
30 7 47 33 
31 9 35 44 
32 2 32 19 
33 14 16 7 
34 21 5 31 
35 8 10 12 
36 50 48 30 
37 12 27 47 
38 24 18 9 
39 4 14 40 
40 32 39 11 
41 3 17 46 
42 30 5 29 
43 46 48 2 
44 23 16 46 
45 15 25 19 
46 23 2 1 
47 13 27 37 
48 14 42 41 
49 8 13 41 
50 13 3 49 
51 25 35 31 
52 22 29 27 
53 50 33 9 
54 16 1 32 
55 30 19 39 
56 23 24 27 
57 14 49 15 
58 7 31 7 
59 16 33 40 
60 47 32 1 
61 5 29 38 
62 12 1 18 
63 2 26 11 
64 13 31 2 
65 11 2 31 
66 50 45 21 
67 11 31 46 
68 41 27 9 
69 30 14 34 
70 45 40 26 
71 46 50 36 
72 35 28 14 
73 16 15 35 
74 32 50 48 
75 43 37 44 
76 30 34 19 
77 18 3 20 
78 11 6 49 
79 30 38 17 
80 35 22 49 
81 35 50 16 
82 34 41 34 
83 34 41 15 
84 28 32 35 
85 33 31 21 
86 22 10 16 
87 5 15 18 
88 22 33 50 
89 1 2 4 
90 15 15 25 
91 24 23 7 
92 20 30 33 
93 14 3 20 
94 2 20 27 
95 48 37 12 
96 26 22 30 
97 34 44 36 
98 23 25 46 
99 29 29 18 
100 4 14 45 
101 6 1 5 
102 25 23 3 
103 39 28 38 
104 12 22 40 
105 7 43 46 
106 9 43 5 
107 27 38 46 
108 13 37 16 
109 2 41 49 
110 33 37 6 
111 21 12 38 
112 26 25 50 
113 28 26 2 
114 47 35 21 
115 22 23 23 
116 9 11 9 
117 13 21 5 
118 23 40 19 
119 50 5 49 
120 8 4 17 
121 20 1 35 
122 2 44 12 
123 3 4 29 
124 29 1 6 
125 44 33 21 
126 50 49 21 
127 5 36 46 
128 24 9 50 
129 46 39 38 
130 27 32 4 
131 43 9 20 
132 43 12 16 
133 26 19 10 
134 18 34 43 
135 14 25 33 
136 50 23 50 
137 49 50 25 
138 22 21 8 
139 2 45 10 
140 49 24 41 
141 19 11 12 
142 42 27 38 
143 29 47 19 
144 46 1 47 
145 4 48 29 
146 21 43 9 
147 19 6 36 
148 11 8 19 
149 1 4 50 
150 45 39 48 
151 25 17 47 
152 32 33 8 
153 8 4 47 
154 49 24 20 
155 15 37 10 
156 12 19 48 
157 49 11 23 
158 35 26 16 
159 49 46 47 
160 47 1 42 
161 12 21 32 
162 25 44 23 
163 49 24 42 
164 48 13 41 
165 48 36 44 
166 50 30 35 
167 50 15 48 
168 1 38 39 
169 28 26 50 
170 25 4 2 
171 6 14 7 
172 14 21 10 
173 38 13 39 
174 48 21 47 
175 15 39 20 
176 8 27 14 
177 25 43 22 
178 3 47 12 
179 19 18 1 
180 17 40 49 
181 6 34 11 
182 10 46 38 
183 33 35 42 
184 29 23 33 
185 16 16 33 
186 17 19 17 
187 17 46 7 
188 21 15 26 
189 46 12 23 
190 40 45 22 
191 46 41 22 
192 28 26 6 
193 12 47 11 
194 43 14 22 
195 20 36 1 
196 16 8 43 
197 11 42 46 
198 38 26 5 
199 36 22 24 
200 28 13 9 
201 23 43 15 
202 22 23 23 
203 1 37 37 
204 16 12 44 
205 31 27 16 
206 19 2 35 
207 41 4 11 
208 18 24 11 
209 9 16 37 
210 22 32 39 
211 2 41 42 
212 36 12 17 
213 46 26 1 
214 24 47 22 
215 21 17 45 
216 49 23 21 
217 41 5 16 
218 43 35 24 
219 32 39 4 
220 42 5 46 
221 3 28 48 
222 2 5 1 
223 41 35 3 
224 36 50 46 
225 10 17 44 
226 21 16 40 
227 29 22 11 
228 49 46 23 
229 4 8 11 
230 19 27 49 
231 12 30 39 
232 34 7 26 
233 1 18 2 
234 38 5 27 
235 34 10 7 
236 17 2 48 
237 6 26 17 
238 50 14 19 
239 40 1 10 
240 9 28 16 
241 10 36 37 
242 4 19 32 
243 27 19 47 
244 28 31 38 
245 43 22 21 
246 33 5 12 
247 43 8 2 
248 22 5 19 
249 7 42 8 
250 44 20 20 
251 2 37 26 
252 37 29 27 
253 11 33 26 
254 49 18 45 
255 34 29 44 
256 6 7 3 
257 14 18 48 
258 28 32 45 
259 13 44 39 
260 26 24 14 
261 50 6 48 
262 17 13 41 
263 31 46 41 
264 7 18 2 
265 19 31 47 
266 21 7 50 
267 7 47 14 
268 17 22 37 
269 40 47 5 
270 27 17 20 
271 32 41 3 
272 15 18 18 
273 21 7 8 
274 19 31 41 
275 4 40 29 
276 25 20 24 
277 42 47 50 
278 13 19 18 
279 37 9 8 
280 8 8 25 
281 42 31 38 
282 33 39 18 
283 8 4 3 
284 27 42 21 
285 32 45 5 
286 23 36 46 
287 44 36 7 
288 6 19 27 
289 37 32 18 
290 18 4 6 
291 28 35 49 
292 19 25 15 
293 25 4 16 
294 30 11 6 
295 6 40 37 
296 42 10 49 
297 50 26 11 
298 45 31 6 
299 36 6 23 
300 9 34 32 
301 22 45 8 
302 13 42 23 
303 44 26 38 
304 10 40 43 
305 45 44 31 
306 2 5 35 
307 1 36 24 
308 31 44 23 
309 38 8 5 
310 42 41 21 
311 9 29 14 
312 38 34 39 
313 3 41 35 
314 13 33 11 
315 48 43 19 
316 9 41 19 
317 2 31 15 
318 17 50 3 
319 39 24 50 
320 22 1 30 
321 42 4 18 
322 1 2 47 
323 47 29 47 
324 40 40 45 
325 13 22 10 
326 47 11 32 
327 48 2 23 
328 9 47 42 
329 26 5 11 
330 17 37 25 
331 19 42 24 
332 12 49 31 
333 11 12 27 
334 36 31 40 
335 33 13 3 
336 39 23 9 
337 36 35 24 
338 34 8 29 
339 44 14 3 
340 18 45 5 
341 37 33 6 
342 31 33 30 
343 11 13 30 
344 28 50 45 
345 40 19 38 
