3
1000 1000 1000  
1 780 802 696 
2 605 753 982 
3 179 183 899 
4 119 770 148 
5 893 539 747 
6 483 293 31 
7 754 173 988 
8 327 95 375 
9 613 459 194 
10 445 358 292 
11 834 638 16 
12 672 654 664 
13 792 399 98 
14 35 650 328 
15 984 888 922 
16 533 523 688 
17 613 610 421 
18 462 863 299 
19 374 720 92 
20 602 441 142 
21 14 145 560 
22 787 385 630 
23 265 515 576 
24 318 351 894 
25 977 543 229 
26 755 233 917 
27 488 12 268 
28 714 43 491 
29 736 981 358 
30 595 261 561 
31 81 76 66 
32 158 66 108 
33 175 912 252 
34 620 226 880 
35 324 659 13 
36 778 944 344 
37 73 342 350 
38 504 724 630 
39 672 714 472 
40 803 603 528 
41 207 468 400 
42 779 882 160 
43 790 657 310 
44 44 201 877 
45 887 662 787 
46 911 238 595 
47 896 588 679 
48 833 918 869 
49 796 383 679 
50 116 239 236 
51 937 891 177 
52 778 954 254 
53 397 528 780 
54 602 163 416 
55 132 927 143 
56 735 131 777 
57 66 60 245 
58 744 371 445 
59 354 788 187 
60 276 489 912 
61 420 787 821 
62 893 803 872 
63 856 710 509 
64 881 710 750 
65 706 267 959 
66 504 53 367 
67 154 47 247 
68 882 126 566 
69 19 921 380 
70 96 461 130 
71 658 161 426 
72 873 630 766 
73 272 690 390 
74 823 637 692 
75 461 224 557 
76 968 139 187 
77 3 150 41 
78 758 850 855 
79 803 796 245 
80 526 441 776 
81 16 109 745 
82 25 450 717 
83 398 113 861 
84 200 497 118 
85 268 293 101 
86 472 11 715 
87 955 317 588 
88 628 797 864 
89 469 641 193 
90 608 572 809 
91 517 363 660 
92 707 933 411 
93 208 366 503 
94 105 577 457 
95 819 429 611 
96 689 68 435 
97 296 212 186 
98 431 275 656 
99 65 440 543 
100 562 443 586 
101 319 161 605 
102 361 782 447 
103 499 740 355 
104 263 505 645 
105 433 190 121 
106 511 543 8 
107 341 469 858 
108 369 60 629 
109 373 905 46 
110 709 892 199 
111 665 301 899 
112 603 230 257 
113 782 139 405 
114 215 236 917 
115 239 44 127 
116 20 868 940 
117 988 286 86 
118 528 835 309 
119 97 452 661 
120 897 976 474 
121 155 462 15 
122 237 870 42 
123 216 399 559 
124 77 890 588 
125 672 52 27 
126 973 231 678 
127 696 386 367 
128 952 301 899 
129 726 583 73 
130 47 205 186 
131 723 720 578 
132 27 766 684 
133 451 301 255 
134 501 247 343 
135 573 382 734 
136 883 316 979 
137 491 223 359 
138 46 511 247 
139 825 889 627 
140 547 22 84 
141 133 910 786 
142 589 702 174 
143 672 336 38 
144 90 939 683 
145 522 826 247 
146 788 992 221 
147 586 984 606 
148 344 259 479 
149 457 286 521 
150 50 625 503 
151 162 663 699 
152 253 238 730 
153 327 884 575 
154 391 489 957 
155 208 591 841 
156 741 667 623 
157 389 728 306 
158 143 313 803 
159 316 434 706 
160 266 61 746 
161 896 400 659 
162 131 782 811 
163 463 256 807 
164 791 753 754 
165 335 307 277 
166 591 455 35 
167 175 718 680 
168 771 400 218 
169 859 583 16 
170 524 487 285 
171 829 182 566 
172 694 503 881 
173 60 76 347 
174 618 562 658 
175 465 166 937 
176 181 462 493 
177 851 37 627 
178 765 555 30 
179 261 439 881 
180 820 820 50 
181 90 975 209 
182 467 518 937 
183 715 846 233 
184 613 178 880 
185 762 629 220 
186 261 46 230 
187 234 493 140 
188 896 680 443 
189 556 701 638 
190 778 881 891 
191 201 602 746 
192 560 412 786 
193 917 556 508 
194 536 22 152 
195 489 643 421 
196 314 190 873 
197 491 125 218 
198 540 89 932 
199 141 227 91 
200 535 48 934 
201 122 614 456 
202 781 827 499 
203 674 373 994 
204 844 55 104 
205 852 237 426 
206 207 142 885 
207 146 846 717 
208 12 467 277 
209 601 362 906 
210 856 336 878 
211 442 2 778 
212 841 993 414 
213 654 973 441 
214 730 743 702 
215 274 994 576 
216 597 601 880 
217 272 472 584 
218 317 291 948 
219 938 973 419 
220 683 19 630 
221 865 969 422 
222 920 380 137 
223 80 355 204 
224 313 744 813 
225 507 830 201 
226 145 40 237 
227 944 872 181 
228 427 509 63 
229 6 152 301 
230 328 127 5 
231 408 672 385 
232 794 53 624 
233 298 787 736 
234 856 651 456 
235 235 965 685 
236 881 703 505 
237 778 519 543 
238 359 413 382 
239 835 106 898 
240 602 109 4 
241 235 846 130 
242 517 494 53 
243 552 142 21 
244 770 310 704 
245 295 959 542 
246 456 873 858 
247 919 491 781 
248 568 214 577 
249 395 589 976 
250 375 932 757 
251 434 625 820 
252 100 455 70 
253 613 674 727 
254 259 506 986 
255 196 404 797 
256 720 334 582 
257 455 727 620 
258 977 110 864 
259 984 597 553 
260 278 433 839 
261 720 980 488 
262 550 992 59 
263 211 752 584 
264 709 403 413 
265 510 921 568 
266 51 575 836 
267 756 314 714 
268 119 806 518 
269 34 704 792 
270 526 678 365 
271 434 200 533 
272 365 840 636 
273 837 171 13 
274 963 185 819 
275 653 516 257 
276 59 42 859 
277 619 67 688 
278 69 803 270 
279 348 382 683 
280 443 944 193 
281 76 443 784 
282 538 76 223 
283 911 161 746 
284 200 151 559 
285 575 40 780 
286 249 955 850 
287 725 875 394 
288 833 775 806 
289 967 762 28 
290 749 824 574 
291 412 804 170 
292 568 968 618 
293 21 80 9 
294 859 927 924 
295 120 651 577 
296 315 439 715 
297 912 363 491 
298 705 829 89 
299 952 48 335 
300 139 377 806 
301 210 905 9 
302 651 439 225 
303 760 183 19 
304 33 756 494 
305 476 839 459 
306 419 659 405 
307 335 805 182 
308 424 926 435 
309 745 328 670 
310 64 252 436 
311 529 443 910 
312 432 292 798 
313 627 591 359 
314 357 835 577 
315 248 27 14 
316 192 974 379 
317 83 700 126 
318 922 957 711 
319 70 137 310 
320 235 76 717 
321 458 25 973 
322 698 477 91 
323 156 765 985 
324 288 25 701 
325 405 674 518 
326 261 405 41 
327 400 770 423 
328 361 546 45 
329 467 136 636 
330 682 111 302 
331 340 438 257 
332 455 879 536 
333 376 1 272 
334 185 571 411 
335 913 448 327 
336 613 933 325 
337 913 771 729 
338 128 460 699 
339 999 464 244 
340 641 616 624 
341 725 816 882 
342 620 615 184 
343 873 410 442 
344 614 911 238 
345 697 735 526 
346 838 278 244 
347 433 176 731 
348 635 336 35 
349 780 983 454 
350 677 890 838 
351 741 292 784 
352 880 816 38 
353 991 609 720 
354 950 952 778 
355 989 700 457 
356 410 886 762 
357 390 107 429 
358 555 534 601 
359 881 154 184 
360 324 870 641 
361 53 872 128 
362 846 605 263 
363 94 767 801 
364 429 93 463 
365 98 257 981 
366 299 825 856 
367 537 524 416 
368 382 691 132 
369 579 209 581 
370 250 548 455 
371 91 594 855 
372 596 753 927 
373 881 813 673 
374 409 201 366 
375 245 719 128 
376 809 800 489 
377 607 176 133 
378 344 841 401 
379 107 535 771 
380 916 635 297 
381 747 165 660 
382 693 851 43 
383 160 88 146 
384 573 593 584 
385 643 709 612 
386 138 920 379 
387 257 379 670 
