3
1000 1000 1000  
1 260 337 227 
2 317 289 239 
3 333 340 373 
4 250 194 280 
5 109 189 281 
6 299 178 159 
7 353 115 174 
8 157 125 270 
9 156 247 359 
10 282 321 245 
11 396 255 219 
12 380 330 310 
13 143 356 203 
14 244 157 174 
15 295 350 385 
16 315 353 185 
17 105 165 138 
18 371 397 105 
19 290 159 325 
20 332 132 196 
21 299 151 282 
22 388 259 153 
23 226 276 177 
24 178 224 272 
25 329 234 186 
26 383 110 292 
27 363 188 243 
28 327 353 148 
29 133 224 368 
30 218 199 124 
31 212 177 340 
32 338 307 223 
33 181 350 388 
34 305 370 196 
35 301 301 399 
36 380 187 391 
37 325 211 205 
38 256 140 134 
39 158 225 252 
40 199 354 251 
41 246 336 256 
42 238 120 196 
43 326 378 382 
44 287 232 397 
45 309 185 343 
46 132 121 104 
47 370 196 159 
48 310 107 331 
49 324 337 119 
50 278 174 278 
51 232 259 201 
52 375 387 357 
53 362 289 263 
54 349 263 197 
55 390 267 351 
56 186 268 305 
57 278 103 230 
58 192 230 119 
59 129 115 342 
60 311 215 336 
61 216 191 377 
62 246 226 248 
63 275 277 377 
64 179 105 235 
65 319 104 212 
66 270 295 183 
67 316 198 391 
68 213 151 289 
69 267 319 375 
70 188 238 237 
71 296 334 400 
72 311 128 328 
73 109 246 182 
74 255 101 157 
75 250 235 250 
76 346 114 207 
77 340 378 340 
78 219 389 112 
79 337 353 372 
80 298 275 200 
81 280 213 384 
82 295 400 302 
83 289 251 141 
84 334 204 203 
85 286 165 276 
86 192 177 182 
87 292 340 137 
88 312 187 341 
89 152 101 116 
90 182 120 131 
91 255 269 112 
92 101 300 172 
93 166 383 162 
94 101 132 361 
95 214 254 130 
96 109 392 115 
97 259 316 364 
98 385 282 386 
99 259 263 377 
100 234 146 183 
101 179 294 239 
102 156 264 319 
103 319 122 143 
104 159 113 208 
105 169 109 107 
106 361 215 338 
107 158 213 265 
108 145 310 290 
109 146 349 394 
110 246 135 126 
111 311 138 391 
112 320 193 267 
113 276 372 331 
114 345 312 195 
115 183 195 376 
116 362 237 185 
117 291 208 136 
118 146 244 311 
119 142 390 389 
120 379 395 368 
121 314 101 364 
122 320 224 376 
123 350 192 163 
124 266 252 144 
125 302 282 220 
