3
1000 1000 1000  
1 694 633 403 
2 569 448 469 
3 774 550 350 
4 424 323 417 
5 654 512 777 
6 444 391 438 
7 599 657 622 
8 422 394 740 
9 540 453 257 
10 242 331 282 
11 363 314 549 
12 788 242 725 
13 706 277 503 
14 369 346 492 
15 265 672 469 
16 447 712 389 
17 279 460 566 
18 368 688 207 
19 256 707 782 
20 513 228 681 
21 446 378 704 
22 726 597 541 
23 702 289 409 
24 632 674 313 
25 798 232 675 
26 607 235 463 
27 455 217 626 
28 283 591 565 
29 611 289 729 
30 211 785 345 
31 499 617 581 
32 670 250 561 
33 469 627 756 
34 454 578 522 
35 261 269 581 
36 778 640 789 
37 477 217 571 
38 234 749 722 
39 542 273 363 
40 676 456 441 
41 521 772 209 
42 402 499 492 
43 595 372 239 
44 564 481 646 
45 578 683 532 
46 235 692 326 
47 763 711 593 
48 791 584 282 
49 245 568 453 
50 365 308 241 
51 313 550 683 
52 662 223 605 
53 260 516 363 
54 528 307 447 
55 500 497 557 
56 546 229 686 
57 286 370 452 
58 796 682 537 
59 214 217 738 
60 400 661 545 
61 538 328 321 
62 782 796 748 
63 767 629 780 
64 600 437 689 
65 358 206 273 
66 490 646 432 
67 545 475 283 
68 278 480 490 
69 366 492 507 
70 702 254 744 
71 751 418 788 
72 367 800 694 
73 756 542 626 
74 668 574 288 
75 613 288 676 
76 734 278 426 
77 300 214 700 
78 272 246 498 
79 369 503 281 
80 684 519 412 
81 458 223 345 
82 789 600 659 
83 717 229 610 
84 298 314 737 
85 584 556 459 
86 276 325 796 
87 215 764 204 
88 249 297 671 
89 443 621 657 
90 296 568 768 
91 497 787 604 
92 402 714 326 
93 790 539 741 
94 466 219 589 
95 498 342 699 
96 234 484 365 
97 435 352 689 
98 768 398 753 
99 728 210 771 
100 724 656 665 
101 321 399 208 
102 328 586 523 
103 750 673 203 
104 669 302 409 
105 535 210 580 
106 559 707 776 
107 365 296 433 
108 620 534 641 
109 610 272 601 
110 473 631 788 
111 784 382 743 
112 350 693 624 
113 214 743 454 
114 700 292 753 
115 720 739 726 
116 200 798 441 
117 272 213 202 
118 756 301 230 
119 630 372 543 
120 664 554 716 
121 438 536 471 
122 201 440 545 
123 290 237 672 
124 646 261 506 
125 777 711 258 
126 678 366 721 
127 315 238 763 
128 570 294 785 
129 718 376 770 
130 683 727 345 
131 746 438 707 
132 685 377 422 
133 547 460 484 
134 534 714 722 
135 523 245 754 
136 233 587 651 
137 578 353 346 
138 390 438 477 
139 209 709 515 
140 582 205 538 
141 310 314 413 
142 567 283 322 
143 464 504 796 
144 554 508 610 
145 400 216 730 
146 344 289 459 
147 237 398 703 
148 320 443 330 
149 650 203 205 
150 572 300 383 
151 468 544 269 
152 378 528 647 
153 738 643 438 
154 494 294 704 
155 339 619 630 
156 656 682 552 
157 593 396 698 
158 435 228 580 
159 613 543 205 
160 549 686 513 
161 486 330 648 
162 473 724 445 
163 536 551 752 
164 325 577 254 
165 392 518 778 
166 606 526 349 
167 375 698 280 
168 603 521 536 
169 566 221 246 
170 330 654 386 
171 688 655 378 
172 759 607 706 
173 780 630 525 
174 621 518 792 
175 701 208 269 
176 566 568 456 
177 232 478 568 
178 361 570 609 
179 326 305 781 
180 323 530 438 
181 647 646 677 
182 585 719 648 
183 578 781 551 
184 481 647 300 
185 282 556 771 
186 290 487 383 
187 535 298 557 
188 422 588 469 
189 394 266 574 
190 285 567 549 
191 333 475 381 
192 379 538 450 
193 727 786 749 
194 250 354 415 
195 659 437 525 
196 688 467 774 
197 702 338 223 
198 553 281 301 
199 767 520 641 
200 210 535 225 
201 632 777 216 
202 450 230 472 
203 748 457 532 
204 534 589 798 
205 292 565 398 
206 329 602 348 
207 695 634 377 
208 774 330 411 
209 532 694 444 
210 530 440 240 
211 223 314 675 
212 758 741 520 
213 741 285 482 
214 267 635 277 
215 540 253 785 
216 576 614 298 
217 654 380 282 
218 289 254 628 
219 444 718 282 
220 246 568 409 
221 575 324 752 
222 235 503 219 
223 625 276 410 
224 792 612 317 
225 540 311 262 
226 556 682 258 
227 686 737 473 
228 666 717 222 
229 649 440 724 
230 338 378 313 
231 251 267 681 
232 552 359 707 
233 695 753 664 
234 549 546 677 
235 741 265 355 
236 459 759 573 
237 733 732 745 
238 412 792 391 
239 652 339 253 
240 679 416 468 
241 745 585 279 
242 522 360 593 
243 754 373 462 
244 336 536 794 
245 305 719 239 
246 655 724 357 
247 642 229 518 
248 638 696 800 
