3
40 40 40
1 2 15 9
2 10 34 29
3 34 16 7
4 8 10 16
5 3 25 12
6 24 12 34
7 29 32 6
8 23 28 21
9 4 23 20
10 12 17 30
11 32 24 28
12 27 17 34
13 19 9 13
14 16 24 24
15 8 21 3
16 12 4 14
17 30 30 27
18 22 24 33
19 32 34 20
20 11 18 33
21 5 5 3
22 25 28 14
23 27 2 23
24 17 21 17
25 9 4 20
26 21 34 8
27 7 23 28
28 3 13 33
29 8 16 35
30 31 8 31
31 14 14 16
32 34 17 10
33 33 28 29
34 3 3 33
35 16 27 10
36 22 34 28
37 26 35 19
38 24 10 18
39 13 10 29
40 27 4 27
41 18 23 2
42 1 24 7
43 27 34 31
44 27 33 7
45 12 10 14
46 6 10 9
47 4 18 5
48 4 22 34
49 17 1 14
50 31 27 23
51 17 4 3
52 10 10 20
53 12 28 23
54 8 32 25
55 12 1 30
56 16 8 25
57 30 15 23
58 4 34 29
59 10 21 1
60 33 33 28
61 6 4 27
62 14 8 31
63 18 33 7
64 11 13 31
65 21 17 8
66 18 28 4
67 11 24 35
68 1 14 19
69 10 22 7
70 29 11 32
71 11 6 30
72 33 19 2
73 6 28 32
74 24 6 14
75 14 27 28
76 34 7 27
77 35 24 20
78 15 34 28
79 6 10 13
80 6 35 7
81 25 5 26
82 10 6 29
83 25 13 12
84 18 28 16
85 21 35 29
86 29 25 1
87 12 20 25
88 23 1 7
89 23 31 28
90 19 11 8
91 22 35 29
92 23 33 12
93 13 3 9
94 30 34 27
95 19 20 23
96 30 3 3
97 17 16 35
98 1 23 5
99 22 11 28
100 1 29 19
101 10 21 27
102 8 10 11
103 23 31 22
104 29 17 4
105 24 10 28
106 30 1 19
107 30 4 8
108 23 19 16
109 23 27 35
110 16 4 28
111 35 17 26
112 13 6 14
113 8 25 5
114 10 34 18
115 30 27 25
116 21 21 33
117 35 17 32
118 26 34 5
119 6 22 12
120 20 4 14
121 24 8 15
122 9 33 10
123 22 4 20
124 7 7 3
125 28 17 29
126 21 15 7
127 12 15 3
128 21 27 25
129 12 26 25
130 33 18 30
131 24 31 9
132 15 22 12
133 29 24 22
134 32 29 16
135 34 22 22
136 17 24 18
137 28 18 35
138 23 31 27
139 28 23 2
140 26 17 20
141 21 8 15
142 18 28 6
143 7 25 29
144 12 25 21
145 2 34 8
146 33 24 23
147 31 14 3
148 12 29 16
149 8 35 20
150 28 26 9
151 14 10 35
152 28 3 11
153 4 11 17
154 25 23 29
155 30 1 3
156 12 8 29
157 19 29 8
158 32 27 5
159 3 15 19
160 22 15 19
161 13 12 14
162 19 5 26
163 4 33 22
164 21 27 16
165 19 11 19
166 32 32 10
167 6 6 3
168 11 2 27
169 27 11 32
170 3 12 13
171 14 21 13
172 22 14 19
173 5 33 28
174 17 20 3
175 32 32 14
176 24 27 32
177 28 31 22
178 8 12 4
179 30 16 35
180 7 34 9
181 7 22 6
182 2 34 4
183 6 33 28
184 6 25 1
185 5 11 13
186 28 21 26
187 9 21 12
188 11 33 28
189 27 8 12
190 28 35 2
191 29 9 31
192 10 21 15
193 15 32 11
194 21 6 21
195 10 3 34
196 23 13 35
197 15 30 15
198 20 17 9
