1000 
1000 1000 1000  
1 90 80 163 
2 119 148 53 
3 92 88 117 
4 135 77 182 
5 181 138 200 
6 115 173 147 
7 190 140 78 
8 189 120 152 
9 61 79 161 
10 135 163 146 
11 134 200 61 
12 197 149 128 
13 110 129 164 
14 139 200 173 
15 200 81 71 
16 95 73 106 
17 114 119 185 
18 65 92 84 
19 150 126 100 
20 117 124 175 
21 147 109 109 
22 183 77 66 
23 128 62 189 
24 199 160 82 
25 186 198 195 
26 117 178 191 
27 83 103 87 
28 83 165 139 
29 114 92 69 
30 187 193 182 
31 90 194 87 
32 159 189 88 
33 171 108 189 
34 53 156 158 
35 130 151 192 
36 147 59 166 
37 83 190 108 
38 76 147 186 
39 100 174 165 
40 85 96 64 
41 123 115 101 
42 145 194 51 
43 148 113 134 
44 75 147 70 
45 151 129 53 
46 199 196 87 
47 78 194 114 
48 57 180 108 
49 126 88 168 
50 122 111 117 
51 189 59 69 
52 137 95 130 
53 97 199 172 
54 136 165 110 
55 110 90 135 
56 133 105 112 
57 151 86 64 
58 74 96 134 
59 105 150 83 
60 139 164 178 
61 152 190 185 
62 136 143 80 
63 143 149 80 
64 54 197 193 
65 99 198 129 
66 82 182 157 
67 123 114 161 
68 143 58 115 
69 154 112 143 
70 152 194 100 
71 165 181 58 
72 170 105 161 
73 188 75 105 
74 143 154 110 
75 200 154 76 
76 70 126 144 
77 101 153 153 
78 196 181 90 
79 94 75 103 
80 76 160 122 
81 69 104 74 
82 82 78 137 
83 155 155 165 
84 194 105 103 
85 124 91 165 
86 187 140 76 
87 132 69 180 
88 115 179 199 
89 135 81 179 
90 157 169 53 
91 190 128 108 
92 68 106 159 
93 111 95 149 
94 86 91 122 
95 129 60 111 
96 173 163 190 
97 77 89 138 
98 162 182 162 
99 168 126 169 
100 135 163 56 
101 52 135 190 
102 160 169 89 
103 159 51 77 
104 85 91 160 
105 117 99 132 
106 113 65 118 
107 80 165 80 
108 165 79 79 
109 139 137 106 
110 190 187 109 
111 178 150 196 
112 136 101 112 
113 139 130 148 
114 200 90 160 
115 122 62 89 
116 194 68 73 
117 174 134 56 
118 143 105 179 
119 150 89 126 
120 119 147 199 
121 114 91 116 
122 170 103 157 
123 116 70 78 
124 117 144 124 
125 195 145 131 
126 164 139 51 
127 72 136 139 
128 133 175 65 
129 172 56 177 
130 120 166 51 
131 53 181 161 
132 196 187 91 
133 137 71 193 
134 141 185 161 
135 69 170 120 
136 162 184 167 
137 131 80 77 
138 147 110 123 
139 146 156 55 
140 195 68 197 
141 159 66 97 
142 71 123 53 
143 53 173 108 
144 110 183 145 
145 142 176 93 
146 119 120 127 
147 192 112 89 
148 50 162 61 
149 97 96 87 
150 182 193 70 
151 51 137 151 
152 174 145 128 
153 59 136 182 
154 136 65 133 
155 196 133 173 
156 196 176 83 
157 83 180 58 
158 124 79 105 
159 163 185 188 
160 185 167 184 
161 72 88 59 
162 195 159 78 
163 58 91 96 
164 185 171 115 
165 133 151 141 
166 178 80 148 
167 161 137 120 
168 143 119 80 
169 161 137 171 
170 110 142 161 
171 166 188 84 
172 59 139 151 
173 85 145 164 
174 95 65 161 
175 128 200 121 
176 167 76 96 
177 172 119 136 
178 160 73 74 
179 135 150 128 
180 137 112 167 
181 147 124 74 
182 95 182 144 
183 159 109 132 
184 131 167 168 
185 138 200 60 
186 116 99 74 
187 109 146 134 
188 154 89 175 
189 107 120 57 
190 164 95 111 
191 167 83 51 
192 58 198 130 
193 165 162 76 
194 147 53 186 
195 121 146 91 
196 189 80 107 
197 106 59 149 
198 85 135 180 
199 128 145 180 
200 69 109 100 
201 185 166 152 
202 174 114 65 
203 200 167 163 
204 65 78 68 
205 199 134 164 
206 61 72 186 
207 187 90 79 
208 194 162 106 
209 179 160 118 
210 149 60 191 
211 147 76 57 
212 61 93 162 
213 113 73 200 
214 57 150 136 
215 115 115 51 
216 120 181 168 
217 155 198 192 
218 93 152 65 
219 173 153 71 
220 167 80 147 
221 140 200 155 
222 103 164 66 
223 104 116 182 
224 73 106 118 
225 169 198 191 
226 99 154 134 
227 182 191 139 
228 197 115 79 
229 151 169 171 
230 157 198 116 
231 144 184 51 
232 153 181 137 
233 125 106 168 
234 180 121 192 
235 150 111 105 
236 55 114 117 
237 109 107 78 
238 147 167 130 
239 200 196 130 
240 181 50 79 
241 179 114 62 
242 128 140 164 
243 52 148 97 
244 159 164 135 
245 149 121 67 
246 163 133 82 
247 195 95 152 
248 121 163 134 
249 84 118 158 
250 133 169 124 
251 75 89 123 
252 110 57 127 
253 122 144 198 
254 177 119 60 
255 187 76 197 
256 84 117 52 
257 103 108 86 
258 197 187 118 
259 75 66 162 
260 169 151 142 
261 182 100 76 
262 114 99 94 
263 180 188 187 
264 86 120 51 
265 103 67 52 
266 189 69 102 
267 100 63 124 
268 188 159 126 
269 152 100 122 
270 118 67 80 
271 187 58 98 
272 186 170 50 
273 55 140 92 
274 145 78 99 
275 146 109 109 
276 146 187 104 
277 127 125 103 
278 142 55 160 
279 98 56 62 
280 120 90 152 
281 198 51 160 
282 133 196 68 
283 105 114 51 
284 101 66 159 
285 113 158 157 
286 92 95 130 
287 107 168 172 
288 121 93 82 
289 134 193 170 
290 95 180 89 
291 133 69 110 
292 113 146 55 
293 122 61 133 
294 83 71 167 
295 162 142 117 
296 146 50 114 
297 196 134 196 
298 111 192 108 
299 178 88 194 
300 74 170 172 
301 147 138 67 
302 171 136 126 
303 161 194 129 
304 93 183 145 
305 164 117 151 
306 98 194 152 
307 55 181 185 
308 80 114 140 
309 135 141 64 
310 127 77 133 
311 197 130 179 
312 190 153 159 
313 159 134 78 
314 127 137 79 
315 131 93 162 
316 194 65 136 
317 53 122 146 
318 98 185 168 
319 60 96 101 
320 95 195 186 
321 59 178 112 
322 59 120 77 
323 51 110 91 
324 102 108 174 
325 72 57 116 
326 58 114 198 
327 161 175 179 
328 99 125 162 
329 60 154 154 
330 196 138 167 
331 170 56 88 
332 170 194 107 
333 54 93 79 
334 86 141 164 
335 80 81 62 
336 178 154 101 
337 121 196 74 
338 54 105 106 
339 183 177 134 
340 70 159 190 
341 136 159 188 
342 100 148 144 
343 166 90 94 
344 159 187 103 
345 167 92 164 
346 127 140 197 
347 157 191 112 
348 187 71 132 
349 58 160 135 
350 119 103 50 
351 181 78 103 
352 68 93 142 
353 92 80 119 
354 97 162 129 
355 85 155 56 
356 58 130 127 
357 173 129 164 
358 145 175 108 
359 100 120 200 
360 170 142 159 
361 155 63 188 
362 97 180 139 
363 60 61 98 
364 170 198 113 
365 97 55 55 
366 63 80 151 
367 63 124 179 
368 95 55 131 
369 188 85 53 
370 126 154 121 
371 106 96 95 
372 90 85 87 
373 137 166 142 
374 83 178 196 
375 110 57 139 
376 108 90 91 
377 144 197 63 
378 182 114 69 
379 132 200 114 
380 60 79 148 
381 120 131 54 
382 173 163 85 
383 186 138 142 
384 157 139 52 
385 156 173 172 
386 99 145 148 
387 103 126 53 
388 142 195 66 
389 148 100 99 
390 200 167 163 
391 99 152 171 
392 119 191 180 
393 130 200 186 
394 62 188 139 
395 184 79 62 
396 118 81 177 
397 153 85 73 
398 131 102 138 
399 130 65 196 
400 91 139 70 
401 72 189 101 
402 192 156 65 
403 184 119 139 
404 196 91 117 
405 103 79 151 
406 141 58 137 
407 107 189 85 
408 112 146 176 
409 149 153 55 
410 187 89 143 
411 73 52 84 
412 143 72 74 
413 134 111 69 
414 158 165 132 
415 196 58 180 
416 97 85 71 
417 66 97 141 
418 146 142 135 
419 62 153 89 
420 165 116 185 
421 138 66 125 
422 182 172 184 
423 128 72 122 
424 133 188 147 
425 55 103 163 
426 106 169 160 
427 160 85 75 
428 102 197 165 
429 161 155 129 
430 168 85 86 
431 114 71 199 
432 136 61 86 
433 188 132 151 
434 158 145 104 
435 140 133 126 
436 56 70 180 
437 157 99 100 
438 131 131 108 
439 61 174 191 
440 90 109 133 
441 126 83 189 
442 162 77 56 
443 128 138 86 
444 140 168 112 
445 92 144 173 
446 152 93 200 
447 155 182 179 
448 167 130 127 
449 122 151 74 
450 126 198 139 
451 166 88 189 
452 183 165 75 
453 105 184 173 
454 163 137 96 
455 177 167 65 
456 165 79 135 
457 163 92 94 
458 73 102 197 
459 177 134 58 
460 126 70 158 
461 153 150 118 
462 166 178 71 
463 93 89 153 
464 141 133 144 
465 162 195 118 
466 64 120 104 
467 94 148 152 
468 169 131 76 
469 62 169 124 
470 139 182 147 
