3
1000 1000 1000  
1 88 190 177 
2 121 105 148 
3 76 133 117 
4 153 131 54 
5 61 182 65 
6 69 192 87 
7 197 198 154 
8 52 134 111 
9 58 164 149 
10 153 126 112 
11 101 105 142 
12 147 57 52 
13 65 130 83 
14 51 88 111 
15 74 123 76 
16 177 124 134 
17 59 52 189 
18 111 160 163 
19 97 156 92 
20 79 53 160 
21 69 72 183 
22 129 54 68 
23 194 114 101 
24 140 141 130 
25 56 154 79 
26 121 81 74 
27 54 127 113 
28 60 155 98 
29 171 188 98 
30 180 127 63 
31 137 187 75 
32 125 130 140 
33 57 79 173 
34 172 114 59 
35 121 66 182 
36 131 75 119 
37 142 149 94 
38 173 200 98 
39 183 194 96 
40 152 92 178 
41 142 50 150 
42 172 133 146 
43 193 130 115 
44 112 88 170 
45 154 66 87 
46 200 183 86 
47 88 50 172 
48 157 151 86 
49 148 141 75 
50 82 84 164 
51 140 139 59 
52 190 159 147 
53 109 81 73 
54 129 148 53 
55 163 132 105 
56 113 159 155 
57 109 138 194 
58 109 155 51 
59 149 190 182 
60 105 85 183 
61 99 85 101 
62 183 187 89 
63 188 193 51 
64 196 82 74 
65 151 141 52 
66 80 112 185 
67 104 133 193 
68 134 187 140 
69 104 199 133 
70 116 153 140 
71 162 139 119 
72 60 148 132 
73 155 193 180 
74 113 157 151 
75 169 187 119 
76 84 126 198 
77 113 107 155 
78 194 113 194 
79 53 139 91 
80 72 160 80 
81 184 127 66 
82 193 173 75 
83 60 155 93 
84 110 134 53 
85 152 160 133 
86 143 150 90 
87 147 175 152 
88 99 169 78 
89 135 176 164 
90 190 187 184 
91 144 73 50 
92 165 85 187 
93 82 84 90 
94 110 83 52 
95 161 113 120 
96 150 137 84 
97 82 77 195 
98 153 80 79 
99 145 60 177 
100 100 116 80 
101 128 198 113 
102 94 177 59 
103 136 133 72 
104 98 164 196 
105 194 97 138 
106 62 118 157 
107 170 150 128 
108 95 157 170 
109 183 140 72 
110 123 94 82 
111 112 98 76 
112 197 129 58 
113 125 149 140 
114 181 109 108 
115 194 126 67 
116 137 148 69 
117 175 86 137 
118 144 55 52 
119 178 188 127 
120 159 51 56 
121 200 154 100 
122 161 156 181 
123 195 125 105 
124 134 122 74 
125 109 99 110 
126 104 174 93 
127 147 131 97 
128 65 58 197 
129 137 186 110 
130 59 154 52 
131 98 111 156 
132 105 160 168 
133 141 55 199 
134 63 122 145 
135 138 163 70 
136 197 85 105 
137 184 174 147 
138 169 144 140 
139 58 182 161 
140 88 115 176 
141 175 195 114 
142 85 90 193 
143 160 175 58 
144 156 193 121 
145 90 146 71 
146 121 159 197 
147 93 200 142 
148 176 70 108 
149 106 78 114 
150 172 156 133 
151 122 193 169 
152 186 181 179 
153 68 50 187 
154 132 84 132 
155 141 89 139 
156 151 100 133 
157 169 167 152 
