1000 
1000 1000 1000  
1 86 46 50 
2 46 26 76 
3 28 54 37 
4 61 42 64 
5 69 39 57 
6 49 85 84 
7 55 77 65 
8 42 71 64 
9 45 92 38 
10 37 96 60 
11 67 83 28 
12 66 36 71 
13 60 72 86 
14 68 40 47 
15 44 76 92 
16 81 35 40 
17 57 73 25 
18 47 38 36 
19 35 66 59 
20 42 61 43 
21 100 30 77 
22 100 27 77 
23 30 58 35 
24 60 45 73 
25 96 71 65 
26 79 30 77 
27 69 93 91 
28 74 38 47 
29 72 81 62 
30 51 32 85 
31 42 100 80 
32 68 81 97 
33 65 97 34 
34 89 75 77 
35 59 74 95 
36 85 73 57 
37 46 91 60 
38 57 39 80 
39 83 55 54 
40 55 51 38 
41 78 76 77 
42 87 29 78 
43 44 71 33 
44 91 87 45 
45 79 92 37 
46 52 26 75 
47 41 64 94 
48 60 79 76 
49 89 35 36 
50 31 31 76 
51 67 80 36 
52 85 38 83 
53 63 72 27 
54 77 86 30 
55 71 54 41 
56 78 37 99 
57 74 74 81 
58 44 54 64 
59 47 92 85 
60 30 81 27 
61 41 71 47 
62 68 88 54 
63 34 100 35 
64 72 50 55 
65 61 73 78 
66 40 64 46 
67 55 27 100 
68 95 39 26 
69 92 56 59 
70 83 86 39 
71 93 97 77 
72 46 29 83 
73 84 64 26 
74 28 88 57 
75 84 27 39 
76 90 32 83 
77 26 27 54 
78 52 79 42 
79 66 81 77 
80 42 70 71 
81 36 80 76 
82 41 98 99 
83 80 45 27 
84 62 72 98 
85 59 82 44 
86 95 43 57 
87 88 53 43 
88 34 27 65 
89 64 62 69 
90 61 52 42 
91 35 68 70 
92 76 46 54 
93 28 26 95 
94 83 78 59 
95 28 82 72 
96 54 26 47 
97 30 35 84 
98 30 39 46 
99 46 83 72 
100 47 64 55 
101 77 40 55 
102 62 60 95 
103 52 86 49 
104 78 58 61 
105 34 90 27 
106 97 99 35 
107 74 95 84 
108 74 31 52 
109 92 30 95 
110 36 74 95 
111 67 56 55 
112 73 83 25 
113 95 78 55 
114 41 60 60 
115 97 70 26 
116 50 91 68 
117 28 70 67 
118 51 97 84 
119 91 93 72 
120 55 91 70 
121 81 84 88 
122 59 63 28 
123 100 31 60 
124 55 49 38 
125 30 99 38 
126 100 90 69 
127 57 75 85 
128 98 99 84 
129 100 71 88 
130 85 58 28 
131 89 67 45 
132 88 63 75 
133 46 31 73 
134 63 67 57 
135 79 56 75 
136 39 52 83 
137 46 29 49 
138 35 85 40 
139 94 57 48 
140 43 91 88 
141 78 39 97 
142 54 97 70 
143 35 71 51 
144 61 52 68 
145 53 80 32 
146 42 51 27 
147 32 44 92 
148 79 69 69 
149 98 51 100 
150 40 26 94 
151 62 74 29 
152 82 37 71 
153 45 55 33 
154 53 76 74 
155 95 58 91 
156 32 57 59 
157 29 48 68 
158 56 44 74 
159 52 26 37 
160 79 60 47 
161 75 85 80 
162 77 63 72 
163 77 85 30 
164 74 48 26 
165 100 46 75 
166 83 100 37 
167 65 26 82 
168 35 82 47 
169 75 43 42 
170 28 50 82 
171 44 45 39 
172 72 44 58 
173 64 65 82 
174 63 56 54 
175 34 96 94 
176 37 26 89 
177 40 73 77 
178 42 31 48 
179 42 77 86 
180 83 82 96 
181 31 43 75 
182 54 97 82 
183 99 28 30 
184 33 77 30 
185 53 58 30 
186 66 40 94 
187 32 81 41 
188 82 78 97 
189 35 93 31 
190 56 33 61 
191 61 99 56 
192 50 31 92 
193 25 46 84 
194 99 51 74 
195 33 58 36 
196 26 70 45 
197 40 43 88 
198 30 77 77 
199 75 70 89 
200 92 41 88 
201 30 28 82 
202 32 92 63 
203 51 37 84 
204 65 73 45 
205 46 61 81 
206 85 40 55 
207 31 34 68 
208 38 32 53 
209 79 80 79 
210 30 64 96 
211 86 67 78 
212 79 97 100 
213 57 92 29 
214 44 32 30 
215 54 95 83 
216 84 81 52 
217 56 71 62 
218 78 62 70 
219 31 79 43 
220 46 36 99 
221 83 76 56 
222 32 43 70 
223 43 51 74 
224 94 86 59 
225 75 75 95 
226 88 27 25 
227 68 58 77 
228 52 65 34 
229 82 89 69 
230 42 29 52 
231 99 76 60 
232 56 28 66 
233 61 73 59 
234 59 76 65 
235 48 61 25 
236 49 82 79 
237 73 47 43 
238 50 95 78 
239 76 40 88 
240 67 72 57 
241 98 40 44 
242 47 94 73 
243 71 68 45 
244 88 81 75 
245 25 73 82 
246 49 74 86 
247 66 27 53 
248 93 26 41 
249 25 68 31 
250 73 59 41 
251 100 65 47 
252 82 56 80 
253 84 90 39 
254 86 28 52 
255 86 27 60 
256 66 79 65 
257 39 75 63 
258 83 89 77 
259 82 67 32 
260 29 29 97 
261 38 35 42 
262 95 82 59 
263 49 42 53 
264 68 55 68 
265 73 29 83 
266 42 78 73 
267 35 34 99 
268 69 66 70 
269 86 30 63 
270 39 87 44 
271 40 68 66 
272 57 92 66 
273 63 88 99 
274 74 71 36 
275 67 47 41 
276 60 41 89 
277 98 37 80 
278 91 70 67 
279 54 68 56 
280 70 75 76 
281 57 38 56 
282 32 89 38 
283 30 41 43 
284 69 77 29 
285 96 38 44 
286 76 61 42 
287 96 80 46 
288 55 68 94 
289 98 45 83 
290 37 93 94 
291 40 40 56 
292 76 99 28 
293 75 35 96 
294 63 44 34 
295 35 99 86 
296 34 51 86 
297 37 73 39 
298 46 74 88 
299 55 77 57 
300 40 92 39 
301 100 76 82 
302 63 82 25 
303 90 44 40 
304 88 60 84 
305 55 69 92 
306 62 63 83 
307 45 91 67 
308 96 35 44 
309 63 30 69 
310 70 81 39 
311 39 46 100 
312 34 84 78 
313 43 92 35 
314 97 65 35 
315 74 92 67 
316 27 61 93 
317 34 84 91 
318 68 40 47 
319 45 87 48 
320 28 49 36 
321 67 56 90 
322 70 56 91 
323 79 34 63 
324 56 50 91 
325 62 97 55 
326 75 44 55 
327 99 40 76 
328 83 77 82 
329 39 78 48 
330 35 83 51 
331 70 58 39 
332 93 48 36 
333 62 49 42 
334 48 51 86 
335 37 67 69 
336 73 50 37 
337 37 82 89 
338 25 80 45 
339 40 27 72 
340 86 49 34 
341 83 45 32 
342 59 70 94 
343 33 44 65 
344 96 62 28 
345 78 46 51 
346 96 32 55 
347 72 26 65 
348 32 67 77 
349 30 27 26 
350 58 47 58 
351 90 29 68 
352 78 41 80 
353 59 87 27 
354 59 56 48 
355 96 60 36 
356 91 36 46 
357 94 96 82 
358 85 90 42 
359 93 29 51 
360 64 93 74 
361 92 26 74 
362 75 84 83 
363 54 93 41 
364 91 86 65 
365 58 78 52 
366 76 81 85 
367 95 30 37 
368 81 37 75 
369 100 59 66 
370 77 30 43 
371 74 68 72 
372 75 38 70 
373 97 36 51 
374 31 71 76 
375 58 90 76 
376 79 85 83 
377 92 42 27 
378 91 55 69 
379 72 31 92 
380 58 40 88 
381 49 30 62 
382 54 50 44 
383 81 44 63 
384 59 53 43 
385 56 52 28 
386 57 29 44 
387 61 56 96 
388 47 88 49 
389 43 78 33 
390 25 81 50 
391 75 91 64 
392 29 78 33 
393 85 47 58 
394 27 64 67 
395 38 90 49 
396 28 36 46 
397 56 69 59 
398 34 92 47 
399 87 34 81 
400 28 40 44 
401 42 30 75 
402 69 63 83 
403 62 84 87 
404 35 37 59 
405 68 95 36 
406 55 58 88 
407 57 57 83 
408 36 32 40 
409 61 93 65 
410 82 38 28 
411 43 82 62 
412 42 52 56 
413 69 44 55 
414 44 42 41 
415 30 29 82 
416 77 91 31 
417 44 78 35 
418 77 36 38 
419 88 82 55 
420 50 36 65 
421 100 35 26 
422 37 44 70 
423 52 48 88 
424 26 35 86 
425 84 28 89 
426 44 56 25 
427 92 88 31 
428 56 33 91 
429 95 68 94 
430 43 60 27 
431 67 35 45 
432 98 62 95 
433 59 44 94 
434 100 58 25 
435 91 25 94 
436 27 87 79 
437 77 27 73 
438 55 36 26 
439 56 43 55 
440 36 68 60 
441 74 52 29 
442 30 29 65 
443 68 65 79 
444 83 28 91 
445 41 94 47 
446 64 32 59 
447 66 67 64 
448 54 67 51 
449 46 88 55 
450 56 55 58 
451 53 43 75 
452 50 41 70 
453 29 44 44 
454 38 57 66 
455 78 91 54 
456 62 80 51 
457 48 68 81 
458 43 85 97 
459 41 62 34 
460 73 46 99 
461 93 26 41 
462 38 48 54 
463 53 97 75 
464 98 76 28 
465 74 74 48 
466 79 38 44 
467 66 65 60 
468 39 99 87 
469 38 49 100 
470 34 57 44 
471 70 95 28 
472 42 94 35 
473 26 29 68 
474 38 76 84 
475 90 79 45 
476 25 67 70 
477 25 30 67 
478 100 77 41 
479 66 89 77 
480 63 35 76 
481 46 74 36 
482 94 34 71 
483 89 46 74 
484 67 44 46 
485 66 57 35 
486 68 78 60 
487 67 46 66 
488 79 63 37 
489 30 84 57 
490 42 71 72 
491 82 51 43 
492 27 26 52 
