400 
1000 1000 1000  
1 358 128 263 
2 106 139 300 
3 392 390 134 
4 262 252 329 
5 245 388 223 
6 219 318 350 
7 365 127 165 
8 283 150 188 
9 391 176 215 
10 311 135 222 
11 340 353 147 
12 183 190 305 
13 227 173 342 
14 364 168 319 
15 117 280 182 
16 157 288 168 
17 201 381 112 
18 243 148 268 
19 193 382 265 
20 210 346 177 
21 135 226 300 
22 363 248 163 
23 312 245 299 
24 392 213 289 
25 240 278 324 
26 303 375 321 
27 116 354 367 
28 295 229 289 
29 333 129 360 
30 123 372 173 
31 204 114 218 
32 149 214 188 
33 243 165 193 
34 206 298 196 
35 298 293 350 
36 188 353 289 
37 263 209 213 
38 114 132 366 
39 318 136 266 
40 369 269 331 
41 216 132 135 
42 261 263 355 
43 333 390 251 
44 349 296 359 
45 198 341 120 
46 181 300 352 
47 158 222 392 
48 354 213 258 
49 233 191 140 
50 307 198 335 
51 372 184 375 
52 350 334 106 
53 215 251 288 
54 270 155 151 
55 376 256 388 
56 141 231 268 
57 314 163 365 
58 376 155 245 
59 285 367 261 
60 163 297 355 
61 318 236 183 
62 342 109 396 
63 130 140 203 
64 136 234 263 
65 259 195 371 
66 238 192 369 
67 386 215 292 
68 211 258 171 
69 207 288 349 
70 371 349 297 
71 118 332 166 
72 274 280 355 
73 118 375 103 
74 388 195 272 
75 203 294 296 
76 100 363 322 
77 142 281 284 
78 147 187 208 
79 316 201 257 
80 111 132 345 
81 154 235 244 
82 203 262 333 
83 362 388 213 
84 390 139 167 
85 131 227 135 
86 236 188 214 
87 388 243 341 
88 245 280 251 
89 363 391 339 
90 104 123 253 
91 193 271 138 
92 105 277 222 
93 286 127 335 
94 240 368 258 
95 132 137 389 
96 210 249 367 
97 278 259 147 
98 337 144 163 
99 167 244 127 
100 142 265 198 
101 149 185 280 
102 112 311 290 
103 392 161 220 
104 398 313 357 
105 153 207 234 
106 255 179 264 
107 155 342 160 
108 357 194 275 
109 206 148 169 
110 251 254 103 
111 243 259 182 
112 265 131 144 
113 112 237 195 
114 370 245 387 
115 400 311 399 
116 207 321 177 
117 319 172 116 
118 123 142 174 
119 361 249 296 
120 237 359 268 
121 193 121 287 
122 110 297 396 
123 245 355 116 
124 353 294 192 
125 132 294 289 
126 135 161 284 
127 322 313 153 
128 358 300 187 
129 119 293 188 
130 321 226 278 
131 139 243 373 
132 214 375 386 
133 375 313 354 
134 350 291 270 
135 358 392 359 
136 132 322 321 
137 222 387 107 
138 282 294 324 
139 315 298 357 
140 181 305 384 
141 380 171 106 
142 225 101 273 
143 202 102 120 
144 198 132 302 
145 349 298 274 
146 329 167 270 
147 346 215 363 
148 301 100 305 
149 142 181 338 
150 394 216 292 
151 318 137 389 
152 322 284 398 
153 217 126 186 
154 183 117 206 
155 252 354 178 
156 297 180 241 
157 337 104 305 
158 328 126 301 
159 180 225 201 
160 170 312 187 
