3
1000 1000 1000  
1 56 154 128 
2 153 79 119 
3 83 52 66 
4 73 142 62 
5 139 110 61 
6 54 61 145 
7 83 183 104 
8 80 166 88 
9 95 87 181 
10 124 152 99 
11 167 92 160 
12 196 83 152 
13 181 99 133 
14 168 95 79 
15 127 120 126 
16 197 117 77 
17 76 182 105 
18 66 84 115 
19 177 125 193 
20 129 66 52 
21 192 120 103 
22 159 160 99 
23 100 147 157 
24 161 146 128 
25 152 183 110 
26 72 199 119 
27 109 51 184 
28 175 52 186 
29 129 171 174 
30 73 172 66 
31 62 130 122 
32 84 143 168 
33 120 157 84 
34 175 199 136 
35 183 181 63 
36 67 167 151 
37 135 63 126 
38 179 92 93 
39 165 183 176 
40 50 95 194 
41 112 71 112 
42 121 65 69 
43 58 179 60 
44 94 131 82 
45 144 57 97 
46 159 92 124 
47 157 131 67 
48 61 148 65 
49 62 71 63 
50 64 92 170 
51 120 145 121 
52 158 191 64 
53 170 151 146 
54 90 177 64 
55 106 59 75 
56 167 135 138 
57 111 171 134 
58 53 151 153 
59 55 99 185 
60 95 120 184 
61 113 178 121 
62 64 196 103 
63 188 147 167 
64 79 198 181 
65 104 151 134 
66 123 128 137 
67 148 72 170 
68 88 130 54 
69 101 60 111 
70 197 134 114 
71 131 155 198 
72 147 90 120 
73 128 179 54 
74 82 142 140 
75 196 192 97 
76 183 152 116 
77 75 82 90 
78 160 137 182 
79 156 142 61 
80 178 61 195 
81 124 107 90 
82 128 70 102 
83 195 187 127 
84 93 170 186 
85 133 137 91 
86 165 161 99 
87 150 130 120 
88 64 132 71 
89 101 178 171 
90 114 78 179 
91 68 63 113 
92 106 134 193 
93 84 61 78 
94 200 70 194 
95 146 198 110 
96 132 134 149 
97 156 183 82 
98 166 132 192 
99 127 74 185 
100 95 139 189 
101 90 57 179 
102 126 155 65 
103 191 53 175 
104 73 105 151 
105 148 132 94 
106 58 102 71 
107 191 69 140 
108 171 76 137 
109 151 172 123 
110 119 120 76 
111 184 101 83 
112 112 102 175 
113 143 63 144 
114 143 194 168 
115 130 106 153 
116 193 189 72 
117 90 190 71 
118 56 78 125 
119 68 86 76 
120 136 169 147 
121 77 169 90 
122 112 166 136 
123 79 117 135 
124 59 138 100 
125 76 188 60 
126 179 152 85 
