1000 
1000 1000 1000  
1 455 651 356 
2 765 212 529 
3 642 363 694 
4 501 734 674 
5 263 264 580 
6 679 334 370 
7 445 665 401 
8 699 631 265 
9 293 308 733 
10 200 598 445 
11 586 716 491 
12 246 569 266 
13 375 404 787 
14 788 554 488 
15 303 718 766 
16 749 735 480 
17 528 622 783 
18 519 769 746 
19 211 468 606 
20 660 277 709 
21 662 468 666 
22 748 539 246 
23 685 281 653 
24 558 501 402 
25 410 704 276 
26 340 571 400 
27 435 708 645 
28 405 512 238 
29 386 726 406 
30 636 313 618 
31 324 509 738 
32 598 625 326 
33 722 722 331 
34 332 797 202 
35 224 471 709 
36 771 482 735 
37 445 591 622 
38 571 708 413 
39 438 512 749 
40 292 547 409 
41 468 647 402 
42 722 547 800 
43 407 702 785 
44 214 655 721 
45 267 707 751 
46 627 315 681 
47 275 673 515 
48 725 586 249 
49 784 795 305 
50 447 779 565 
51 270 273 386 
52 373 791 483 
53 245 786 245 
54 747 634 734 
55 506 800 498 
56 621 725 282 
57 670 506 541 
58 472 297 596 
59 499 531 320 
60 544 338 505 
61 383 302 400 
62 304 345 352 
63 295 715 280 
64 309 234 273 
65 416 340 239 
66 642 391 770 
67 756 438 647 
68 284 300 288 
69 528 460 467 
70 664 785 697 
71 453 526 771 
72 230 776 289 
73 515 749 489 
74 429 448 798 
75 269 709 265 
76 433 521 742 
77 654 494 667 
78 800 714 572 
79 673 645 211 
80 409 677 399 
81 704 392 702 
82 342 361 456 
83 280 482 345 
84 566 275 352 
85 285 643 657 
86 433 526 470 
87 710 708 473 
88 642 484 688 
89 575 582 715 
90 456 718 762 
91 416 435 205 
92 300 235 474 
93 442 553 219 
94 643 579 631 
95 571 575 611 
96 445 788 502 
97 225 222 356 
98 575 556 538 
99 607 796 665 
100 720 428 708 
101 463 315 407 
102 506 276 574 
103 790 473 679 
104 231 677 610 
105 464 640 658 
106 628 323 460 
107 555 582 483 
108 442 317 394 
109 471 705 715 
110 776 714 556 
111 262 472 371 
112 276 770 752 
113 298 492 732 
114 551 642 732 
115 460 622 359 
116 798 268 771 
117 746 274 224 
118 621 753 696 
119 319 697 768 
120 621 271 315 
121 309 263 483 
122 212 728 305 
123 560 601 730 
124 680 335 436 
125 414 243 464 
126 520 382 202 
127 645 262 597 
128 531 237 379 
129 588 718 663 
130 483 522 255 
131 746 425 538 
132 230 345 615 
133 638 481 368 
134 446 591 313 
135 332 508 208 
136 749 775 643 
137 386 430 729 
138 362 338 613 
139 705 508 631 
140 209 759 389 
141 395 234 270 
142 480 298 396 
143 295 476 640 
144 229 492 421 
145 316 501 562 
146 336 388 770 
147 642 753 351 
148 238 716 416 
149 359 455 608 
150 442 591 207 
151 417 221 209 
152 643 205 495 
153 424 336 717 
154 794 656 736 
155 263 378 707 
156 337 423 700 
157 288 580 383 
158 263 307 266 
159 539 214 353 
160 700 298 325 
161 472 238 542 
162 301 664 720 
163 363 767 299 
164 359 542 537 
165 780 460 748 
166 424 626 380 
167 655 298 779 
168 536 544 644 
169 558 683 422 
170 698 323 334 
171 580 313 377 
172 562 368 214 
173 437 306 523 
174 709 457 649 
175 423 319 409 
176 662 778 484 
177 444 263 676 
178 608 798 378 
179 503 241 515 
180 255 428 784 
181 545 490 532 
182 675 599 798 
183 569 414 687 
184 651 423 503 
185 210 518 574 
186 380 454 353 
187 280 500 317 
188 396 720 724 
189 535 271 245 
190 205 446 484 
191 668 783 253 
192 373 200 557 
193 363 765 475 
194 688 698 243 
195 670 776 379 
196 222 441 607 
197 392 605 787 
198 206 515 783 
199 634 778 787 
200 535 305 442 
201 282 575 221 
202 318 586 663 
203 545 224 489 
204 647 413 423 
205 365 283 648 
206 555 316 658 
207 538 482 431 
208 560 559 271 
209 796 649 489 
210 581 707 518 
211 405 449 418 
212 240 226 254 
213 371 739 530 
214 636 349 702 
215 311 263 229 
216 734 768 513 
217 735 526 576 
218 235 779 576 
219 658 720 609 
220 585 448 514 
221 363 358 216 
222 698 656 612 
223 517 231 500 
224 456 447 229 
225 222 254 510 
226 752 349 691 
227 407 475 512 
228 243 626 421 
229 779 427 698 
230 251 774 291 
231 796 478 653 
232 590 724 531 
233 591 733 247 
234 259 344 676 
235 371 230 448 
236 317 701 550 
237 650 416 783 
238 270 369 467 
239 417 729 406 
240 761 448 625 
241 447 771 247 
242 460 686 564 
243 346 327 305 
244 476 564 422 
245 336 672 761 
246 227 795 464 
247 207 738 210 
248 361 689 263 
249 656 639 446 
250 464 778 608 
251 659 574 403 
252 575 721 601 
253 513 414 511 
254 380 504 407 
255 504 265 493 
256 257 392 774 
257 601 768 406 
258 232 225 776 
259 482 721 681 
260 427 497 486 
261 603 241 562 
262 515 662 593 
263 410 271 588 
264 563 529 767 
265 517 473 383 
266 340 634 325 
267 703 316 632 
268 629 437 723 
269 289 370 290 
270 648 422 452 
271 472 726 344 
272 602 554 544 
273 287 522 518 
274 285 279 501 
275 229 671 483 
276 699 778 305 
277 589 797 638 
278 494 767 203 
279 530 230 512 
280 421 413 404 
281 422 222 795 
282 541 681 596 
283 765 292 604 
284 674 263 420 
285 551 353 291 
286 528 670 466 
287 596 302 286 
288 575 596 251 
289 223 381 555 
290 756 205 524 
291 535 388 448 
292 705 498 275 
293 309 426 264 
294 653 421 766 
295 731 222 742 
296 240 285 241 
297 675 398 768 
298 254 681 246 
299 333 766 791 
300 483 649 774 
301 416 583 546 
302 686 761 756 
303 513 728 241 
304 707 800 273 
305 400 273 200 
306 692 276 213 
307 305 726 624 
308 315 662 396 
309 614 677 332 
310 377 656 632 
311 466 776 207 
312 511 404 660 
313 423 428 306 
314 263 376 309 
315 730 575 667 
316 647 516 543 
317 370 287 552 
318 757 771 479 
319 307 476 669 
320 418 492 789 
321 575 575 250 
322 268 308 298 
323 388 446 535 
324 492 730 646 
325 665 325 662 
326 499 523 538 
327 587 266 745 
328 794 441 492 
329 385 706 384 
330 778 203 685 
331 262 704 692 
332 329 400 332 
333 208 202 512 
334 219 336 309 
335 399 283 715 
336 318 617 526 
337 303 399 800 
338 367 253 251 
339 277 793 515 
340 313 231 750 
341 766 265 386 
342 760 743 493 
343 313 318 595 
344 525 633 656 
345 710 392 401 
346 794 205 630 
347 418 629 603 
348 234 696 645 
349 509 736 491 
350 764 715 580 
351 434 340 243 
352 659 685 462 
353 274 426 429 
354 521 434 249 
355 499 230 719 
356 574 333 224 
357 365 478 565 
358 560 393 536 
359 231 540 737 
360 360 349 750 
361 644 384 575 
362 368 354 664 
363 479 215 451 
364 357 335 543 
365 709 550 518 
366 638 402 743 
367 317 631 460 
368 582 522 267 
369 219 772 755 
370 403 240 679 
371 703 465 211 
372 569 665 676 
373 753 320 424 
374 767 309 201 
375 697 661 505 
376 692 368 320 
377 259 598 641 
378 670 710 663 
379 749 392 263 
380 550 707 786 
381 563 460 554 
382 243 469 519 
383 421 601 787 
384 340 652 469 
385 515 330 724 
386 446 602 629 
387 230 571 678 
388 728 586 328 
389 239 604 342 
390 476 799 349 
391 522 774 230 
392 329 258 376 
393 472 213 206 
394 491 237 658 
395 632 735 670 
396 393 377 762 
397 556 479 619 
398 504 419 505 
399 563 248 575 
400 435 637 709 
401 203 356 274 
402 320 613 752 
403 679 405 243 
404 256 695 218 
405 582 370 754 
406 495 467 622 
407 445 711 607 
408 533 658 656 
409 794 346 600 
410 488 230 299 
411 278 789 509 
412 731 271 219 
413 289 791 647 
414 571 468 427 
415 474 687 394 
416 353 456 617 
417 438 658 486 
418 349 639 512 
419 624 627 470 
420 327 553 720 
421 443 514 243 
422 253 655 580 
423 534 327 682 
424 209 779 652 
425 609 438 425 
426 415 640 702 
427 721 717 628 
428 315 338 287 
429 744 223 585 
430 233 267 346 
431 741 467 626 
432 287 523 268 
433 596 456 714 
434 279 430 331 
435 337 466 213 
436 301 423 522 
437 384 438 230 
438 361 775 744 
439 600 697 793 
440 708 244 525 
441 449 246 375 
442 552 736 717 
443 800 481 791 
444 331 713 607 
445 244 505 486 
446 478 620 298 
447 393 448 222 
448 438 734 647 
449 658 221 490 
450 263 512 674 
451 283 374 521 
452 685 698 407 
453 730 503 649 
454 616 582 742 
455 272 565 270 
456 380 476 790 
457 396 673 368 
458 332 736 352 
459 301 453 643 
460 626 783 216 
461 785 435 295 
462 278 412 358 
463 385 364 601 
464 439 208 379 
465 460 282 793 
466 656 323 653 
467 468 796 714 
468 324 512 529 
469 770 224 272 
470 264 700 202 
471 579 727 659 
472 454 357 484 
473 702 266 520 
474 310 640 632 
475 768 325 751 
476 698 626 495 
477 721 610 484 
478 654 502 217 
479 519 277 239 
480 532 268 229 
481 276 269 381 
482 745 407 313 
483 341 603 603 
484 699 244 601 
485 544 403 337 
486 551 545 504 
487 512 332 683 
488 480 673 258 
489 686 492 595 
490 426 444 783 
491 394 446 413 
492 324 588 719 
493 384 574 616 
494 444 609 721 
495 255 332 204 
496 455 582 550 
497 361 668 720 
498 740 495 584 
499 414 763 623 
500 589 205 569 
501 337 452 323 
502 454 514 513 
503 685 253 487 
504 342 266 553 
505 373 749 542 
506 340 686 771 
507 710 676 438 
508 292 355 490 
509 603 400 380 
510 345 393 257 
511 421 503 743 
512 702 501 676 
513 766 375 654 
