3
1000 1000 1000  
1 239 266 383 
2 298 111 258 
3 286 283 260 
4 386 398 387 
5 225 397 378 
6 310 281 185 
7 204 274 195 
8 219 348 298 
9 144 214 254 
10 270 298 241 
11 233 342 179 
12 251 235 151 
13 393 383 127 
14 342 286 122 
15 216 189 138 
16 197 180 195 
17 131 144 206 
18 271 183 184 
19 228 236 123 
20 175 295 192 
21 138 206 325 
22 248 246 133 
23 215 397 114 
24 240 230 362 
25 171 180 195 
26 132 207 186 
27 142 270 331 
28 264 282 124 
29 206 325 155 
30 184 214 272 
31 182 352 139 
32 137 329 181 
33 190 114 310 
34 156 174 225 
35 343 186 209 
36 159 291 382 
37 190 114 375 
38 314 141 288 
39 400 230 351 
40 356 221 104 
41 171 213 128 
42 375 323 300 
43 355 165 102 
44 246 246 147 
45 233 237 112 
46 311 395 249 
47 141 349 262 
48 320 284 201 
49 321 190 212 
50 326 114 303 
51 138 187 375 
52 287 301 347 
53 141 370 321 
54 186 219 155 
55 339 309 233 
56 244 267 252 
57 364 320 271 
58 399 242 288 
59 118 262 203 
60 266 233 174 
61 203 338 387 
62 319 302 398 
63 144 193 357 
64 168 198 224 
65 219 108 294 
66 319 339 355 
67 180 341 370 
68 106 180 101 
69 191 203 103 
70 300 156 193 
71 276 223 104 
72 311 270 193 
73 124 356 136 
74 172 242 251 
75 218 256 333 
76 294 358 148 
77 355 137 171 
78 364 215 386 
79 237 152 328 
80 105 198 273 
81 135 395 201 
82 347 180 388 
83 287 390 343 
84 325 198 229 
85 121 143 202 
86 129 262 341 
87 284 152 382 
88 317 244 103 
89 114 284 115 
90 376 115 159 
91 239 276 104 
92 341 326 326 
93 135 278 372 
94 379 105 261 
95 272 308 349 
96 223 324 152 
97 236 137 211 
98 202 347 262 
99 324 320 339 
100 120 101 227 
101 376 323 111 
102 384 240 299 
103 237 169 276 
104 400 248 221 
105 233 395 245 
106 309 397 267 
107 216 330 390 
108 255 269 363 
109 206 267 298 
110 152 130 105 
111 352 358 137 
112 236 228 286 
113 341 309 193 
114 148 151 196 
115 304 255 213 
116 393 237 278 
117 195 386 134 
118 153 245 177 
119 342 245 135 
120 326 400 371 
121 188 288 226 
122 268 376 115 
123 206 378 162 
124 114 312 393 
125 214 247 346 
126 311 179 271 
127 253 333 158 
128 121 134 226 
129 363 375 287 
130 380 192 198 
131 385 212 220 
132 219 121 305 
133 309 270 240 
134 105 298 394 
135 256 391 378 
136 148 290 205 
137 297 311 209 
138 353 380 205 
139 227 318 132 
140 119 388 150 
141 257 332 207 
142 114 305 228 
143 313 387 158 
144 141 215 164 
145 293 273 166 
146 377 243 178 
147 304 355 388 
148 196 366 220 
149 360 249 246 
150 114 315 309 
151 351 142 369 
152 313 332 279 
153 377 127 266 
154 224 330 100 
155 282 277 377 
156 231 329 137 
157 109 337 336 
158 264 378 303 
159 200 121 375 
160 330 131 283 
161 322 168 379 
162 358 270 206 
163 168 382 197 
164 116 381 348 
165 356 200 297 
166 201 181 303 
167 347 298 395 
168 177 279 214 
169 338 279 192 
170 124 292 250 
171 145 178 233 
172 148 173 197 
173 350 190 197 
174 107 324 286 
175 185 181 319 
176 209 302 297 
177 108 302 292 
178 206 138 348 
179 361 352 150 
180 340 328 312 
181 188 244 352 
182 367 302 316 
183 339 129 135 
184 308 136 367 
185 333 265 295 
186 156 290 309 
187 280 164 296 
188 266 328 392 
189 277 207 177 
190 258 123 220 
191 246 313 181 
192 256 203 309 
193 293 162 119 
194 101 382 181 
195 216 171 145 
196 391 109 335 
197 212 124 202 
198 227 387 205 
199 321 241 366 
200 267 254 339 
201 245 129 224 
202 337 255 184 
203 293 333 318 
204 252 173 400 
205 400 307 205 
206 196 162 339 
207 212 132 247 
208 230 313 306 
209 175 278 177 
210 148 131 251 
211 200 215 333 
212 138 147 222 
213 233 220 113 
214 328 342 236 
215 160 122 389 
216 334 197 393 
217 171 381 378 
218 136 130 122 
219 214 393 243 
220 343 338 368 
221 392 197 264 
222 391 361 278 
223 265 397 157 
224 124 274 399 
225 161 321 165 
226 117 196 296 
227 324 126 296 
228 351 203 232 
229 322 255 368 
230 372 270 276 
231 151 202 114 
232 230 190 354 
233 138 185 202 
234 214 275 340 
235 142 220 374 
236 283 273 396 
237 303 380 381 
238 158 117 173 
239 286 194 394 
240 374 309 295 
241 283 255 297 
242 281 346 388 
243 259 293 371 
244 233 145 241 
245 237 373 321 
246 324 143 136 
247 359 157 400 
248 346 374 223 
249 271 103 286 
250 374 264 194 
251 113 257 125 
252 130 300 314 
253 329 357 346 
254 289 380 149 
255 202 395 195 
256 158 159 257 
257 371 293 294 
258 190 269 196 
259 370 132 270 
260 182 329 199 
261 210 132 105 
262 197 169 118 
263 231 296 389 
264 389 149 367 
265 308 168 232 
266 231 296 301 
267 145 301 225 
268 170 137 200 
269 202 132 103 
270 164 327 334 
271 349 370 344 
272 140 335 209 
273 366 150 256 
274 359 147 151 
275 376 174 334 
276 294 291 360 
277 271 138 337 
278 135 322 109 
279 143 144 155 
280 368 222 320 
281 280 231 366 
282 300 213 136 
283 325 400 355 
284 342 258 377 
285 220 228 277 
286 113 128 118 
287 245 199 107 
288 136 247 363 
289 381 275 200 
290 339 131 284 
291 350 370 155 
292 238 374 204 
293 360 255 257 
294 213 172 232 
295 321 167 178 
296 345 242 254 
297 220 308 307 
298 277 257 317 
299 221 332 170 
300 173 139 169 
301 243 338 330 
302 223 212 344 
303 218 261 120 
304 135 250 398 
305 276 224 263 
306 340 245 384 
307 150 224 207 
308 234 125 269 
309 150 352 309 
310 316 102 106 
311 343 238 151 
312 274 192 386 
313 158 379 333 
314 395 213 339 
315 197 142 326 
316 122 303 318 
317 120 243 143 
318 334 302 327 
319 152 130 378 
320 300 317 364 
321 244 394 298 
322 155 314 189 
323 229 253 155 
324 308 362 153 
325 378 365 188 
326 236 274 318 
327 253 184 205 
328 166 298 147 
329 392 359 316 
330 229 291 333 
331 395 151 132 
332 175 363 241 
333 296 304 364 
334 301 208 267 
335 398 157 295 
336 314 312 190 
337 341 373 325 
338 349 154 359 
339 126 207 149 
340 269 308 177 
341 397 106 344 
342 252 203 275 
343 165 124 396 
344 219 245 115 
345 201 249 198 
346 354 273 382 
347 197 113 167 
348 254 250 327 
349 324 181 134 
350 394 216 174 
351 360 168 156 
352 338 112 144 
353 296 154 289 
354 385 260 299 
355 361 118 101 
356 167 125 185 
357 234 122 158 
358 183 374 259 
359 195 154 306 
360 186 160 218 
361 189 138 121 
362 315 319 330 
363 207 167 282 
364 397 144 155 
365 279 124 177 
366 123 141 326 
367 276 335 367 
368 121 312 209 
369 255 154 374 
370 116 305 357 
371 250 290 191 
372 203 340 154 
373 284 125 138 
374 164 194 178 
375 332 135 231 
376 195 382 234 
377 204 350 331 
378 304 289 248 
379 243 351 123 
380 330 327 194 
381 105 235 192 
382 246 344 244 
383 220 107 186 
384 282 144 155 
385 374 345 382 
386 387 368 224 
387 233 213 361 
388 279 172 188 
389 394 326 257 
390 320 295 384 
391 189 357 209 
392 323 173 348 
393 226 115 119 
394 150 351 192 
395 101 205 163 
396 389 177 385 
397 306 238 108 
398 374 127 182 
399 190 182 308 
400 284 170 328 
401 147 157 358 
402 186 298 269 
403 286 275 299 
404 228 239 107 
405 267 375 359 
406 292 191 346 
407 326 247 300 
408 217 343 344 
409 239 141 241 
410 362 349 304 
411 339 129 305 
412 185 190 353 
413 100 308 198 
414 196 357 341 
415 295 102 185 
416 258 112 361 
417 358 321 302 
418 300 316 102 
419 377 104 317 
420 161 344 246 
421 313 377 249 
422 362 165 234 
423 153 202 306 
424 377 129 148 
425 168 360 367 
426 264 367 365 
427 374 195 273 
428 148 348 372 
429 104 196 352 
430 170 284 307 
431 150 322 142 
432 349 165 301 
433 363 359 279 
434 269 317 341 
435 200 211 327 
436 256 118 344 
437 318 224 173 
438 181 299 224 
439 196 327 197 
440 310 310 289 
441 324 102 165 
442 161 244 364 
443 246 153 148 
444 282 241 206 
445 230 288 384 
446 289 331 347 
447 367 128 329 
448 323 135 256 
449 206 395 288 
450 398 116 114 
451 343 270 305 
452 114 385 138 
453 352 343 395 
454 384 233 315 
455 376 242 161 
456 134 219 103 
457 139 256 259 
458 273 285 104 
459 222 345 396 
460 198 143 239 
461 252 340 186 
462 104 371 362 
463 303 319 237 
464 377 300 115 
465 361 319 273 
466 199 228 211 
467 279 260 168 
468 164 237 317 
469 310 360 294 
470 234 269 384 
471 277 267 173 
472 101 262 246 
473 173 246 269 
474 236 241 261 
475 384 117 289 
476 293 353 207 
477 150 194 183 
478 386 234 180 
479 140 309 208 
480 129 354 297 
481 373 228 354 
482 351 342 205 
483 371 386 397 
484 371 332 144 
485 205 212 279 
486 373 337 256 
487 377 250 302 
488 317 152 209 
489 181 330 250 
490 259 303 327 
491 124 113 387 
492 197 120 360 
493 251 383 343 
494 216 253 221 
495 286 364 220 
496 269 251 157 
497 341 364 184 
498 261 388 277 
499 340 131 116 
500 192 388 332 
501 127 194 150 
502 251 267 345 
503 251 140 124 
504 267 252 362 
505 281 383 126 
506 189 316 305 
507 217 280 331 
508 317 207 257 
509 110 384 191 
510 102 329 251 
511 277 128 305 
512 338 374 376 
513 356 155 190 
514 346 130 174 
515 114 128 389 
516 389 257 234 
517 300 163 245 
518 132 200 267 
519 355 264 251 
520 169 232 345 
521 349 323 227 
522 254 366 366 
523 356 177 384 
524 359 251 310 
525 299 339 108 
526 364 265 149 
527 323 303 280 
528 381 380 134 
529 360 291 334 
530 342 244 171 
531 303 231 116 
532 218 385 101 
533 165 140 229 
534 195 183 176 
535 348 174 183 
536 110 291 180 
537 348 216 182 
538 191 195 384 
539 204 263 344 
540 250 382 310 
541 309 227 309 
542 298 122 377 
543 260 365 221 
544 317 129 187 
545 133 206 130 
546 298 100 158 
547 299 312 348 
548 388 126 321 
549 239 130 217 
550 142 253 285 
551 298 330 299 
552 267 144 289 
553 119 201 148 
554 120 276 254 
555 123 309 364 
556 258 400 164 
557 376 389 126 
558 149 189 295 
559 233 308 369 
560 361 128 360 
561 152 110 216 
562 382 347 385 
563 164 156 101 
564 240 365 104 
565 389 374 126 
566 387 384 216 
567 315 181 393 
568 184 375 239 
569 279 153 361 
570 372 314 131 
571 255 104 140 
572 377 187 117 
573 318 398 219 
574 307 109 371 
575 102 231 240 
576 234 213 148 
577 147 362 233 
578 163 255 349 
579 214 378 372 
580 275 230 321 
581 105 346 177 
582 392 389 375 
583 398 114 310 
584 194 324 268 
585 246 293 339 
586 130 211 185 
587 129 101 316 
588 106 233 123 
589 160 303 165 
590 398 357 242 
591 264 268 298 
592 165 355 305 
593 152 101 384 
594 150 272 301 
595 238 133 270 
596 201 159 189 
597 165 387 107 
598 352 234 224 
599 393 273 266 
600 321 250 118 
601 127 157 343 
602 116 160 141 
603 135 312 107 
604 123 382 363 
605 324 163 325 
606 339 212 357 
607 195 247 271 
608 216 233 178 
609 377 120 392 
610 394 134 373 
611 170 267 231 
612 365 156 340 
613 394 100 242 
614 237 279 332 
615 176 233 243 
616 224 164 195 
617 107 301 266 
618 226 104 237 
619 112 175 186 
620 225 230 337 
621 393 221 224 
622 337 289 125 
623 374 352 108 
624 262 154 178 
625 286 176 116 
626 222 122 262 
627 335 302 180 
628 103 320 366 
629 294 369 343 
630 190 389 182 
631 363 350 322 
632 209 283 224 
633 194 396 163 
634 255 181 299 
635 127 334 101 
636 161 270 144 
637 390 161 117 
638 340 205 396 
639 225 400 187 
640 225 298 196 
641 319 390 128 
642 102 362 166 
643 102 364 346 
644 156 324 278 
645 164 323 325 
646 303 130 303 
647 217 171 350 
648 251 189 265 
649 247 254 357 
650 276 308 241 
651 186 238 363 
652 291 274 161 
653 150 315 131 
654 196 103 144 
655 385 190 320 
656 376 297 179 
657 317 175 399 
658 387 154 116 
659 131 232 397 
660 232 137 316 
661 133 320 367 
662 201 168 285 
663 155 282 393 
664 320 388 283 
665 383 394 302 
666 281 396 105 
667 247 294 212 
668 197 274 262 
669 322 394 119 
670 131 257 237 
671 225 138 261 
672 248 289 360 
673 123 225 275 
674 165 227 250 
675 103 234 214 
676 372 153 136 
677 164 280 177 
678 155 252 181 
679 302 171 252 
680 211 160 349 
681 288 368 202 
682 169 101 306 
683 183 127 314 
684 176 152 122 
685 328 112 317 
686 171 288 188 
687 266 234 183 
688 198 280 286 
689 138 238 163 
690 353 255 265 
691 264 135 165 
692 195 330 297 
693 286 177 350 
694 232 192 310 
695 310 312 209 
696 321 291 289 
697 333 377 346 
698 390 294 199 
699 396 385 340 
700 131 250 198 
701 350 212 158 
702 307 336 159 
703 383 329 353 
704 108 201 232 
705 179 300 223 
706 296 193 238 
707 189 327 331 
708 388 391 315 
709 391 325 332 
710 197 250 115 
711 381 133 192 
712 308 318 163 
713 223 188 234 
714 334 285 132 
715 188 235 265 
716 259 263 103 
717 123 306 368 
718 287 182 314 
719 214 152 122 
720 332 378 345 
721 179 314 374 
722 134 108 242 
723 102 225 185 
724 212 260 145 
725 232 242 251 
726 166 295 312 
727 387 123 370 
728 270 180 147 
729 168 215 222 
730 153 284 180 
731 111 305 156 
732 329 131 192 
733 388 306 298 
734 105 124 367 
735 108 384 154 
736 322 283 310 
737 364 220 257 
738 265 147 248 
739 203 245 271 
740 174 174 207 
741 313 156 307 
742 350 366 338 
743 142 191 309 
744 298 360 175 
745 204 316 109 
746 231 306 192 
747 103 113 152 
748 205 261 333 
749 337 138 175 
750 136 251 169 
751 179 297 313 
752 212 229 241 
753 201 338 287 
754 342 378 226 
755 332 307 200 
756 199 184 305 
757 170 245 376 
758 203 349 383 
759 165 177 304 
760 166 248 208 
761 339 332 382 
762 332 387 353 
763 328 150 164 
