400 
1000 1000 1000  
1 134 305 305 
2 259 285 319 
3 227 200 270 
4 208 351 395 
5 388 143 185 
6 192 266 230 
7 296 254 119 
8 328 364 193 
9 394 397 253 
10 352 172 144 
11 364 297 231 
12 378 120 235 
13 327 152 275 
14 366 124 184 
15 362 344 201 
16 194 354 179 
17 236 361 108 
18 127 285 297 
19 365 141 300 
20 124 158 299 
21 202 183 390 
22 116 123 221 
23 193 285 342 
24 253 278 251 
25 259 101 138 
26 361 233 337 
27 118 121 198 
28 326 108 123 
29 214 358 103 
30 178 142 187 
31 212 321 246 
32 349 331 153 
33 331 288 324 
34 375 327 186 
35 311 293 382 
36 168 179 381 
37 189 328 115 
38 256 115 226 
39 220 236 130 
40 125 312 166 
41 275 194 124 
42 163 179 223 
43 173 174 138 
44 258 337 108 
45 248 373 225 
46 128 367 107 
47 202 178 117 
48 311 332 378 
49 164 383 123 
50 196 234 111 
51 180 256 185 
52 220 121 220 
53 387 367 219 
54 120 243 188 
55 126 108 124 
56 198 145 156 
57 334 144 224 
58 149 334 129 
59 103 291 210 
60 397 191 105 
61 185 145 285 
62 313 194 284 
63 321 153 358 
64 119 114 208 
65 386 316 394 
66 278 166 294 
67 384 315 309 
68 100 384 135 
69 261 379 182 
70 323 355 190 
71 107 261 292 
72 222 143 154 
73 122 211 159 
74 303 379 327 
75 173 248 138 
76 243 167 264 
77 299 250 373 
78 102 285 161 
79 169 202 260 
80 353 355 116 
81 261 100 213 
82 196 192 302 
83 326 355 357 
84 333 205 289 
85 248 295 233 
86 394 328 122 
87 293 229 125 
88 112 230 164 
89 203 263 291 
90 375 189 208 
91 391 382 364 
92 254 153 206 
93 241 240 193 
94 313 141 231 
95 383 371 332 
96 359 152 377 
97 114 325 293 
98 293 299 232 
99 396 358 159 
100 225 153 217 
101 111 281 311 
102 331 185 321 
103 156 154 119 
104 133 357 306 
105 207 276 288 
106 336 295 165 
107 351 293 190 
108 341 181 207 
109 267 374 110 
110 128 241 310 
111 135 326 171 
112 331 279 234 
113 355 370 285 
114 293 352 339 
115 166 127 230 
116 232 122 343 
117 288 194 263 
118 144 338 135 
119 110 318 339 
120 249 158 137 
121 280 162 359 
122 277 325 281 
123 169 224 305 
124 340 258 249 
125 222 119 245 
126 170 246 208 
127 388 260 133 
128 150 122 343 
129 259 127 323 
130 242 387 302 
131 358 262 346 
132 282 247 157 
133 105 298 347 
134 207 166 392 
135 170 381 366 
136 309 314 347 
137 361 277 286 
138 159 333 191 
139 292 124 159 
140 320 172 336 
141 205 101 112 
142 144 216 250 
143 171 278 144 
144 145 208 184 
145 334 263 133 
146 330 181 279 
147 155 396 400 
148 145 153 398 
149 124 386 122 
150 106 236 338 
151 130 365 152 
152 315 371 383 
153 188 344 238 
154 288 366 172 
155 273 176 358 
156 193 107 105 
157 391 150 280 
158 252 247 216 
159 376 314 281 
160 164 205 227 
161 240 106 229 
162 309 297 264 
163 256 186 393 
164 204 282 340 
165 379 233 110 
166 336 119 194 
167 239 246 215 
168 392 155 319 
169 175 189 356 
170 102 395 124 
171 362 262 239 
172 376 254 185 
173 143 208 242 
174 131 265 349 
175 320 140 237 
176 154 104 100 
177 319 171 262 
178 375 265 159 
179 357 224 292 
180 216 132 340 
181 341 211 252 
182 397 227 213 
183 238 241 124 
184 268 101 185 
185 162 204 127 
186 204 354 306 
187 258 302 384 
188 330 168 369 
189 350 390 194 
190 177 129 397 
191 225 214 348 
192 357 325 168 
193 394 131 259 
194 197 112 197 
195 376 366 234 
196 359 176 365 
197 124 226 137 
198 218 212 145 
199 281 203 266 
200 221 128 321 
201 347 142 162 
202 286 272 264 
203 147 288 212 
204 274 200 159 
205 245 244 333 
206 397 270 330 
207 319 209 319 
208 283 134 117 
209 135 359 116 
210 295 143 124 
211 116 259 248 
212 100 228 362 
213 380 362 278 
214 108 344 319 
215 316 173 338 
216 158 227 257 
217 102 367 313 
218 300 337 239 
219 217 216 328 
220 187 357 391 
221 240 286 133 
222 287 202 339 
223 139 286 167 
224 344 179 229 
225 305 336 378 
226 313 112 226 
227 227 138 107 
228 385 185 383 
229 227 209 137 
230 256 195 339 
231 329 393 305 
232 126 347 248 
233 317 283 256 
234 343 295 377 
235 250 379 253 
236 254 222 146 
237 301 215 160 
238 257 370 305 
239 357 239 259 
240 364 187 208 
241 216 396 239 
242 354 377 185 
243 345 112 117 
244 306 108 364 
245 104 262 136 
246 213 304 218 
247 389 225 196 
248 243 362 300 
249 351 287 225 
250 230 155 143 
251 225 123 267 
252 133 376 397 
253 270 336 212 
254 254 399 286 
255 326 292 196 
256 243 400 310 
257 154 129 395 
258 168 223 231 
259 361 356 116 
260 180 125 220 
261 257 186 236 
