1000 
1000 1000 1000  
1 94 58 85 
2 26 93 39 
3 51 30 48 
4 47 98 59 
5 40 86 70 
6 29 31 36 
7 43 73 80 
8 42 48 70 
9 36 78 87 
10 38 76 45 
11 39 83 96 
12 99 26 92 
13 71 96 31 
14 37 28 55 
15 89 82 91 
16 82 92 57 
17 89 51 30 
18 50 60 75 
19 94 39 94 
20 76 53 27 
21 30 25 62 
22 99 25 92 
23 90 90 92 
24 88 68 69 
25 66 55 66 
26 30 44 53 
27 99 43 42 
28 77 93 78 
29 43 75 43 
30 83 100 52 
31 44 67 100 
32 67 99 87 
33 61 35 64 
34 27 87 25 
35 52 52 78 
36 69 98 49 
37 87 59 51 
38 72 61 35 
39 53 62 33 
40 71 86 40 
41 59 32 89 
42 33 86 93 
43 52 31 43 
44 72 64 63 
45 47 82 70 
46 91 26 45 
47 37 52 42 
48 70 90 69 
49 66 42 40 
50 35 42 55 
51 76 51 38 
52 64 73 69 
53 33 29 36 
54 28 53 63 
55 97 98 66 
56 89 87 85 
57 27 50 38 
58 54 69 26 
59 44 26 31 
60 94 53 35 
61 81 32 39 
62 37 46 41 
63 36 47 29 
64 50 85 52 
65 29 54 70 
66 52 69 38 
67 82 41 90 
68 46 76 48 
69 73 58 68 
70 48 79 68 
71 73 49 87 
72 29 54 94 
73 35 99 25 
74 94 41 93 
75 78 63 98 
76 33 84 85 
77 45 66 66 
78 71 75 86 
79 33 55 67 
80 43 71 67 
81 53 68 72 
82 56 97 26 
83 72 65 38 
84 52 63 34 
85 39 87 30 
86 48 71 46 
87 35 84 63 
88 63 61 51 
89 90 54 50 
90 76 89 27 
91 86 89 71 
92 83 60 85 
93 49 93 71 
94 58 75 33 
95 36 95 51 
96 47 70 30 
97 85 89 38 
98 25 76 58 
99 95 93 62 
100 50 73 40 
101 81 64 82 
102 28 84 91 
103 55 44 33 
104 34 46 95 
105 50 100 86 
106 96 84 100 
107 84 35 37 
108 52 93 34 
109 31 81 69 
110 81 29 51 
111 76 29 51 
112 75 62 71 
113 34 31 81 
114 46 52 83 
115 80 100 80 
116 88 30 95 
117 53 26 39 
118 62 75 100 
119 73 42 93 
120 98 87 93 
121 100 66 41 
122 91 40 40 
123 70 100 41 
124 52 81 50 
125 34 83 50 
126 40 37 27 
127 42 82 44 
128 99 33 75 
129 59 42 37 
130 26 87 79 
131 49 69 60 
132 92 79 98 
133 66 48 45 
134 95 76 45 
135 48 93 74 
136 76 42 30 
137 93 100 30 
138 34 48 87 
139 60 80 42 
140 97 83 59 
141 67 79 67 
142 95 53 62 
143 82 71 91 
144 97 41 93 
145 96 30 91 
146 49 67 60 
147 80 29 43 
148 82 58 27 
149 90 63 30 
150 76 43 81 
151 66 33 79 
152 31 93 64 
153 94 66 66 
154 36 41 84 
155 88 77 58 
156 49 93 27 
157 89 85 92 
158 63 72 81 
159 89 61 51 
160 56 82 72 
161 90 69 76 
162 77 51 100 
163 41 40 47 
164 98 80 48 
165 30 92 81 
166 39 48 96 
167 41 34 64 
168 98 34 48 
169 25 33 97 
170 57 55 100 
171 37 94 31 
172 39 92 74 
173 57 37 87 
174 75 27 77 
175 76 92 71 
176 62 70 36 
177 32 78 28 
178 28 48 35 
179 64 96 62 
180 31 99 50 
181 37 55 70 
182 82 67 74 
183 57 72 46 
184 72 66 39 
185 59 49 71 
186 92 81 41 
187 98 91 53 
188 53 42 93 
189 57 36 28 
190 26 47 70 
191 32 98 89 
192 82 72 69 
193 95 32 34 
194 80 69 49 
195 76 88 60 
196 99 34 34 
197 73 51 87 
198 35 54 93 
199 89 37 65 
200 98 91 64 
201 44 58 52 
202 72 64 27 
203 77 31 95 
204 39 48 64 
205 50 43 39 
206 36 97 81 
207 47 38 76 
208 65 65 32 
209 90 90 71 
210 60 84 37 
211 73 38 36 
212 86 89 44 
213 100 67 84 
214 92 61 83 
215 91 74 32 
216 55 26 48 
217 70 62 41 
218 41 100 96 
219 68 41 60 
220 59 61 50 
221 48 85 53 
222 74 78 44 
223 38 42 51 
224 65 75 57 
225 86 48 84 
226 47 45 39 
227 80 47 36 
228 39 96 28 
229 49 94 27 
230 63 89 27 
231 30 66 41 
232 44 51 83 
233 55 61 29 
234 98 92 44 
235 71 45 39 
236 75 52 76 
237 31 95 85 
238 50 82 32 
239 51 67 37 
240 97 91 95 
241 48 37 83 
242 49 41 62 
243 75 55 75 
244 62 41 89 
245 40 66 31 
246 61 28 95 
247 66 98 36 
248 87 32 47 
249 99 49 27 
250 84 97 53 
251 96 92 25 
252 51 87 75 
253 76 99 66 
254 45 26 97 
255 33 44 76 
256 53 28 79 
257 39 43 59 
258 30 76 91 
259 96 58 97 
260 99 33 29 
261 62 43 75 
262 50 45 31 
263 66 78 28 
264 99 29 60 
265 79 69 96 
266 48 75 100 
267 50 52 85 
268 25 69 27 
269 82 97 83 
270 49 70 61 
271 71 86 73 
272 35 55 51 
273 63 89 59 
274 50 53 84 
275 64 66 55 
276 64 74 26 
277 38 87 55 
278 49 28 83 
279 53 37 53 
280 46 90 39 
281 26 25 73 
282 37 33 74 
283 83 55 98 
284 45 88 69 
285 49 87 63 
286 29 93 100 
287 59 92 27 
288 45 60 53 
289 93 51 63 
290 65 68 68 
291 71 47 27 
292 74 72 57 
293 90 88 49 
294 95 35 31 
295 63 37 39 
296 41 68 52 
297 60 34 58 
298 37 96 30 
299 64 68 37 
300 85 31 59 
301 74 62 60 
302 50 51 40 
303 59 71 98 
304 40 58 30 
305 42 61 44 
306 65 75 86 
307 78 32 54 
308 96 99 44 
309 94 27 87 
310 70 43 66 
311 70 81 85 
312 38 70 78 
313 56 64 29 
314 47 41 59 
315 62 44 31 
316 44 73 95 
317 35 83 92 
318 97 26 67 
319 98 43 95 
320 89 25 34 
321 97 73 89 
322 74 61 36 
323 64 90 98 
324 31 26 91 
325 39 30 84 
326 96 89 45 
327 54 34 52 
328 31 97 61 
329 90 95 71 
330 71 98 33 
331 55 27 51 
332 73 98 91 
333 62 66 94 
334 80 29 97 
335 88 90 38 
336 38 74 25 
337 51 34 30 
338 73 29 46 
339 37 85 84 
340 81 37 35 
341 74 38 43 
342 29 85 37 
343 53 36 33 
344 35 68 67 
345 36 30 37 
346 42 48 28 
347 86 70 98 
348 75 55 60 
349 65 29 54 
350 44 34 27 
351 96 31 41 
352 96 99 98 
353 30 33 73 
354 67 43 41 
355 54 78 95 
356 62 51 93 
357 83 73 25 
358 100 73 50 
359 65 54 40 
360 90 91 43 
361 75 42 41 
362 97 63 69 
363 74 87 60 
364 36 60 77 
365 62 58 33 
366 33 78 93 
367 55 29 43 
368 37 82 28 
369 90 62 62 
370 96 49 65 
371 61 72 76 
372 99 59 31 
373 99 72 61 
374 40 96 87 
375 89 88 44 
376 55 57 55 
377 79 43 74 
378 93 93 72 
379 98 98 43 
380 44 60 65 
381 32 64 39 
382 53 60 53 
383 67 47 92 
384 29 97 90 
385 85 35 52 
386 72 95 33 
387 51 86 39 
388 69 46 64 
389 32 61 75 
390 69 100 84 
391 80 99 94 
392 37 27 75 
393 31 82 40 
394 99 62 87 
395 27 50 72 
396 46 56 84 
397 52 75 85 
398 43 94 42 
399 48 84 90 
400 41 85 47 
401 47 71 70 
402 43 68 80 
403 90 94 66 
404 40 73 53 
405 83 81 57 
406 78 89 82 
407 42 100 87 
408 44 57 95 
409 62 58 47 
410 64 48 34 
411 36 96 80 
412 57 77 27 
413 100 32 84 
414 69 96 41 
415 41 92 35 
416 52 37 93 
417 92 71 92 
418 46 76 42 
419 43 51 85 
420 95 56 68 
421 44 35 99 
422 34 98 97 
423 89 94 44 
424 88 37 97 
425 65 38 31 
426 68 48 34 
427 65 55 52 
428 50 58 78 
429 82 98 50 
430 45 73 30 
431 61 54 45 
432 63 76 79 
433 67 43 77 
434 63 86 79 
435 35 43 92 
436 37 49 34 
437 88 66 68 
438 66 70 28 
439 87 68 87 
440 42 63 87 
441 71 42 76 
442 41 53 91 
443 70 35 26 
444 59 98 84 
445 35 51 41 
446 64 30 74 
447 84 67 59 
448 30 89 95 
449 33 78 61 
450 81 57 70 
451 62 80 54 
452 26 38 86 
453 87 37 92 
454 77 51 52 
455 56 92 56 
456 90 84 50 
457 97 40 93 
458 57 85 60 
459 43 44 95 
460 61 35 49 
461 42 96 57 
462 72 67 80 
463 77 88 60 
464 83 83 78 
465 87 96 74 
466 57 67 28 
467 47 70 36 
468 89 85 84 
469 83 37 46 
470 100 82 99 
471 53 58 99 
472 62 91 60 
473 33 59 52 
474 34 40 66 
475 49 41 58 
476 79 35 48 
477 69 25 34 
478 72 67 79 
479 25 60 87 
480 96 66 63 
481 69 46 90 
482 33 64 99 
483 78 47 97 
484 29 33 78 
485 63 33 97 
486 37 49 98 
487 25 36 41 
488 50 59 92 
489 70 50 71 
490 75 77 47 
491 90 53 51 
492 93 69 50 
493 96 71 35 
494 71 87 93 
495 98 56 72 
496 61 27 45 
497 40 80 58 
498 80 91 86 
499 41 55 80 
500 50 91 47 
501 79 72 85 
502 33 45 65 
503 71 44 93 
504 42 30 79 
505 38 43 87 
506 74 45 33 
507 43 73 52 
508 31 26 67 
509 28 63 98 
510 72 71 49 
511 64 35 86 
512 35 33 66 
513 97 61 77 
514 97 89 57 
515 35 45 75 
516 38 93 97 
517 40 49 42 
518 93 97 40 
519 86 30 38 
520 45 36 41 
521 53 53 50 
522 70 85 34 
523 53 26 61 
524 53 91 83 
525 78 90 34 
526 30 44 43 
527 31 69 31 
528 48 57 45 
529 72 94 98 
530 94 89 76 
531 50 49 45 
532 66 31 74 
533 49 33 71 
534 38 28 66 
535 38 37 44 
536 57 33 77 
537 67 66 38 
538 87 42 30 
539 77 45 45 
540 49 53 61 
541 72 32 93 
542 56 62 81 
543 48 50 56 
544 31 46 59 
545 95 78 28 
546 98 65 54 
547 25 26 56 
548 25 69 61 
549 36 67 84 
550 53 57 95 
551 70 94 97 
552 87 71 83 
553 49 77 76 
554 80 97 94 
555 84 82 91 
556 68 40 49 
557 78 46 85 
558 26 98 98 
559 57 57 40 
560 97 95 62 
561 62 27 77 
562 91 67 56 
563 51 89 92 
564 38 49 59 
565 41 26 43 
566 89 94 35 
567 45 78 46 
568 26 49 37 
569 74 80 27 
570 91 90 50 
571 47 40 65 
572 47 44 51 
573 93 66 76 
574 26 73 82 
575 30 57 41 
576 46 29 49 
577 50 37 28 
578 59 33 56 
579 63 34 91 
580 75 34 37 
581 66 91 65 
582 86 31 84 
583 82 61 34 
584 73 33 86 
585 92 75 82 
586 52 44 87 
587 76 46 83 
588 57 59 41 
589 91 54 32 
590 43 38 69 
591 48 25 83 
592 70 74 48 
593 65 48 46 
594 66 57 86 
595 52 79 76 
596 52 97 43 
597 29 59 38 
598 89 58 76 
599 90 74 51 
600 42 99 34 
601 64 99 59 
602 33 92 41 
603 75 40 27 
604 38 40 91 
605 96 26 86 
606 56 84 56 
607 43 91 78 
608 81 72 88 
609 93 42 92 
610 36 95 71 
611 39 61 34 
612 39 61 40 
613 42 83 25 
614 78 72 41 
615 69 95 74 
616 93 87 76 
617 62 80 84 
618 96 49 47 
619 31 40 87 
620 71 32 80 
621 43 26 97 
622 42 56 33 
623 32 92 97 
624 98 93 54 
625 85 67 81 
626 96 81 75 
627 65 44 50 
628 93 47 55 
629 35 34 85 
630 39 74 91 
631 38 77 40 
632 48 46 83 
633 34 25 80 
634 92 87 49 
635 99 38 83 
636 92 98 47 
637 71 58 32 
638 58 86 55 
639 89 68 77 
640 46 42 29 
641 85 100 34 
642 47 35 86 
643 84 93 91 
644 65 42 46 
645 57 51 65 
646 83 49 26 
647 41 96 54 
648 95 45 63 
649 89 34 68 
650 75 25 37 
651 31 94 94 
652 46 48 82 
653 57 54 57 
654 63 42 61 
655 70 96 75 
656 85 77 42 
657 56 85 29 
658 40 92 54 
659 76 77 52 
660 52 51 55 
661 42 53 78 
662 80 31 70 
663 42 68 50 
664 45 99 93 
665 96 43 91 
666 60 75 63 
667 43 37 79 
668 87 45 33 
669 39 46 33 
670 85 86 100 
671 82 84 99 
672 51 52 54 
673 66 27 33 
674 28 79 70 
675 28 84 87 
676 56 40 29 
677 62 64 28 
678 35 56 67 
679 85 57 63 
680 76 83 49 
681 70 44 55 
682 42 62 67 
683 53 27 75 
684 84 82 93 
685 89 37 34 
686 35 57 61 
687 61 48 60 
688 82 48 94 
689 56 27 49 
690 53 90 94 
691 68 37 88 
692 41 82 80 
693 37 63 44 
694 96 44 50 
695 59 61 30 
696 93 58 45 
697 25 100 71 
698 65 81 79 
699 89 42 91 
700 41 56 62 
701 42 50 74 
702 82 99 40 
703 88 58 43 
704 45 97 48 
705 75 73 63 
706 40 44 37 
707 60 38 80 
708 34 34 38 
709 83 83 64 
710 57 93 28 
711 68 87 94 
712 27 54 46 
713 44 90 45 
714 92 65 91 
715 49 62 91 
716 66 48 100 
717 30 57 26 
718 79 87 33 
719 28 54 50 
720 41 64 83 
721 47 61 95 
722 44 90 94 
723 97 45 99 
724 51 55 87 
725 58 55 64 
726 64 44 79 
727 87 84 47 
728 64 26 25 
729 61 42 82 
730 87 83 90 
731 94 43 61 
732 78 51 71 
733 56 90 74 
734 25 33 29 
735 39 43 34 
736 45 35 33 
737 55 59 91 
738 66 64 79 
739 77 40 29 
740 52 66 39 
741 30 25 39 
742 53 98 45 
743 76 36 33 
744 74 50 78 
745 99 31 66 
746 87 80 99 
747 25 83 93 
748 74 94 63 
749 90 74 67 
750 87 52 81 
751 87 76 25 
752 94 64 68 
753 63 96 55 
754 90 50 98 
755 36 96 73 
756 32 34 80 
757 89 40 30 
758 75 67 37 
759 43 71 79 
760 51 44 84 
761 29 37 53 
762 77 41 50 
763 40 40 60 
764 87 72 41 
765 90 98 67 
766 57 74 93 
767 30 33 72 
768 59 64 87 
769 32 89 97 
770 71 54 92 
771 30 71 33 
772 27 84 70 
773 73 45 73 
774 86 57 45 
775 58 70 43 
776 25 83 97 
777 81 100 91 
778 100 57 62 
779 66 97 74 
780 69 80 44 
781 27 35 38 
782 30 84 86 
783 32 48 25 
784 62 69 81 
785 82 63 63 
786 63 68 46 
787 54 78 74 
788 25 69 28 
789 89 96 27 
790 83 52 54 
791 88 60 55 
792 35 33 84 
793 67 82 56 
794 63 54 72 
795 33 81 33 
796 44 75 25 
797 31 74 72 
798 58 62 48 
799 75 65 59 
800 97 81 62 
801 60 58 75 
802 39 76 46 
803 73 89 36 
804 68 37 99 
805 29 87 75 
806 36 49 56 
807 81 75 79 
808 47 33 58 
809 100 92 30 
810 74 49 41 
811 95 38 56 
812 79 43 40 
813 65 58 33 
814 89 51 47 
815 29 92 27 
816 45 29 57 
817 83 66 68 
818 60 67 92 
819 59 57 41 
820 54 29 67 
821 77 29 33 
822 95 38 49 
823 46 67 59 
824 64 34 86 
825 85 30 91 
826 94 29 27 
827 48 38 100 
828 39 52 61 
829 84 99 38 
830 66 85 72 
831 48 77 84 
832 36 67 76 
833 28 44 51 
834 99 58 75 
835 97 65 96 
836 32 93 31 
837 41 54 30 
838 89 87 44 
839 54 53 87 
840 63 68 30 
841 69 46 65 
842 40 90 60 
843 87 98 37 
844 61 82 45 
845 80 63 73 
846 84 75 47 
847 83 71 44 
848 55 52 47 
849 57 95 56 
850 42 30 61 
851 49 46 74 
852 80 41 57 
853 89 94 46 
854 39 76 99 
855 68 79 70 
856 35 39 72 
857 29 85 92 
858 41 55 87 
859 56 83 93 
860 37 38 80 
861 93 55 88 
862 90 26 70 
863 28 94 85 
864 63 72 42 
865 37 39 94 
866 98 43 85 
867 51 72 52 
868 73 60 62 
869 30 76 62 
870 42 77 87 
871 44 77 54 
872 26 74 87 
873 26 48 29 
874 77 49 73 
875 59 44 94 
876 71 89 100 
877 65 70 44 
878 68 25 43 
879 48 54 25 
880 70 84 64 
881 60 100 68 
882 57 79 62 
883 98 60 89 
884 35 66 59 
885 82 60 72 
886 68 82 33 
887 70 59 30 
888 36 87 81 
889 75 30 98 
890 70 86 95 
891 51 52 36 
892 38 82 38 
893 63 81 49 
894 90 99 50 
895 36 29 59 
896 75 92 79 
897 53 40 43 
898 58 83 77 
899 54 55 73 
900 45 75 43 
901 25 65 51 
902 81 94 39 
903 65 80 61 
904 53 92 85 
905 88 46 54 
906 30 46 72 
907 63 85 71 
908 89 74 34 
909 85 36 69 
910 96 53 30 
911 98 100 99 
912 68 45 42 
913 36 53 58 
914 97 83 55 
915 77 67 81 
916 46 82 77 
917 36 80 54 
918 88 59 97 
919 51 65 90 
920 89 53 69 
921 51 30 46 
922 95 30 50 
923 65 62 77 
924 60 73 28 
925 30 98 43 
926 88 93 87 
927 51 76 38 
928 67 26 47 
929 61 44 82 
930 83 46 30 
931 74 65 89 
932 68 98 36 
933 47 27 82 
934 84 88 94 
935 81 61 84 
936 94 45 37 
937 70 25 100 
938 71 91 62 
939 89 47 38 
940 95 69 90 
941 65 83 44 
942 51 29 31 
943 91 25 39 
944 43 78 87 
945 100 73 68 
946 30 63 52 
947 63 57 76 
948 84 94 44 
949 82 53 38 
950 79 71 52 
951 41 53 56 
952 35 45 82 
953 63 59 87 
954 30 38 52 
955 81 31 33 
956 53 53 39 
957 52 41 75 
958 73 42 27 
959 34 98 29 
960 80 41 74 
961 39 37 28 
962 94 92 49 
963 67 41 65 
964 57 30 67 
965 93 37 92 
966 47 87 84 
967 58 51 73 
968 32 75 31 
969 32 87 94 
970 62 41 100 
971 71 52 48 
972 75 28 34 
973 49 42 61 
974 85 82 78 
975 58 78 53 
976 81 41 80 
977 70 73 57 
978 95 65 41 
979 78 80 97 
980 70 45 44 
981 58 79 93 
982 95 47 45 
983 72 28 26 
984 45 66 25 
985 94 56 93 
986 67 27 98 
987 80 43 98 
988 86 42 97 
989 63 28 84 
990 75 66 79 
991 85 35 85 
992 38 29 95 
993 52 75 42 
994 42 56 58 
995 58 92 42 
996 82 99 95 
997 25 63 58 
998 76 49 47 
999 30 86 64 
1000 29 26 77 
