800 
10 10 10  
1 5 1 1 
2 1 7 1 
3 10 10 1 
4 10 1 8 
5 10 6 4 
6 2 5 7 
7 3 3 10 
8 8 8 2 
9 10 7 6 
10 5 3 2 
11 9 9 5 
12 9 3 10 
13 5 8 7 
14 6 6 8 
15 3 8 6 
16 2 1 6 
17 9 9 2 
18 2 2 9 
19 6 4 8 
20 9 3 10 
21 4 8 8 
22 4 7 6 
23 2 7 9 
24 1 7 5 
25 2 6 8 
26 4 7 3 
27 3 1 6 
28 4 3 8 
29 9 6 10 
30 5 1 8 
31 3 4 7 
32 7 6 10 
33 1 9 10 
34 5 9 6 
35 7 8 8 
36 2 5 6 
37 4 4 5 
38 9 5 6 
39 2 5 4 
40 4 3 7 
41 2 3 3 
42 8 5 3 
43 4 1 7 
44 9 1 1 
45 4 8 7 
46 7 8 5 
47 2 7 4 
48 3 9 2 
49 2 7 7 
50 7 9 3 
51 3 7 2 
52 7 8 2 
53 8 8 10 
54 7 6 4 
55 8 3 7 
56 10 4 4 
57 5 8 6 
58 8 7 10 
59 3 9 1 
60 7 5 9 
61 10 3 9 
62 4 1 3 
63 5 5 1 
64 3 6 6 
65 3 10 5 
66 9 7 9 
67 4 8 8 
68 6 6 7 
69 2 8 6 
70 1 8 5 
71 7 9 9 
72 10 10 6 
73 5 10 1 
74 2 2 2 
75 2 1 7 
76 4 3 1 
77 1 3 1 
78 9 7 6 
79 2 8 1 
80 10 4 9 
81 9 4 1 
82 9 6 10 
83 6 6 7 
84 8 2 8 
85 4 4 5 
86 1 4 5 
87 7 3 6 
88 5 4 10 
89 3 10 6 
90 4 8 9 
91 7 5 1 
92 8 6 1 
93 3 8 1 
94 8 6 8 
95 2 1 1 
96 5 9 4 
97 4 4 5 
98 10 1 1 
99 1 6 9 
100 8 6 1 
101 7 5 2 
102 1 4 6 
103 3 6 3 
104 1 1 9 
105 4 8 6 
106 10 8 10 
107 5 3 9 
108 10 4 7 
109 3 6 2 
110 1 6 10 
111 7 2 7 
112 3 10 2 
113 1 1 10 
114 9 4 5 
115 3 2 8 
116 8 4 4 
117 10 6 4 
118 4 6 2 
119 6 3 2 
120 10 4 4 
121 1 7 8 
122 3 8 7 
123 7 9 10 
124 10 6 2 
125 8 4 4 
126 3 10 6 
127 1 9 7 
128 7 5 4 
129 7 5 1 
130 2 5 3 
131 8 1 8 
132 7 3 10 
133 8 9 7 
134 7 1 4 
135 5 8 5 
136 5 2 1 
137 9 3 9 
138 7 1 9 
139 4 4 7 
140 1 6 7 
141 5 1 10 
142 1 10 6 
143 1 3 8 
144 5 9 4 
145 2 4 1 
146 7 5 6 
147 9 4 2 
148 1 3 1 
149 8 8 8 
150 1 9 7 
151 6 1 1 
152 3 7 2 
153 9 7 7 
154 6 7 5 
155 4 1 1 
156 3 3 6 
157 6 4 3 
158 5 3 3 
159 6 5 2 
160 1 9 8 
161 3 6 7 
162 8 1 7 
163 2 7 10 
164 1 8 5 
165 2 2 8 
166 5 8 3 
167 8 3 8 
168 4 6 3 
169 1 4 1 
170 3 1 1 
171 9 4 10 
172 7 3 3 
173 5 5 9 
174 9 5 4 
175 8 4 4 
176 3 10 2 
177 1 9 4 
178 6 9 8 
179 8 10 4 
180 7 4 8 
181 5 3 8 
182 10 10 4 
183 4 7 7 
184 10 4 9 
185 1 6 6 
186 9 4 8 
187 8 10 7 
188 4 9 1 
189 8 6 4 
190 10 10 6 
191 10 4 10 
192 10 4 1 
193 6 4 10 
194 3 9 1 
195 5 9 10 
196 5 1 4 
197 1 4 4 
198 6 7 9 
199 7 6 5 
200 3 3 6 
201 7 10 2 
202 6 2 6 
203 2 7 7 
204 4 2 1 
205 10 7 2 
206 8 2 9 
207 10 2 1 
208 2 4 10 
209 5 5 7 
210 7 9 10 
211 7 4 10 
212 3 4 2 
213 6 9 6 
214 2 1 1 
215 5 10 4 
216 2 6 10 
217 4 9 9 
218 4 3 3 
219 2 10 3 
220 8 5 5 
221 4 7 4 
222 9 10 4 
223 4 2 6 
224 4 5 10 
225 9 3 9 
226 7 5 10 
227 8 7 7 
228 9 2 1 
229 5 5 10 
230 7 5 10 
231 2 1 5 
232 9 10 6 
233 4 8 9 
234 7 7 6 
235 5 4 6 
236 8 7 4 
237 10 8 3 
238 4 10 2 
239 4 2 10 
240 1 5 7 
241 2 2 5 
242 5 7 10 
243 10 8 2 
244 2 9 8 
245 4 8 8 
246 9 2 6 
247 2 5 10 
248 4 1 1 
249 1 1 7 
250 2 7 6 
251 5 8 2 
252 7 2 2 
253 8 8 6 
254 3 9 6 
255 4 1 8 
256 9 10 4 
257 1 6 6 
258 6 9 9 
259 2 8 4 
260 6 7 4 
261 9 9 9 
262 3 8 9 
263 10 9 3 
264 9 10 2 
265 10 1 3 
266 7 4 2 
267 2 2 5 
268 9 2 4 
269 7 5 9 
270 4 4 4 
271 10 2 7 
272 9 5 1 
273 7 3 1 
274 9 1 1 
275 9 7 4 
276 9 10 5 
277 8 4 3 
278 6 6 4 
279 4 10 9 
280 3 3 1 
281 10 3 8 
282 6 2 2 
