400 
1000 1000 1000  
1 68 82 65 
2 95 84 57 
3 59 84 40 
4 43 79 60 
5 68 32 100 
6 50 83 49 
7 39 27 58 
8 26 79 72 
9 67 66 27 
10 84 89 50 
11 72 59 59 
12 46 34 77 
13 63 64 92 
14 94 39 35 
15 52 27 40 
16 33 33 52 
17 32 98 31 
18 56 97 39 
19 59 73 69 
20 80 47 100 
21 77 69 97 
22 51 80 32 
23 94 63 60 
24 93 73 62 
25 39 96 97 
26 69 92 89 
27 84 77 47 
28 92 56 73 
29 49 34 57 
30 96 65 68 
31 41 48 53 
32 30 70 53 
33 69 63 26 
34 35 94 100 
35 99 54 96 
36 95 29 56 
37 30 90 96 
38 80 66 58 
39 50 66 61 
40 69 91 66 
41 100 92 91 
42 35 92 75 
43 61 61 83 
44 70 28 73 
45 67 65 44 
46 40 84 96 
47 63 83 91 
48 28 53 47 
49 48 64 96 
50 32 62 78 
51 43 52 54 
52 76 61 86 
53 92 53 67 
54 93 91 99 
55 76 44 28 
56 42 53 76 
57 98 58 91 
58 26 67 79 
59 89 69 86 
60 34 71 90 
61 55 73 43 
62 49 66 86 
63 50 59 64 
64 59 58 95 
65 82 54 81 
66 33 83 98 
67 54 40 65 
68 34 42 87 
69 83 84 74 
70 80 98 27 
71 46 91 38 
72 26 35 32 
73 88 87 86 
74 76 48 33 
75 37 33 46 
76 44 59 40 
77 89 50 54 
78 37 61 32 
79 35 30 91 
80 29 54 86 
81 84 32 100 
82 100 68 75 
83 51 73 81 
84 86 47 57 
85 74 49 66 
86 55 96 39 
87 46 99 61 
88 81 89 53 
89 99 39 31 
90 33 34 79 
91 65 44 66 
92 54 63 56 
93 83 44 81 
94 33 27 67 
95 44 70 35 
96 71 94 44 
97 88 60 44 
98 67 37 65 
99 67 94 90 
100 57 26 70 
101 33 34 99 
102 55 84 97 
103 60 29 55 
104 95 98 60 
105 29 83 54 
106 40 42 63 
107 49 81 59 
108 74 62 57 
109 43 75 71 
110 44 93 65 
111 93 79 52 
112 85 47 30 
113 34 66 98 
114 90 69 35 
115 58 75 73 
116 73 53 81 
117 68 83 97 
118 51 84 36 
119 95 65 28 
120 38 37 45 
121 27 58 49 
122 65 63 81 
123 33 51 93 
124 59 36 81 
125 82 94 31 
126 88 28 67 
127 42 86 93 
128 86 73 94 
129 49 45 35 
130 48 46 92 
131 25 43 49 
132 72 73 62 
133 64 92 34 
134 43 71 83 
135 99 37 37 
136 90 84 38 
137 34 84 76 
138 58 25 35 
139 70 28 26 
140 40 76 33 
141 45 40 84 
142 71 31 34 
143 100 96 80 
144 93 85 48 
145 30 38 67 
146 97 36 27 
147 37 43 25 
148 96 94 80 
149 38 39 46 
150 55 73 43 
151 31 67 25 
152 45 31 99 
153 32 73 82 
154 93 58 74 
155 44 97 65 
156 26 74 86 
157 28 58 47 
158 46 80 29 
159 49 85 67 
160 69 66 74 
161 38 79 34 
162 97 97 26 
163 46 28 38 
164 59 99 43 
165 54 47 80 
166 28 90 33 
167 71 94 29 
168 60 39 41 
169 42 43 74 
170 47 71 80 
171 95 91 42 
172 88 43 83 
173 61 78 85 
174 54 71 67 
175 59 53 47 
176 88 95 49 
177 29 60 60 
178 69 55 74 
179 34 99 56 
180 66 28 87 
181 56 41 87 
182 56 42 79 
183 71 39 57 
184 44 100 62 
185 59 42 95 
186 75 74 65 
187 50 40 62 
188 38 88 82 
189 28 27 86 
190 30 64 93 
191 55 34 28 
192 68 49 92 
193 76 69 80 
194 26 94 82 
195 27 80 64 
196 35 74 50 
197 79 79 45 
198 62 41 55 
199 28 39 96 
200 84 84 65 
201 63 85 54 
202 68 46 41 
203 66 67 61 
204 100 68 36 
205 72 82 52 
206 88 27 51 
207 37 26 56 
208 73 39 32 
209 61 69 45 
210 71 84 43 
211 96 55 68 
212 94 28 69 
213 97 30 89 
214 51 29 38 
215 50 46 43 
216 29 53 92 
217 69 49 66 
218 42 58 81 
219 76 51 81 
220 92 95 83 
221 84 28 28 
222 81 43 65 
223 74 68 88 
224 97 65 56 
225 76 47 73 
226 75 41 79 
227 49 52 62 
228 85 48 41 
229 89 62 45 
230 98 72 85 
231 36 32 46 
232 93 31 62 
233 34 81 87 
234 33 81 87 
235 25 65 37 
236 79 36 55 
237 34 50 47 
238 41 54 61 
239 67 64 42 
240 77 81 27 
241 60 38 96 
242 89 94 98 
243 55 25 67 
244 82 78 73 
245 52 80 38 
246 79 98 64 
247 42 91 96 
248 73 60 81 
249 38 92 62 
250 81 54 84 
251 64 77 34 
252 63 61 28 
253 90 71 73 
254 78 37 28 
255 87 94 64 
256 28 72 87 
257 28 41 52 
258 90 52 100 
259 54 99 57 
260 81 45 50 
261 72 64 71 
262 79 31 46 
263 81 29 62 
264 96 55 89 
265 98 46 42 
266 52 43 25 
267 56 75 78 
268 70 73 73 
269 87 31 47 
270 84 54 95 
271 75 58 34 
272 33 67 59 
273 98 45 43 
274 57 27 55 
275 64 38 72 
276 51 99 32 
277 73 35 30 
278 71 80 47 
279 25 53 67 
280 56 77 69 
281 42 34 90 
282 65 50 89 
283 49 100 86 
284 100 54 27 
285 78 44 41 
286 95 62 94 
287 27 88 44 
288 55 98 27 
289 94 72 29 
290 28 44 62 
291 52 30 50 
292 36 40 87 
293 67 29 97 
294 80 44 47 
295 69 97 71 
