3
40 40 40  
1 8 16 33 
2 34 35 5 
3 28 16 5 
4 24 21 23 
5 5 3 22 
6 35 21 35 
7 5 1 1 
8 20 7 12 
9 17 21 20 
10 11 29 18 
11 30 22 22 
12 10 25 4 
13 13 18 29 
14 9 35 12 
15 15 20 24 
16 6 24 7 
17 34 5 23 
18 27 8 26 
19 12 12 12 
20 19 16 19 
21 19 4 9 
22 19 26 17 
23 5 21 11 
24 26 6 9 
25 28 24 35 
26 16 4 21 
27 8 24 3 
28 33 29 29 
29 13 29 16 
30 28 26 22 
31 15 22 16 
32 26 24 9 
33 7 26 12 
34 31 23 9 
35 1 32 32 
36 4 32 20 
37 1 17 2 
38 31 25 5 
39 12 7 6 
40 16 18 10 
41 19 4 33 
42 28 34 35 
43 17 29 33 
44 19 24 26 
45 8 31 29 
46 16 19 28 
47 4 1 25 
48 18 25 30 
49 31 7 29 
50 16 25 33 
51 27 9 31 
52 22 6 17 
53 7 13 17 
54 24 19 16 
55 21 7 16 
56 3 24 8 
57 8 3 1 
58 5 6 24 
59 9 29 9 
60 6 11 9 
61 20 9 34 
62 6 7 1 
63 21 4 19 
64 28 33 13 
65 9 27 1 
66 4 22 20 
67 8 32 24 
68 5 31 24 
69 17 14 10 
70 17 35 5 
71 22 29 27 
72 18 30 18 
73 17 6 22 
74 18 5 1 
75 27 11 18 
76 22 8 22 
77 15 17 32 
78 23 31 11 
79 4 10 2 
80 8 4 33 
81 8 35 32 
82 29 13 4 
83 14 4 25 
84 5 12 35 
85 18 20 11 
86 1 3 26 
87 13 24 9 
88 5 14 34 
89 3 33 10 
90 4 22 31 
91 17 15 25 
92 1 24 24 
93 34 25 14 
94 30 28 11 
95 25 8 26 
96 11 8 5 
97 15 23 14 
98 9 19 32 
99 35 22 18 
100 27 32 3 
101 24 24 30 
102 35 15 24 
103 13 22 6 
104 28 11 35 
105 8 20 3 
106 13 6 32 
107 34 21 6 
108 26 8 29 
109 13 4 17 
110 24 7 33 
111 14 11 4 
112 22 11 34 
113 24 7 11 
114 5 27 34 
115 26 34 15 
116 32 17 8 
117 16 2 4 
118 25 7 11 
119 6 34 20 
120 9 27 1 
121 6 28 28 
122 4 11 3 
123 7 12 28 
124 5 31 11 
125 8 22 9 
126 27 18 18 
127 32 31 29 
128 34 29 21 
129 24 32 19 
130 10 2 10 
131 1 12 6 
132 13 9 3 
133 32 12 21 
134 23 13 17 
135 22 2 2 
136 20 9 4 
137 34 34 6 
138 11 19 2 
139 35 10 19 
140 26 9 29 
141 16 4 22 
142 8 27 9 
143 23 15 13 
144 35 30 32 
145 14 7 27 
146 4 25 6 
147 11 34 24 
148 10 28 7 
149 22 21 4 
150 4 21 7 
151 20 26 27 
152 9 27 13 
153 3 6 12 
154 12 17 6 
155 9 16 18 
156 16 6 28 
157 29 29 14 
158 27 34 6 
159 6 7 26 
160 31 34 5 
161 10 32 24 
162 8 29 23 
163 20 4 14 
164 23 27 3 
165 6 24 7 
166 30 21 34 
167 18 24 13 
168 20 15 9 
169 21 33 14 
170 18 2 31 
171 22 30 32 
172 16 5 9 
173 7 32 35 
174 29 1 28 
175 26 1 21 
176 18 7 22 
177 15 7 12 
178 28 15 18 
179 13 26 16 
180 23 15 17 
181 24 5 24 
182 25 6 9 
183 22 17 10 
184 23 25 27 
185 22 35 22 
186 31 18 30 
187 9 14 17 
188 22 23 26 
189 16 30 5 
190 20 13 15 
191 6 3 16 
192 13 7 26 
193 12 16 32 
194 27 26 2 
195 8 14 35 
196 6 20 11 
197 29 14 3 
198 3 33 22 
199 31 2 30 
200 17 6 14 
