3
1000 1000 1000  
1 104 81 129 
2 187 199 158 
3 172 123 61 
4 100 155 86 
5 189 135 63 
6 87 116 169 
7 89 57 184 
8 107 92 61 
9 180 57 66 
10 149 56 177 
11 122 117 165 
12 62 198 56 
13 135 172 132 
14 172 164 75 
15 113 60 168 
16 101 163 99 
17 98 102 179 
18 83 84 156 
19 66 89 125 
20 178 142 158 
21 110 119 182 
22 157 172 173 
23 141 116 62 
24 165 110 89 
25 93 120 57 
26 167 57 110 
27 198 84 165 
28 136 119 174 
29 84 128 139 
30 102 187 159 
31 104 110 141 
32 58 135 67 
33 128 117 148 
34 151 152 160 
35 193 88 167 
36 200 128 160 
37 154 71 134 
38 52 140 159 
39 68 59 75 
40 176 89 148 
41 136 95 189 
42 148 152 189 
43 190 135 62 
44 107 79 97 
45 56 184 68 
46 131 189 184 
47 145 191 169 
48 125 73 65 
49 179 194 96 
50 192 115 178 
51 80 148 150 
52 67 167 131 
53 175 170 171 
54 126 140 64 
55 162 156 57 
56 103 107 68 
57 168 95 51 
58 195 153 145 
59 116 53 55 
60 163 170 53 
61 101 52 128 
62 190 151 163 
63 51 114 175 
64 147 166 112 
65 129 138 136 
66 172 82 124 
67 66 72 128 
68 59 54 185 
69 69 144 137 
70 166 101 164 
71 147 112 199 
72 159 55 182 
73 145 142 71 
74 165 95 185 
75 142 87 178 
76 165 111 143 
77 55 52 139 
78 106 99 109 
79 65 82 130 
80 168 171 192 
81 153 174 110 
82 133 176 58 
83 151 106 120 
84 110 168 62 
85 197 104 126 
86 139 171 155 
87 102 191 189 
88 116 164 127 
89 61 127 164 
90 62 55 56 
91 79 146 140 
92 126 165 78 
93 113 50 64 
94 191 96 168 
95 191 107 60 
96 73 80 120 
97 95 157 120 
98 198 121 171 
99 171 160 157 
100 132 81 193 
101 50 108 178 
102 195 152 70 
103 122 68 193 
104 121 91 181 
105 157 127 151 
106 180 101 136 
107 105 151 50 
108 64 111 168 
109 69 58 111 
110 92 151 147 
111 188 167 160 
112 85 61 89 
