800 
1000 1000 1000  
1 200 242 520 
2 209 362 748 
3 495 488 572 
4 531 550 301 
5 628 344 686 
6 215 305 466 
7 276 643 347 
8 633 351 533 
9 608 670 291 
10 632 335 366 
11 724 706 594 
12 578 679 397 
13 523 350 559 
14 565 697 230 
15 476 336 497 
16 797 410 787 
17 403 737 230 
18 721 573 611 
19 578 692 489 
20 247 642 462 
21 453 275 667 
22 271 270 249 
23 307 221 613 
24 767 303 548 
25 260 754 687 
26 350 630 558 
27 410 614 785 
28 294 431 777 
29 380 342 562 
30 672 473 489 
31 653 291 264 
32 261 377 620 
33 505 527 782 
34 501 507 206 
35 545 793 648 
36 735 356 764 
37 495 576 534 
38 395 641 674 
39 713 562 616 
40 744 463 499 
41 373 318 245 
42 398 241 702 
43 419 388 243 
44 714 224 487 
45 705 792 552 
46 749 583 271 
47 631 528 606 
48 426 450 472 
49 474 733 587 
50 211 251 447 
51 344 524 666 
52 723 799 369 
53 503 225 616 
54 706 282 492 
55 589 205 401 
56 385 436 448 
57 723 795 630 
58 235 312 744 
59 685 661 625 
60 624 401 349 
61 616 609 321 
62 279 691 548 
63 636 494 248 
64 767 386 709 
65 325 613 205 
66 662 676 357 
67 477 792 357 
68 719 327 512 
69 499 236 754 
70 377 785 297 
71 377 304 413 
72 289 392 704 
73 379 322 361 
74 627 656 555 
75 722 596 774 
76 684 632 532 
77 734 593 797 
78 472 220 493 
79 554 675 276 
80 204 320 468 
81 462 353 788 
82 316 794 424 
83 444 669 318 
84 442 615 689 
85 298 232 636 
86 437 312 333 
87 715 672 298 
88 260 416 754 
89 609 335 756 
90 798 527 496 
91 245 697 591 
92 237 516 246 
93 377 407 202 
94 743 667 503 
95 524 709 657 
96 232 407 522 
97 682 763 375 
98 319 409 677 
99 682 591 544 
100 408 214 703 
101 221 348 326 
102 519 288 369 
103 743 698 292 
104 321 285 781 
105 402 461 452 
106 341 568 441 
107 411 538 733 
108 684 443 342 
109 693 645 496 
110 781 213 345 
111 545 703 757 
112 421 224 352 
113 774 486 433 
114 462 708 250 
115 691 315 640 
116 467 640 372 
117 578 297 311 
118 667 252 792 
119 323 445 268 
120 649 465 492 
121 620 306 552 
122 398 343 653 
123 604 418 218 
124 630 594 318 
125 345 543 422 
126 597 540 249 
127 680 265 370 
128 617 244 640 
129 750 277 592 
130 706 233 528 
131 382 220 279 
132 799 494 526 
133 487 259 224 
134 286 542 405 
135 709 696 587 
136 578 391 321 
137 755 260 275 
138 558 335 791 
139 405 658 615 
140 584 472 765 
141 354 677 615 
142 308 328 285 
143 255 276 783 
144 653 444 630 
145 340 769 305 
146 275 727 593 
147 324 710 204 
148 292 333 231 
149 530 220 519 
150 700 706 607 
151 352 401 505 
152 722 514 601 
153 472 561 628 
154 314 633 300 
155 212 496 324 
156 226 472 800 
157 523 709 450 
158 527 636 445 
159 501 574 494 
160 635 741 594 
161 291 468 417 
162 488 616 537 
163 545 321 796 
164 311 485 280 
165 370 382 360 
166 561 508 377 
167 627 336 737 
168 336 425 536 
169 356 357 375 
170 605 569 376 
171 798 226 282 
172 477 352 597 
173 723 572 765 
174 729 619 650 
175 662 783 517 
176 301 487 547 
177 396 540 766 
178 437 787 210 
179 787 429 294 
180 786 405 250 
181 627 488 632 
182 573 487 506 
183 657 379 747 
184 716 424 508 
185 458 740 719 
186 623 337 339 
187 219 495 377 
188 540 572 781 
189 694 632 577 
190 321 705 699 
191 429 511 446 
192 778 652 800 
193 433 545 264 
194 330 708 465 
195 671 308 454 
196 795 677 490 
197 782 229 292 
198 227 614 627 
199 560 791 679 
200 467 284 532 
201 648 582 282 
202 746 527 566 
203 653 559 567 
204 490 468 719 
205 557 516 320 
206 377 289 645 
207 371 554 624 
208 223 379 709 
209 525 487 758 
210 487 554 660 
