400 
1000 1000 1000  
1 88 186 187 
2 138 178 192 
3 144 165 177 
4 70 144 111 
5 160 118 132 
6 69 60 186 
7 166 65 104 
8 73 160 184 
9 133 64 93 
10 108 77 120 
11 178 175 110 
12 157 151 172 
13 170 181 115 
14 141 123 77 
15 172 194 140 
16 159 77 66 
17 89 173 116 
18 115 198 78 
19 168 148 98 
20 135 142 134 
21 173 55 85 
22 158 77 154 
23 86 92 92 
24 192 149 147 
25 50 178 75 
26 157 55 170 
27 98 96 181 
28 85 182 128 
29 116 52 125 
30 64 66 50 
31 64 71 121 
32 145 160 73 
33 120 71 91 
34 97 101 112 
35 195 157 152 
36 163 138 140 
37 173 94 59 
38 54 82 94 
39 85 157 76 
40 91 89 155 
41 133 136 74 
42 110 149 142 
43 69 87 180 
44 184 85 185 
45 111 71 62 
46 59 188 152 
47 146 90 183 
48 131 200 161 
49 191 87 76 
50 143 91 141 
51 133 97 194 
52 156 165 79 
53 153 131 165 
54 193 188 50 
55 186 70 72 
56 192 101 172 
57 86 109 109 
58 141 178 128 
59 110 189 193 
60 193 172 123 
61 136 181 72 
62 124 153 104 
63 198 149 176 
64 81 118 131 
65 198 170 149 
66 194 55 116 
67 130 136 178 
68 135 178 104 
69 96 167 94 
70 120 65 71 
71 101 131 80 
72 125 175 140 
73 89 114 92 
74 186 145 145 
75 78 183 119 
76 145 142 51 
77 54 60 129 
78 102 60 124 
79 155 172 157 
80 159 105 181 
81 176 125 159 
82 125 124 109 
83 194 182 62 
84 112 89 165 
85 74 55 152 
86 110 54 117 
87 143 153 167 
88 69 178 146 
89 164 69 173 
90 148 174 178 
91 122 162 153 
92 156 163 52 
93 95 55 120 
94 87 165 144 
95 73 111 152 
96 61 115 108 
97 138 195 195 
98 83 181 178 
99 183 91 140 
100 152 163 63 
101 139 176 105 
102 100 67 141 
103 188 154 73 
104 187 66 200 
105 164 55 76 
106 150 161 52 
107 186 74 119 
108 116 80 189 
109 76 119 176 
110 86 192 188 
111 93 171 60 
112 134 95 128 
113 74 122 135 
114 193 128 197 
115 192 50 64 
116 55 150 146 
117 130 102 119 
118 160 190 65 
119 95 194 200 
120 97 120 107 
121 159 177 109 
122 177 66 135 
123 112 149 168 
124 85 115 142 
125 146 69 87 
126 178 76 87 
127 129 60 137 
128 197 181 69 
129 109 155 94 
130 68 178 160 
131 137 87 100 
132 125 177 163 
133 75 82 198 
134 140 157 173 
135 67 122 176 
136 188 57 144 
137 64 169 86 
138 158 73 58 
139 127 135 188 
140 156 182 165 
141 162 84 145 
142 150 63 142 
143 149 87 122 
144 195 65 50 
145 56 52 194 
146 123 97 135 
147 54 57 111 
148 52 96 177 
149 75 185 88 
150 163 98 50 
151 129 189 79 
152 167 146 169 
153 105 65 85 
154 192 150 149 
155 61 161 176 
156 56 152 138 
157 119 165 58 
158 74 151 111 
159 106 173 198 
160 87 60 138 
161 83 55 111 
162 71 184 158 
163 56 96 149 
164 138 105 138 
165 172 83 152 
166 104 200 129 
167 89 56 100 
168 144 184 103 
169 101 95 65 
170 119 168 130 
171 87 120 69 
172 137 174 143 
173 100 98 171 
174 73 187 89 
175 173 71 166 
176 178 87 199 
177 86 185 88 
178 63 148 149 
179 75 70 164 
180 100 115 75 
181 199 76 124 
182 199 200 167 
183 185 115 135 
184 118 194 144 
185 162 155 98 
186 139 96 190 
187 89 60 177 
188 158 124 99 
189 135 172 54 
190 167 192 53 
191 162 133 57 
192 83 88 158 
193 153 110 133 
194 171 101 54 
195 105 84 94 
196 199 72 71 
197 98 162 65 
198 161 82 146 
199 174 92 163 
200 196 55 59 
201 150 98 163 
202 61 188 195 
203 99 69 154 
204 76 142 87 
205 53 78 62 
206 91 110 173 
207 69 170 92 
208 62 180 51 
209 148 157 65 
210 79 80 112 
211 109 154 65 
212 168 190 77 
213 124 71 78 
214 141 127 85 
215 193 120 58 
216 189 190 54 
217 150 144 144 
218 83 194 62 
219 175 189 125 
220 168 80 143 
221 115 77 108 
222 81 151 109 
223 66 96 199 
224 75 84 101 
225 135 184 159 
226 119 88 82 
227 119 70 94 
228 63 139 119 
229 93 73 112 
230 118 121 71 
231 170 75 156 
232 177 131 142 
233 54 200 76 
234 135 142 198 
235 82 113 52 
236 170 168 69 
237 135 152 110 
238 165 112 188 
239 188 100 164 
240 94 59 138 
241 97 135 104 
242 70 59 62 
243 96 165 55 
244 149 168 189 
245 57 174 108 
246 95 108 73 
247 152 89 170 
248 117 198 55 
249 185 53 79 
250 125 91 170 
251 199 106 192 
252 177 170 109 
253 149 119 58 
254 164 192 101 
255 93 193 180 
256 167 50 183 
257 88 82 192 
258 146 113 186 
259 123 89 134 
260 197 104 187 
261 74 181 179 
262 144 140 59 
263 82 109 72 
264 97 126 128 
265 178 189 61 
266 92 120 148 
267 103 134 124 
268 111 51 163 
269 165 182 80 
270 103 177 180 
271 179 98 78 
272 159 176 138 
273 96 67 195 
274 163 136 150 
275 69 52 181 
276 56 170 83 
277 148 117 187 
278 136 166 193 
279 165 59 75 
280 84 178 81 
281 58 87 146 
282 199 85 130 
283 63 99 123 
284 181 125 97 
285 157 166 133 
286 57 175 132 
287 52 87 88 
288 110 85 59 
289 139 121 82 
290 70 154 109 
291 55 51 195 
292 61 165 146 
293 143 132 139 
294 199 64 146 
295 177 96 139 
296 172 168 171 
297 140 80 197 
298 76 117 197 
299 85 68 52 
300 65 162 55 
301 143 107 126 
302 150 185 144 
303 138 155 115 
304 84 153 145 
305 94 187 153 
306 160 76 178 
307 169 85 190 
308 160 52 110 
309 65 94 180 
310 196 93 60 
311 194 137 130 
312 107 81 192 
313 125 110 100 
314 174 57 148 
315 60 113 120 
316 171 194 161 
317 80 157 83 
318 173 187 58 
319 161 93 84 
320 106 69 98 
321 132 144 112 
322 145 140 150 
323 135 87 178 
324 145 118 183 
325 88 66 125 
326 189 179 192 
327 172 168 92 
328 103 150 130 
329 60 82 160 
330 149 134 195 
331 121 189 192 
332 52 174 184 
333 77 116 113 
334 141 63 169 
335 91 149 109 
336 124 182 141 
337 188 118 122 
338 178 174 185 
339 102 185 163 
340 82 64 117 
341 100 90 110 
342 144 161 64 
343 199 61 97 
344 171 143 112 
345 73 175 184 
346 93 137 199 
347 129 175 166 
348 77 101 177 
349 97 140 90 
350 93 194 66 
351 115 118 136 
352 164 97 87 
353 84 61 67 
354 63 159 104 
355 140 186 88 
356 157 92 170 
357 176 81 122 
358 81 102 104 
359 129 75 68 
360 184 149 90 
