3
10 10 10
1 8 10 3
2 4 7 9
3 7 3 5
4 2 1 2
5 2 1 6
6 9 5 4
7 2 2 7
8 8 7 8
9 7 7 3
10 3 4 9
11 10 7 9
12 9 7 10
13 5 7 6
14 1 7 2
15 8 2 2
16 9 9 1
17 5 8 8
18 3 8 8
19 10 3 9
20 2 3 7
21 2 5 6
22 1 5 8
23 8 6 8
24 3 8 5
25 8 8 2
26 3 4 7
27 5 6 9
28 8 1 6
29 8 9 3
30 5 3 2
31 2 2 9
32 3 9 6
33 2 10 1
34 1 8 5
35 9 4 8
36 6 2 6
37 1 6 2
38 10 2 9
39 7 1 4
40 9 2 10
41 7 1 7
42 6 5 8
43 8 10 10
44 1 3 1
45 8 8 8
46 4 9 3
47 8 5 2
48 2 7 5
49 1 1 1
50 10 3 1
51 4 8 9
52 2 8 10
53 4 5 4
54 1 2 6
55 7 4 7
56 1 1 4
57 4 4 1
58 1 3 2
59 9 6 6
60 10 4 6
61 10 9 10
62 5 5 10
63 5 10 2
64 6 4 1
65 7 5 1
66 6 3 2
67 6 10 5
68 2 5 4
69 2 2 6
70 10 9 5
71 1 2 6
72 7 8 7
73 8 6 1
74 4 5 3
75 7 4 5
76 1 3 4
77 3 3 8
78 10 2 6
79 9 6 5
80 2 2 7
81 2 8 4
82 8 3 10
83 1 8 5
84 5 9 3
85 9 1 8
86 8 9 10
87 1 3 7
88 2 5 4
89 1 9 4
90 3 3 10
91 9 6 8
92 2 7 8
93 3 7 10
94 2 1 10
95 10 9 4
96 7 2 9
97 5 10 5
98 4 6 10
99 9 10 8
100 6 8 7
101 4 5 1
102 4 7 4
103 9 6 6
104 9 4 5
105 1 7 7
106 4 1 7
107 1 6 3
108 2 9 3
109 9 3 4
110 2 10 1
111 9 8 10
112 5 2 1
113 1 7 7
114 9 3 4
115 4 2 2
116 10 4 2
117 3 4 10
118 10 10 1
119 4 6 8
120 1 1 6
121 1 8 2
122 10 3 1
123 2 4 8
124 9 9 5
125 6 1 6
126 8 1 1
127 3 3 4
128 2 5 4
129 8 5 5
130 7 4 4
131 9 2 10
132 5 1 4
133 7 8 10
134 4 4 3
135 2 3 5
136 6 5 4
137 10 7 10
138 9 2 6
139 4 5 2
140 7 7 7
141 2 4 7
142 9 10 7
143 10 1 6
144 10 5 6
145 6 5 1
146 4 1 8
147 8 3 2
148 3 9 8
149 10 3 10
150 8 2 10
151 6 9 4
152 4 3 9
153 3 4 3
154 8 3 1
155 3 7 6
