3
40 40 40  
1 1 4 25 
2 6 32 7 
3 35 14 5 
4 27 21 26 
5 25 19 18 
6 20 10 14 
7 28 17 17 
8 3 22 13 
9 32 32 21 
10 9 25 22 
11 13 19 15 
12 14 3 14 
13 28 30 24 
14 7 17 22 
15 9 6 3 
16 30 33 9 
17 31 13 17 
18 22 16 26 
19 14 27 23 
20 3 7 22 
21 32 1 16 
22 27 33 34 
23 23 16 23 
24 17 20 27 
25 17 7 1 
26 5 27 4 
27 13 16 27 
28 21 26 2 
29 7 29 28 
30 12 23 18 
31 3 10 11 
32 15 35 24 
33 1 8 11 
34 7 20 7 
35 24 14 34 
36 27 1 17 
37 7 23 28 
38 15 26 8 
39 30 6 24 
40 28 28 7 
41 33 15 30 
42 9 32 35 
43 29 8 34 
44 15 25 34 
45 22 33 1 
46 20 29 32 
47 19 19 34 
48 25 23 29 
49 30 15 27 
50 3 4 19 
51 5 34 11 
52 30 2 30 
53 16 24 21 
54 4 10 21 
55 25 24 20 
56 10 27 19 
57 32 14 12 
58 26 21 23 
59 11 11 33 
60 12 29 23 
61 25 10 11 
62 25 20 28 
63 13 23 23 
64 27 17 22 
65 24 22 8 
66 27 32 14 
67 11 18 14 
68 22 4 25 
69 25 10 23 
70 35 34 19 
71 32 24 12 
72 24 1 18 
73 2 17 9 
74 12 23 7 
75 1 24 19 
76 7 16 27 
77 15 1 10 
78 26 7 19 
79 33 6 34 
80 11 12 16 
81 15 1 30 
82 24 25 23 
83 15 22 25 
84 18 9 28 
85 8 21 16 
86 35 1 32 
87 13 16 16 
88 11 22 21 
89 6 30 12 
90 10 13 10 
91 14 6 35 
92 2 6 3 
93 32 23 31 
94 1 23 13 
95 34 29 4 
96 8 12 31 
97 30 24 20 
98 33 7 17 
99 35 24 4 
100 21 25 8 
101 24 21 14 
102 10 5 12 
103 28 34 15 
104 4 1 16 
105 12 23 10 
106 16 19 2 
107 20 33 11 
108 13 13 28 
109 32 10 10 
110 27 20 7 
111 8 23 23 
112 30 28 17 
113 8 17 16 
114 33 15 3 
115 11 10 10 
116 20 13 18 
117 33 25 28 
118 10 24 17 
119 6 34 28 
120 29 33 25 
121 7 28 31 
122 33 24 26 
123 20 22 2 
124 26 8 10 
125 21 32 9 
126 3 22 23 
127 8 28 18 
128 25 12 33 
129 9 24 35 
130 3 26 11 
131 10 22 3 
132 2 26 31 
133 17 11 6 
134 19 21 35 
135 25 30 19 
136 18 18 31 
137 33 23 24 
138 27 13 5 
139 23 6 29 
140 26 26 27 
141 27 28 35 
142 7 29 26 
143 12 24 12 
144 21 2 31 
145 18 8 12 
146 31 21 32 
147 27 26 22 
148 31 28 5 
149 14 24 7 
150 7 6 1 
151 34 31 7 
152 35 1 24 
153 17 13 11 
154 2 3 16 
155 28 29 8 
156 29 28 13 
157 32 17 28 
158 25 12 35 
159 13 22 5 
160 30 11 10 
161 33 21 7 
162 30 10 14 
163 23 22 13 
164 14 17 24 
165 20 12 6 
166 14 26 9 
167 19 29 23 
168 2 18 32 
169 18 5 10 
170 29 18 25 
171 1 11 10 
172 4 19 15 
173 17 34 16 
174 13 22 5 
175 16 11 1 
176 22 19 22 
177 7 28 11 
178 12 5 1 
179 24 24 22 
180 31 31 4 
181 30 15 25 
182 22 8 8 
183 15 4 8 
184 5 31 23 
185 22 26 18 
186 3 28 33 
187 15 16 22 
188 14 7 9 
189 33 13 11 
190 22 18 20 
191 3 17 21 
192 32 33 1 
193 18 28 15 
194 27 20 9 
195 27 8 26 
196 31 25 24 
197 21 5 7 
198 22 11 8 
199 1 17 3 
200 22 27 5 
201 11 22 18 
202 34 9 8 
203 22 9 17 
204 26 3 28 
205 14 1 24 
206 35 28 33 
207 16 10 20 
208 23 3 22 
209 3 30 2 
210 3 7 6 
211 9 13 30 
212 3 6 6 
213 31 29 31 
214 24 16 10 
215 34 7 24 
216 27 10 23 
217 18 10 17 
218 29 10 8 
219 30 27 29 
220 10 33 19 
221 21 14 14 
222 26 27 20 
223 20 18 9 
224 14 18 27 
225 35 1 24 
226 21 16 1 
227 9 13 4 
228 16 11 16 
229 16 26 14 
230 23 15 12 
231 33 34 18 
232 3 16 28 
233 10 16 12 
234 17 9 5 
235 1 26 13 
236 2 31 35 
237 19 25 6 
238 18 8 31 
239 3 5 15 
240 7 19 13 
241 18 6 16 
242 2 12 25 
243 25 34 11 
244 21 5 10 
245 9 34 34 
246 35 17 9 
247 23 6 25 
248 32 14 24 
249 35 18 33 
250 32 20 3 
251 4 11 10 
252 30 24 24 
253 24 21 12 
254 1 16 2 
255 16 25 23 
256 34 18 22 
257 4 19 27 
258 3 3 35 
259 22 9 19 
260 9 21 33 
261 25 4 34 
262 6 2 26 
263 14 10 13 
264 14 26 6 
265 3 7 32 
266 21 30 26 
267 31 19 17 
268 8 26 27 
269 34 18 11 
270 7 5 25 
271 3 19 29 
272 34 8 7 
273 20 28 8 
274 12 34 23 
275 29 5 34 
276 10 4 2 
277 10 30 5 
278 5 13 14 
279 33 7 17 
280 9 35 27 
281 11 13 24 
282 12 34 27 
283 25 28 11 
284 33 29 29 
285 18 33 23 
286 19 22 17 
287 8 30 6 
288 33 9 33 
289 23 31 33 
290 4 22 9 
291 3 11 17 
292 20 8 7 
293 21 19 33 
294 17 4 26 
295 27 32 13 
296 30 32 21 
297 17 32 12 
298 26 24 4 
299 2 12 21 
300 11 11 14 
301 14 2 28 
302 29 26 11 
303 5 2 30 
304 27 28 16 
305 23 11 26 
306 9 6 31 
307 26 6 16 
308 7 10 22 
309 2 16 10 
310 7 5 7 
311 35 23 19 
312 6 33 5 
313 28 33 17 
314 34 34 29 
315 11 29 11 
316 6 22 6 
317 22 30 35 
318 20 23 34 
319 22 22 9 
320 30 7 21 
321 20 14 14 
322 33 32 29 
323 17 21 16 
324 22 17 8 
325 23 12 4 
326 9 22 3 
327 12 18 2 
328 20 10 10 
329 34 3 12 
330 18 14 1 
331 27 28 7 
332 18 20 25 
333 20 25 11 
334 2 25 12 
335 26 31 35 
336 32 1 17 
337 30 4 13 
338 3 25 3 
339 33 18 10 
340 20 25 21 
341 2 19 16 
342 24 7 6 
343 21 17 28 
344 23 12 10 
345 19 17 31 
346 20 6 17 
347 9 5 14 
348 31 4 34 
349 18 11 6 
350 24 25 33 
351 23 20 28 
352 35 9 34 
353 15 34 26 
354 3 4 7 
355 21 30 24 
356 9 23 6 
357 9 10 34 
358 25 33 7 
359 7 27 18 
360 17 10 2 
361 9 30 24 
362 13 31 33 
363 7 3 5 
364 31 26 2 
365 28 35 21 
366 9 11 27 
367 7 19 27 
368 8 28 27 
369 25 26 31 
370 12 13 22 
371 13 29 32 
372 1 27 25 
373 20 13 1 
374 2 4 33 
375 12 35 1 
376 7 16 21 
377 33 22 6 
378 13 34 4 
379 15 21 7 
380 11 6 9 
381 35 28 11 
382 28 17 6 
383 34 16 10 
384 17 14 34 
385 11 22 31 
386 6 28 8 
387 9 5 26 
388 30 21 27 
389 1 19 24 
390 17 25 15 
391 31 8 11 
392 10 1 1 
393 15 19 33 
394 22 33 2 
395 35 21 18 
396 25 17 22 
397 33 35 8 
398 1 35 19 
399 10 23 17 
400 35 30 34 
401 19 19 30 
402 8 22 4 
403 18 20 34 
404 14 8 35 
405 6 18 21 
406 34 17 19 
407 2 31 18 
408 9 4 12 
409 27 13 17 
410 32 18 20 
411 15 35 12 
412 13 20 30 
413 13 32 18 
414 35 13 10 
415 35 19 1 
416 6 17 24 
417 14 1 8 
418 10 27 3 
419 5 2 19 
420 34 30 2 
421 17 9 1 
422 15 32 11 
423 2 16 34 
424 34 1 1 
425 31 6 29 
426 29 6 9 
427 26 18 19 
428 6 13 14 
429 1 17 6 
430 26 35 12 
431 23 15 32 
432 5 17 15 
433 6 8 23 
434 12 20 21 
435 30 22 4 
436 32 25 25 
437 31 31 6 
438 16 3 21 
439 27 25 4 
440 21 34 34 
441 26 7 20 
442 29 20 9 
443 9 4 19 
444 27 31 12 
445 16 8 21 
446 17 13 11 
447 20 33 12 
448 28 4 20 
449 2 7 29 
450 29 18 35 
451 22 21 21 
452 33 22 34 
453 22 23 33 
454 29 6 5 
455 5 26 20 
456 31 11 10 
457 21 20 27 
458 34 35 14 
459 34 27 25 
460 10 28 3 
461 25 30 30 
462 1 5 3 
463 33 26 4 
464 17 11 33 
465 9 26 14 
466 11 20 35 
467 33 9 17 
468 12 28 18 
469 35 32 33 
470 18 4 19 
471 31 15 35 
472 2 34 19 
473 25 30 12 
474 3 27 20 
475 18 10 3 
476 19 1 7 
477 3 24 32 
478 3 21 15 
479 4 9 9 
480 10 2 4 
481 18 17 16 
482 30 29 2 
483 25 13 25 
484 28 28 6 
485 18 9 9 
486 27 17 26 
487 30 17 9 
488 5 4 17 
489 9 5 1 
490 6 13 13 
491 20 30 5 
492 21 20 23 
493 25 23 4 
