1000 
100 100 100  
1 41 25 22 
2 35 13 23 
3 9 35 28 
4 23 13 19 
5 19 26 32 
6 43 28 39 
7 15 12 30 
8 43 3 1 
9 14 24 38 
10 34 11 2 
11 6 28 16 
12 22 2 19 
13 22 24 17 
14 6 22 22 
15 42 39 22 
16 27 10 47 
17 38 21 46 
18 12 12 44 
19 29 34 1 
20 16 25 32 
21 29 18 32 
22 32 7 39 
23 48 13 25 
24 47 29 50 
25 30 23 43 
26 11 35 36 
27 46 28 23 
28 49 9 34 
29 21 44 48 
30 47 19 5 
31 17 3 12 
32 45 37 10 
33 24 50 12 
34 14 41 21 
35 19 42 36 
36 45 15 43 
37 6 8 47 
38 27 43 27 
39 40 20 7 
40 17 28 48 
41 26 29 36 
42 2 46 4 
43 8 40 2 
44 19 27 39 
45 39 5 38 
46 4 46 19 
47 44 33 4 
48 23 44 26 
49 10 1 25 
50 48 32 45 
51 38 36 12 
52 33 24 13 
53 7 36 38 
54 36 46 35 
55 39 44 37 
56 29 2 18 
57 3 29 22 
58 14 27 47 
59 5 1 26 
60 26 16 13 
61 34 34 26 
62 47 1 48 
63 21 8 19 
64 29 11 12 
65 22 18 11 
66 6 40 5 
67 37 31 46 
68 47 40 32 
69 43 17 8 
70 41 25 6 
71 42 48 18 
72 28 17 14 
73 36 48 46 
74 22 20 37 
75 36 15 31 
76 18 30 34 
77 41 41 6 
78 10 2 19 
79 40 12 21 
80 38 50 29 
81 35 44 12 
82 14 32 46 
83 14 18 50 
84 45 25 43 
85 36 8 37 
86 22 2 29 
87 22 39 43 
88 38 10 3 
89 36 37 20 
90 20 22 16 
91 42 21 19 
92 4 15 34 
93 14 17 14 
94 17 47 13 
95 9 18 45 
96 24 13 25 
97 12 6 40 
98 33 49 10 
99 3 15 41 
100 31 1 14 
101 26 44 35 
102 31 43 18 
103 10 15 28 
104 50 32 16 
105 28 1 48 
106 42 33 23 
107 8 33 40 
108 1 9 24 
109 4 45 24 
110 12 32 33 
111 37 15 32 
112 12 14 38 
113 41 5 46 
114 6 19 1 
115 3 26 14 
116 13 34 14 
117 1 39 6 
118 28 2 28 
119 9 2 25 
120 15 24 13 
121 38 8 18 
122 22 44 45 
123 11 1 37 
124 12 39 46 
125 32 9 18 
126 27 34 25 
127 15 29 16 
128 50 28 23 
129 29 44 18 
130 32 4 5 
131 15 42 8 
132 26 23 49 
133 19 44 8 
134 30 30 3 
135 32 17 35 
136 23 24 1 
137 8 43 45 
138 36 4 16 
139 12 9 18 
140 38 47 14 
141 15 5 45 
142 27 25 9 
143 45 35 8 
144 23 2 42 
145 41 25 34 
146 47 9 37 
147 13 50 39 
148 24 7 20 
149 35 38 18 
150 31 43 15 
151 3 27 37 
152 47 38 21 
153 49 46 29 
154 19 6 44 
155 18 39 34 
156 27 11 8 
157 34 28 40 
158 6 27 4 
159 28 2 8 
160 11 33 47 
161 21 49 9 
162 30 1 25 
163 46 35 11 
164 19 26 44 
165 50 31 40 
166 5 42 22 
167 4 35 24 
168 16 10 38 
169 9 26 22 
170 19 30 42 
171 43 17 25 
172 43 48 20 
173 2 5 18 
174 50 35 16 
175 36 46 5 
176 13 1 16 
177 12 19 43 
178 34 44 29 
179 27 50 47 
180 38 42 3 
181 2 30 46 
182 50 44 49 
183 38 24 49 
184 42 5 10 
185 24 45 25 
186 31 31 8 
187 15 3 46 
188 44 2 11 
189 7 44 14 
190 39 29 22 
191 33 11 50 
192 2 35 14 
193 33 35 17 
194 45 40 34 
195 5 19 5 
196 39 37 13 
197 25 41 30 
198 34 7 41 
199 20 13 1 
200 26 38 17 
201 9 48 2 
202 15 7 38 
203 48 5 22 
204 45 23 17 
205 22 15 30 
206 18 39 6 
207 43 43 29 
208 38 44 6 
209 25 5 50 
210 7 25 17 
211 21 50 42 
212 3 49 6 
213 17 19 1 
214 1 28 46 
215 37 32 45 
216 7 23 7 
217 36 50 48 
218 45 3 15 
219 17 37 48 
220 35 41 2 
221 37 42 8 
222 2 6 8 
223 7 12 29 
224 36 42 37 
225 1 4 48 
226 9 50 18 
227 27 30 6 
228 42 18 25 
229 50 26 10 
230 9 8 41 
231 9 40 13 
232 44 2 20 
233 41 42 32 
234 10 43 25 
235 31 34 29 
236 46 33 36 
237 28 49 14 
238 10 48 28 
239 41 44 40 
240 3 5 13 
241 34 15 38 
242 32 9 39 
243 23 39 18 
244 11 41 36 
245 49 38 46 
246 44 24 34 
247 7 8 6 
248 36 35 50 
249 6 40 24 
250 37 12 22 
251 9 31 10 
252 20 4 50 
253 21 38 34 
254 49 25 48 
255 29 44 16 
256 27 31 24 
257 37 40 1 
