3
40 40 40  
1 2 33 18 
2 32 11 19 
3 16 19 28 
4 19 17 8 
5 29 20 4 
6 8 19 9 
7 30 12 17 
8 10 17 22 
9 14 27 29 
10 15 25 2 
11 27 4 2 
12 7 4 26 
13 19 24 6 
14 26 12 27 
15 26 28 12 
16 31 16 25 
17 22 31 32 
18 15 1 19 
19 22 16 9 
20 24 18 19 
21 30 9 2 
22 27 3 11 
23 25 6 1 
24 15 2 32 
25 4 6 31 
26 15 4 21 
27 23 19 29 
28 26 18 22 
29 11 7 24 
30 34 31 32 
31 9 8 30 
32 10 14 30 
33 16 13 31 
34 15 12 20 
35 25 27 14 
36 32 21 3 
37 20 27 33 
38 2 17 32 
39 8 30 5 
40 14 11 1 
41 17 6 6 
42 19 32 4 
43 27 23 25 
44 16 12 4 
45 32 30 21 
46 22 25 25 
47 31 4 18 
48 2 25 27 
49 35 6 11 
50 12 23 13 
51 2 4 2 
52 20 5 12 
53 28 23 34 
54 29 31 7 
55 24 13 8 
56 12 3 19 
57 20 19 24 
58 32 1 14 
59 7 3 11 
60 30 23 24 
61 24 10 26 
62 10 30 23 
63 20 13 30 
64 29 3 34 
65 22 19 15 
66 13 27 29 
67 13 5 9 
68 10 11 18 
69 1 33 24 
70 34 13 26 
71 8 7 22 
72 17 14 32 
73 8 31 35 
74 34 19 29 
75 21 9 19 
76 23 11 17 
77 10 26 19 
78 14 31 30 
79 2 23 2 
80 29 11 34 
81 9 24 9 
82 25 23 28 
83 28 22 30 
84 1 17 35 
85 30 1 11 
86 31 27 15 
87 1 29 9 
88 6 29 27 
89 33 3 14 
90 30 15 24 
91 33 12 3 
92 14 28 23 
93 35 10 23 
94 35 19 9 
95 20 18 28 
96 19 4 10 
97 3 28 9 
98 22 30 6 
99 16 33 7 
100 19 32 26 
101 28 28 5 
102 35 28 22 
103 19 17 23 
104 35 22 10 
105 24 5 2 
106 25 2 27 
107 10 22 17 
108 11 15 31 
109 3 14 12 
110 5 21 35 
111 11 17 16 
112 17 25 30 
113 4 19 22 
114 19 29 34 
115 27 21 17 
116 33 4 1 
117 8 6 24 
118 16 30 23 
119 33 6 22 
120 2 24 10 
121 28 27 34 
122 29 1 35 
123 2 30 28 
124 17 4 15 
125 9 13 32 
126 25 29 22 
127 32 19 35 
128 14 2 28 
129 31 26 18 
130 21 13 30 
131 30 16 12 
132 11 4 33 
133 13 34 24 
134 33 7 3 
135 17 13 18 
136 26 2 6 
137 28 23 11 
138 18 26 32 
139 34 11 11 
140 16 24 26 
141 25 30 12 
142 12 26 26 
143 5 1 35 
144 25 31 33 
145 20 23 34 
146 35 13 23 
147 29 27 16 
148 13 19 23 
149 11 35 33 
150 11 10 4 
151 8 13 3 
152 6 21 24 
153 22 8 16 
154 33 8 17 
155 18 11 9 
156 18 15 22 
157 10 16 7 
158 10 10 14 
159 11 3 25 
160 2 30 34 
161 12 3 12 
162 8 26 30 
163 17 16 35 
164 20 23 34 
165 21 28 25 
166 22 21 4 
167 27 18 2 
168 11 35 27 
169 27 31 11 
170 16 25 33 
171 1 26 23 
172 18 5 10 
173 31 27 32 
174 31 8 12 
175 4 24 1 
176 24 19 33 
177 2 15 26 
178 18 35 35 
179 29 9 27 
180 35 13 33 
181 2 25 17 
182 29 30 8 
183 25 16 35 
184 35 6 31 
185 21 21 13 
186 19 20 5 
187 23 25 35 
188 13 15 20 
189 25 33 34 
190 1 23 33 
